Date & Time,use [kW],gen [kW],Central Inverter.Generation [kW],TenK.Generation [kW],Central Inverter.Usage [kW],TenK.Usage [kW],Micro Inverter.Generation [kW],Micro Inverter.Usage [kW],PVPowered  [kW],PVPowered + [kW],Enphase [kW],Enphase+ [kW],TenK [kW],TenK+ [kW],Grid [kW]
1/22/2015 22:00,0,-0.026404167,-0.003786667,-0.010921389,0.003786667,0.010921389,-0.011696111,13399.56779,-13399.57158,0,-0.011696111,0,-0.010921389,0,0.026404167
1/22/2015 21:00,0,-0.0261875,-0.003779722,-0.010801667,0.003779722,0.010801667,-0.011606111,13399.58319,-13399.58697,0,-0.011606111,0,-0.010801667,0,0.0261875
1/22/2015 20:00,0,-0.026189167,-0.003785833,-0.010772778,0.003785833,0.010772778,-0.011630556,13399.5986,-13399.60238,0,-0.011630556,0,-0.010772778,0,0.026189167
1/22/2015 19:00,0,-0.026273611,-0.003780278,-0.010763889,0.003780278,0.010763889,-0.011729444,13399.61411,-13399.61789,0,-0.011729444,0,-0.010763889,0,0.026273611
1/22/2015 18:00,0,-0.032481111,-0.009838333,-0.010821111,0.009838333,0.010821111,-0.011821667,13399.62971,-13399.63955,0,-0.011821667,0,-0.010821111,0,0.032481111
1/22/2015 17:00,0,-0.032363333,-0.025486667,-0.011043889,0.025486667,0.011043889,0.004167222,13399.64321,-13399.66869,0,0.004167222,0.007821667,-0.011043889,0,0.032363333
1/22/2015 16:00,0,0.053516389,-0.0102525,0.003362222,0.011334722,0.005685833,0.060406667,13399.66869,-13399.67895,0.001082222,0.060406667,0.060406667,0.003362222,0.009048056,-0.053516389
1/22/2015 15:00,0,0.325783611,0.069509167,0.099138333,0,0,0.157136111,13399.67895,-13399.60944,0.069509167,0.157136111,0.157136111,0.099138333,0.099138333,-0.325783611
1/22/2015 14:00,0,0.216913333,0.021070278,0.067976667,0.0023325,0,0.127866389,13399.60944,-13399.58837,0.023402778,0.127866389,0.127866389,0.067976667,0.067976667,-0.216913333
1/22/2015 13:00,0,0.261802778,0.047421667,0.076411111,0.000606389,0,0.13797,13399.58837,-13399.54094,0.048028056,0.13797,0.13797,0.076411111,0.076411111,-0.261802778
1/22/2015 12:00,0,0.774363889,0.194726944,0.273134444,0,0,0.3065025,13399.54094,-13399.34622,0.194726944,0.3065025,0.3065025,0.273134444,0.273134444,-0.774363889
1/22/2015 11:00,0,0.456631667,0.104478611,0.153748333,0,0,0.198404722,13399.34622,-13399.24174,0.104478611,0.198404722,0.198404722,0.153748333,0.153748333,-0.456631667
1/22/2015 10:00,0,0.258385278,0.031219167,0.096072778,0.002351111,0,0.131093333,13399.24174,-13399.21052,0.033570278,0.131093333,0.131093333,0.096072778,0.096072778,-0.258385278
1/22/2015 9:00,0,0.105826389,-0.001039444,0.059581667,0.010083611,0.003404444,0.047284167,13399.21082,-13399.21186,0.009044167,0.047284167,0.047584722,0.059581667,0.062986111,-0.105826389
1/22/2015 8:00,0,-0.036479167,-0.014074444,-0.010876667,0.014074444,0.010876667,-0.011528056,13399.22339,-13399.23746,0,-0.011528056,0,-0.010876667,0,0.036479167
1/22/2015 7:00,0,-0.026550556,-0.003833889,-0.0108825,0.003833889,0.0108825,-0.011834167,13399.2493,-13399.25313,0,-0.011834167,0,-0.0108825,0,0.026550556
1/22/2015 6:00,0,-0.026289167,-0.003823611,-0.010724444,0.003823611,0.010724444,-0.011741111,13399.26487,-13399.26869,0,-0.011741111,0,-0.010724444,0,0.026289167
1/22/2015 5:00,0,-0.026456111,-0.003820278,-0.010807222,0.003820278,0.010807222,-0.011828611,13399.28052,-13399.28434,0,-0.011828611,0,-0.010807222,0,0.026456111
1/22/2015 4:00,0,-0.026668611,-0.003834722,-0.0109425,0.003834722,0.0109425,-0.011891389,13399.29623,-13399.30007,0,-0.011891389,0,-0.0109425,0,0.026668611
1/22/2015 3:00,0,-0.026735833,-0.003835556,-0.010989722,0.003835556,0.010989722,-0.011910556,13399.31198,-13399.31582,0,-0.011910556,0,-0.010989722,0,0.026735833
1/22/2015 2:00,0,-0.026769444,-0.003831944,-0.011028333,0.003831944,0.011028333,-0.011909167,13399.32772,-13399.33156,0,-0.011909167,0,-0.011028333,0,0.026769444
1/22/2015 1:00,0,-0.026875278,-0.003810833,-0.0111375,0.003810833,0.0111375,-0.011926944,13399.34348,-13399.34729,0,-0.011926944,0,-0.0111375,0,0.026875278
1/22/2015 0:00,0,-0.026860556,-0.003808333,-0.011135278,0.003808333,0.011135278,-0.011916944,13399.35921,-13399.36302,0,-0.011916944,0,-0.011135278,0,0.026860556
1/21/2015 23:00,0,-0.026770833,-0.003819722,-0.011060556,0.003819722,0.011060556,-0.011890556,13399.37491,-13399.37873,0,-0.011890556,0,-0.011060556,0,0.026770833
1/21/2015 22:00,0,-0.026414444,-0.0038175,-0.010811111,0.0038175,0.010811111,-0.011785833,13399.39052,-13399.39433,0,-0.011785833,0,-0.010811111,0,0.026414444
1/21/2015 21:00,0,-0.026398333,-0.003813333,-0.010824167,0.003813333,0.010824167,-0.011760833,13399.40609,-13399.40991,0,-0.011760833,0,-0.010824167,0,0.026398333
1/21/2015 20:00,0,-0.026334722,-0.003820833,-0.010789167,0.003820833,0.010789167,-0.011724722,13399.42163,-13399.42545,0,-0.011724722,0,-0.010789167,0,0.026334722
1/21/2015 19:00,0,-0.026183333,-0.003822778,-0.010694444,0.003822778,0.010694444,-0.011666111,13399.43712,-13399.44094,0,-0.011666111,0,-0.010694444,0,0.026183333
1/21/2015 18:00,0,-0.026233333,-0.003883611,-0.010679722,0.003883611,0.010679722,-0.01167,13399.45261,-13399.4565,0,-0.01167,0,-0.010679722,0,0.026233333
1/21/2015 17:00,0,-0.044314167,-0.027642222,-0.01084,0.027642222,0.01084,-0.005831944,13399.46393,-13399.49157,0,-0.005831944,0.001602222,-0.01084,0,0.044314167
1/21/2015 16:00,0,0.0106,-0.018678333,-0.007979444,0.018678333,0.008181389,0.037257778,13399.49157,-13399.51025,0,0.037257778,0.037257778,-0.007979444,0.000201944,-0.0106
1/21/2015 15:00,0,0.067325278,-0.008654444,0.0059375,0.008654444,0.001186667,0.070042222,13399.51025,-13399.5189,0,0.070042222,0.070042222,0.0059375,0.007124167,-0.067325278
1/21/2015 14:00,0,0.151092778,0.000463611,0.042446389,0.004115833,0,0.108182778,13399.5189,-13399.51844,0.004579444,0.108182778,0.108182778,0.042446389,0.042446389,-0.151092778
1/21/2015 13:00,0,0.144276389,-0.000772222,0.039285278,0.004430833,0,0.105763333,13399.51844,-13399.51921,0.003658611,0.105763333,0.105763333,0.039285278,0.039285278,-0.144276389
1/21/2015 12:00,0,0.059425,-0.011438056,0.003298333,0.011447222,0.003839167,0.067564722,13399.51921,-13399.53065,0.000009167,0.067564722,0.067564722,0.003298333,0.0071375,-0.059425
1/21/2015 11:00,0,0.007407222,-0.018417778,-0.012459444,0.018417778,0.012459444,0.038284444,13399.53065,-13399.54907,0,0.038284444,0.038284444,-0.012459444,0,-0.007407222
1/21/2015 10:00,0,-0.02945,-0.025338333,-0.010771111,0.025338333,0.010771111,0.006659444,13399.55052,-13399.57586,0,0.006659444,0.008111389,-0.010771111,0,0.02945
1/21/2015 9:00,0,-0.047077222,-0.027891111,-0.010792222,0.027891111,0.010792222,-0.008393889,13399.58427,-13399.61216,0,-0.008393889,0.000016944,-0.010792222,0,0.047077222
1/21/2015 8:00,0,-0.026322222,-0.003872222,-0.010716389,0.003872222,0.010716389,-0.011733611,13399.6239,-13399.62777,0,-0.011733611,0,-0.010716389,0,0.026322222
1/21/2015 7:00,0,-0.026580556,-0.003829722,-0.0108925,0.003829722,0.0108925,-0.011858333,13399.63963,-13399.64346,0,-0.011858333,0,-0.0108925,0,0.026580556
1/21/2015 6:00,0,-0.026628889,-0.003847778,-0.01093,0.003847778,0.01093,-0.011851111,13399.65531,-13399.65915,0,-0.011851111,0,-0.01093,0,0.026628889
1/21/2015 5:00,0,-0.026588889,-0.0038625,-0.0108425,0.0038625,0.0108425,-0.011883889,13399.67104,-13399.6749,0,-0.011883889,0,-0.0108425,0,0.026588889
1/21/2015 4:00,0,-0.026736389,-0.003878889,-0.010951944,0.003878889,0.010951944,-0.011905556,13399.68681,-13399.69069,0,-0.011905556,0,-0.010951944,0,0.026736389
1/21/2015 3:00,0,-0.026697222,-0.003876111,-0.010944167,0.003876111,0.010944167,-0.011876944,13399.70256,-13399.70644,0,-0.011876944,0,-0.010944167,0,0.026697222
1/21/2015 2:00,0,-0.027152778,-0.003853333,-0.011317778,0.003853333,0.011317778,-0.011981667,13399.71842,-13399.72227,0,-0.011981667,0,-0.011317778,0,0.027152778
1/21/2015 1:00,0,-0.027096667,-0.003851111,-0.011256944,0.003851111,0.011256944,-0.011988611,13399.73426,-13399.73811,0,-0.011988611,0,-0.011256944,0,0.027096667
1/21/2015 0:00,0,-0.026926667,-0.003856111,-0.011169444,0.003856111,0.011169444,-0.011901111,13399.75001,-13399.75387,0,-0.011901111,0,-0.011169444,0,0.026926667
1/20/2015 23:00,0,-0.026955,-0.003821389,-0.011194722,0.003821389,0.011194722,-0.011938889,13399.76581,-13399.76963,0,-0.011938889,0,-0.011194722,0,0.026955
1/20/2015 22:00,0,-0.026545278,-0.003835,-0.010927778,0.003835,0.010927778,-0.0117825,13399.78141,-13399.78525,0,-0.0117825,0,-0.010927778,0,0.026545278
1/20/2015 21:00,0,-0.026305,-0.003825,-0.010763889,0.003825,0.010763889,-0.011716111,13399.79696,-13399.80079,0,-0.011716111,0,-0.010763889,0,0.026305
1/20/2015 20:00,0,-0.026393611,-0.003823333,-0.010869444,0.003823333,0.010869444,-0.011700833,13399.81249,-13399.81631,0,-0.011700833,0,-0.010869444,0,0.026393611
1/20/2015 19:00,0,-0.026440556,-0.003831667,-0.010885833,0.003831667,0.010885833,-0.011723056,13399.82804,-13399.83187,0,-0.011723056,0,-0.010885833,0,0.026440556
1/20/2015 18:00,0,-0.0323275,-0.0097575,-0.010856667,0.0097575,0.010856667,-0.011713333,13399.84358,-13399.85334,0,-0.011713333,0,-0.010856667,0,0.0323275
1/20/2015 17:00,0,-0.030509167,-0.024709722,-0.011063333,0.024709722,0.011063333,0.005263889,13399.85633,-13399.88104,0,0.005263889,0.008256389,-0.011063333,0,0.030509167
1/20/2015 16:00,0,0.042551667,-0.008358333,-0.012545833,0.008668889,0.012581667,0.063455833,13399.88104,-13399.8894,0.000310556,0.063455833,0.063455833,-0.012545833,0.000035833,-0.042551667
1/20/2015 15:00,0,0.297790556,0.088490833,0.053813889,0.000772222,0.001047778,0.155485833,13399.8894,-13399.80091,0.089263056,0.155485833,0.155485833,0.053813889,0.054861667,-0.297790556
1/20/2015 14:00,0,0.856635833,0.2991875,0.201506389,0,0,0.355941944,13399.80091,-13399.50172,0.2991875,0.355941944,0.355941944,0.201506389,0.201506389,-0.856635833
1/20/2015 13:00,0,0.458546389,0.151253889,0.09515,0,0,0.2121425,13399.50172,-13399.35047,0.151253889,0.2121425,0.2121425,0.09515,0.09515,-0.458546389
1/20/2015 12:00,0,0.532019722,0.179076111,0.114543611,0,0,0.2384,13399.35047,-13399.17139,0.179076111,0.2384,0.2384,0.114543611,0.114543611,-0.532019722
1/20/2015 11:00,0,0.253352222,0.070534722,0.042793056,0,0,0.140024444,13399.17139,-13399.10086,0.070534722,0.140024444,0.140024444,0.042793056,0.042793056,-0.253352222
1/20/2015 10:00,0,0.051777778,-0.008360556,-0.00614,0.009175278,0.0093025,0.066278333,13399.10086,-13399.10922,0.000814722,0.066278333,0.066278333,-0.00614,0.0031625,-0.051777778
1/20/2015 9:00,0,-0.015771111,-0.020723889,-0.010909722,0.020723889,0.010909722,0.0158625,13399.11158,-13399.1323,0,0.0158625,0.018225833,-0.010909722,0,0.015771111
1/20/2015 8:00,0,-0.034483056,-0.0123475,-0.010835556,0.0123475,0.010835556,-0.0113,13399.1436,-13399.15595,0,-0.0113,0,-0.010835556,0,0.034483056
1/20/2015 7:00,0,-0.0265525,-0.003840278,-0.0108675,0.003840278,0.0108675,-0.011844722,13399.1678,-13399.17164,0,-0.011844722,0,-0.0108675,0,0.0265525
1/20/2015 6:00,0,-0.026668333,-0.003849722,-0.010874167,0.003849722,0.010874167,-0.011944444,13399.18358,-13399.18743,0,-0.011944444,0,-0.010874167,0,0.026668333
1/20/2015 5:00,0,-0.0267225,-0.003861944,-0.010920833,0.003861944,0.010920833,-0.011939722,13399.19937,-13399.20323,0,-0.011939722,0,-0.010920833,0,0.0267225
1/20/2015 4:00,0,-0.026970833,-0.003858889,-0.011065556,0.003858889,0.011065556,-0.012046389,13399.21528,-13399.21914,0,-0.012046389,0,-0.011065556,0,0.026970833
1/20/2015 3:00,0,-0.027089444,-0.003858333,-0.011161389,0.003858333,0.011161389,-0.012069722,13399.23121,-13399.23507,0,-0.012069722,0,-0.011161389,0,0.027089444
1/20/2015 2:00,0,-0.027209167,-0.00384,-0.011329167,0.00384,0.011329167,-0.01204,13399.24711,-13399.25095,0,-0.01204,0,-0.011329167,0,0.027209167
1/20/2015 1:00,0,-0.027001389,-0.003863889,-0.011189722,0.003863889,0.011189722,-0.011947778,13399.26289,-13399.26676,0,-0.011947778,0,-0.011189722,0,0.027001389
1/20/2015 0:00,0,-0.026856944,-0.00385,-0.0110875,0.00385,0.0110875,-0.011919444,13399.27868,-13399.28253,0,-0.011919444,0,-0.0110875,0,0.026856944
1/19/2015 23:00,0,-0.026821667,-0.003816667,-0.011051667,0.003816667,0.011051667,-0.011953333,13399.29448,-13399.2983,0,-0.011953333,0,-0.011051667,0,0.026821667
1/19/2015 22:00,0,-0.026842222,-0.003818056,-0.011128333,0.003818056,0.011128333,-0.011895833,13399.31019,-13399.31401,0,-0.011895833,0,-0.011128333,0,0.026842222
1/19/2015 21:00,0,-0.026847222,-0.003811944,-0.01117,0.003811944,0.01117,-0.011865278,13399.32588,-13399.32969,0,-0.011865278,0,-0.01117,0,0.026847222
1/19/2015 20:00,0,-0.026521667,-0.00382,-0.010963611,0.00382,0.010963611,-0.011738056,13399.34143,-13399.34525,0,-0.011738056,0,-0.010963611,0,0.026521667
1/19/2015 19:00,0,-0.026683056,-0.003822778,-0.011015833,0.003822778,0.011015833,-0.011844444,13399.35709,-13399.36091,0,-0.011844444,0,-0.011015833,0,0.026683056
1/19/2015 18:00,0,-0.030985,-0.011525833,-0.011482778,0.011525833,0.011482778,-0.007976389,13399.37038,-13399.3819,0,-0.007976389,0.001485556,-0.011482778,0,0.030985
1/19/2015 17:00,0,0.883853333,0.047111389,0.4186625,0.001689444,0.000054722,0.418079444,13399.3819,-13399.33479,0.048800833,0.418079444,0.418079444,0.4186625,0.418717222,-0.883853333
1/19/2015 16:00,0,3.355415556,0.759792778,1.331105,0,0,1.264517778,13399.33479,-13398.575,0.759792778,1.264517778,1.264517778,1.331105,1.331105,-3.355415556
1/19/2015 15:00,0,8.321445556,3.080934722,2.081283889,0,0,3.159226944,13398.575,-13395.49406,3.080934722,3.159226944,3.159226944,2.081283889,2.081283889,-8.321445556
1/19/2015 14:00,0,8.956056389,3.285802222,2.299782778,0,0,3.370471389,13395.49406,-13392.20826,3.285802222,3.370471389,3.370471389,2.299782778,2.299782778,-8.956056389
1/19/2015 13:00,0,10.46800639,3.826600278,2.714340556,0,0,3.927065556,13392.20826,-13388.38166,3.826600278,3.927065556,3.927065556,2.714340556,2.714340556,-10.46800639
1/19/2015 12:00,0,10.08615528,3.687909722,2.613940833,0,0,3.784304722,13388.38166,-13384.69375,3.687909722,3.784304722,3.784304722,2.613940833,2.613940833,-10.08615528
1/19/2015 11:00,0,8.581542222,3.147035,2.205996944,0,0,3.228510278,13384.69375,-13381.54671,3.147035,3.228510278,3.228510278,2.205996944,2.205996944,-8.581542222
1/19/2015 10:00,0,4.235577222,1.555427778,1.1486525,0,0,1.531496944,13381.54671,-13379.99129,1.555427778,1.531496944,1.531496944,1.1486525,1.1486525,-4.235577222
1/19/2015 9:00,0,0.085965833,-0.00939,0.0169675,0.013277222,0.006931944,0.078388333,13379.99181,-13380.0012,0.003887222,0.078388333,0.078909722,0.0169675,0.023899444,-0.085965833
1/19/2015 8:00,0,-0.034488889,-0.011809167,-0.010894167,0.011809167,0.010894167,-0.011785556,13380.01298,-13380.02479,0,-0.011785556,0,-0.010894167,0,0.034488889
1/19/2015 7:00,0,-0.026787778,-0.003808056,-0.010920556,0.003808056,0.010920556,-0.012059167,13380.03685,-13380.04066,0,-0.012059167,0,-0.010920556,0,0.026787778
1/19/2015 6:00,0,-0.026878056,-0.003793333,-0.010943333,0.003793333,0.010943333,-0.012141389,13380.0528,-13380.0566,0,-0.012141389,0,-0.010943333,0,0.026878056
1/19/2015 5:00,0,-0.026992222,-0.003791667,-0.011021667,0.003791667,0.011021667,-0.012178889,13380.06877,-13380.07257,0,-0.012178889,0,-0.011021667,0,0.026992222
1/19/2015 4:00,0,-0.027189167,-0.003817222,-0.011174722,0.003817222,0.011174722,-0.012197222,13380.08476,-13380.08858,0,-0.012197222,0,-0.011174722,0,0.027189167
1/19/2015 3:00,0,-0.027164167,-0.003831667,-0.011157778,0.003831667,0.011157778,-0.012174722,13380.10075,-13380.10459,0,-0.012174722,0,-0.011157778,0,0.027164167
1/19/2015 2:00,0,-0.027165,-0.003849444,-0.011154722,0.003849444,0.011154722,-0.012160833,13380.11675,-13380.1206,0,-0.012160833,0,-0.011154722,0,0.027165
1/19/2015 1:00,0,-0.027155278,-0.003857778,-0.011175278,0.003857778,0.011175278,-0.012122222,13380.13272,-13380.13658,0,-0.012122222,0,-0.011175278,0,0.027155278
1/19/2015 0:00,0,-0.027146389,-0.003855278,-0.01122,0.003855278,0.01122,-0.012071111,13380.14865,-13380.1525,0,-0.012071111,0,-0.01122,0,0.027146389
1/18/2015 23:00,0,-0.027054722,-0.003828889,-0.011228056,0.003828889,0.011228056,-0.011997778,13380.1645,-13380.16833,0,-0.011997778,0,-0.011228056,0,0.027054722
1/18/2015 22:00,0,-0.026907778,-0.003779722,-0.011153611,0.003779722,0.011153611,-0.011974444,13380.1803,-13380.18408,0,-0.011974444,0,-0.011153611,0,0.026907778
1/18/2015 21:00,0,-0.026680833,-0.003788889,-0.010988333,0.003788889,0.010988333,-0.011903611,13380.19599,-13380.19978,0,-0.011903611,0,-0.010988333,0,0.026680833
1/18/2015 20:00,0,-0.026551667,-0.0038125,-0.010913333,0.0038125,0.010913333,-0.011825833,13380.2116,-13380.21541,0,-0.011825833,0,-0.010913333,0,0.026551667
1/18/2015 19:00,0,-0.026524722,-0.003829167,-0.010905833,0.003829167,0.010905833,-0.011789722,13380.2272,-13380.23103,0,-0.011789722,0,-0.010905833,0,0.026524722
1/18/2015 18:00,0,-0.033169444,-0.012485833,-0.01143,0.012485833,0.01143,-0.009253611,13380.24099,-13380.25347,0,-0.009253611,0.000699444,-0.01143,0,0.033169444
1/18/2015 17:00,0,0.895965556,0.051759722,0.421131111,0.003123611,0.000490278,0.423074722,13380.25347,-13380.20171,0.054883333,0.423074722,0.423074722,0.421131111,0.421621389,-0.895965556
1/18/2015 16:00,0,3.286708333,0.671921667,1.371628333,0,0,1.243158333,13380.20171,-13379.52979,0.671921667,1.243158333,1.243158333,1.371628333,1.371628333,-3.286708333
1/18/2015 15:00,0,8.5229025,3.152071389,2.132904722,0,0,3.237926389,13379.52979,-13376.37772,3.152071389,3.237926389,3.237926389,2.132904722,2.132904722,-8.5229025
1/18/2015 14:00,0,10.10167889,3.697483333,2.597639167,0,0,3.806556389,13376.37772,-13372.68024,3.697483333,3.806556389,3.806556389,2.597639167,2.597639167,-10.10167889
1/18/2015 13:00,0,10.65680111,3.886740278,2.767515556,0,0,4.002545278,13372.68024,-13368.7935,3.886740278,4.002545278,4.002545278,2.767515556,2.767515556,-10.65680111
1/18/2015 12:00,0,10.31153944,3.760695,2.683465556,0,0,3.867378889,13368.7935,-13365.0328,3.760695,3.867378889,3.867378889,2.683465556,2.683465556,-10.31153944
1/18/2015 11:00,0,8.813314722,3.2335425,2.258465833,0,0,3.321306389,13365.0328,-13361.79926,3.2335425,3.321306389,3.321306389,2.258465833,2.258465833,-8.813314722
1/18/2015 10:00,0,5.116835,1.899196944,1.513910556,0,0,1.7037275,13361.79926,-13359.90006,1.899196944,1.7037275,1.7037275,1.513910556,1.513910556,-5.116835
1/18/2015 9:00,0,1.390298333,0.497028056,0.537353056,0.00001,0.000000556,0.355917222,13359.90006,-13359.40303,0.497038056,0.355917222,0.355917222,0.537353056,0.537353611,-1.390298333
1/18/2015 8:00,0,-0.023663056,-0.014395278,-0.010755278,0.015143056,0.010836944,0.0014875,13359.41142,-13359.42581,0.000747778,0.0014875,0.009871111,-0.010755278,0.000081667,0.023663056
1/18/2015 7:00,0,-0.027109444,-0.003806667,-0.011180833,0.003806667,0.011180833,-0.012121944,13359.43793,-13359.44174,0,-0.012121944,0,-0.011180833,0,0.027109444
1/18/2015 6:00,0,-0.027091111,-0.003759167,-0.011175556,0.003759167,0.011175556,-0.012156389,13359.4539,-13359.45766,0,-0.012156389,0,-0.011175556,0,0.027091111
1/18/2015 5:00,0,-0.027034722,-0.0037475,-0.011209167,0.0037475,0.011209167,-0.012078056,13359.46973,-13359.47348,0,-0.012078056,0,-0.011209167,0,0.027034722
1/18/2015 4:00,0,-0.027119444,-0.003771389,-0.011233056,0.003771389,0.011233056,-0.012115,13359.4856,-13359.48937,0,-0.012115,0,-0.011233056,0,0.027119444
1/18/2015 3:00,0,-0.027133889,-0.003772778,-0.0112375,0.003772778,0.0112375,-0.012123611,13359.50149,-13359.50527,0,-0.012123611,0,-0.0112375,0,0.027133889
1/18/2015 2:00,0,-0.027039444,-0.003788889,-0.011171111,0.003788889,0.011171111,-0.012079444,13359.51734,-13359.52113,0,-0.012079444,0,-0.011171111,0,0.027039444
1/18/2015 1:00,0,-0.027133333,-0.003762222,-0.011282222,0.003762222,0.011282222,-0.012088889,13359.53322,-13359.53698,0,-0.012088889,0,-0.011282222,0,0.027133333
1/18/2015 0:00,0,-0.027070278,-0.003782778,-0.011362222,0.003782778,0.011362222,-0.011925278,13359.54891,-13359.55269,0,-0.011925278,0,-0.011362222,0,0.027070278
1/17/2015 23:00,0,-0.026859722,-0.003784722,-0.011252222,0.003784722,0.011252222,-0.011822778,13359.56452,-13359.5683,0,-0.011822778,0,-0.011252222,0,0.026859722
1/17/2015 22:00,0,-0.026909444,-0.003773056,-0.011285278,0.003773056,0.011285278,-0.011851111,13359.58015,-13359.58392,0,-0.011851111,0,-0.011285278,0,0.026909444
1/17/2015 21:00,0,-0.026840833,-0.003798889,-0.011236389,0.003798889,0.011236389,-0.011805556,13359.59573,-13359.59953,0,-0.011805556,0,-0.011236389,0,0.026840833
1/17/2015 20:00,0,-0.026808889,-0.003806111,-0.011204444,0.003806111,0.011204444,-0.011798333,13359.61133,-13359.61513,0,-0.011798333,0,-0.011204444,0,0.026808889
1/17/2015 19:00,0,-0.026644167,-0.003809722,-0.011073333,0.003809722,0.011073333,-0.011761111,13359.62689,-13359.6307,0,-0.011761111,0,-0.011073333,0,0.026644167
1/17/2015 18:00,0,-0.031813056,-0.010084722,-0.010986667,0.010084722,0.010986667,-0.010741667,13359.64145,-13359.65153,0,-0.010741667,0.000000278,-0.010986667,0,0.031813056
1/17/2015 17:00,0,-0.000513333,-0.019227222,-0.012518056,0.019227222,0.012518056,0.031231944,13359.65204,-13359.67127,0,0.031231944,0.031744444,-0.012518056,0,0.000513333
1/17/2015 16:00,0,0.515710556,0.173591389,0.107655556,0.001074167,0.002081944,0.234463611,13359.67127,-13359.49768,0.174665556,0.234463611,0.234463611,0.107655556,0.1097375,-0.515710556
1/17/2015 15:00,0,0.801542222,0.281022778,0.180993333,0,0,0.339526111,13359.49768,-13359.21666,0.281022778,0.339526111,0.339526111,0.180993333,0.180993333,-0.801542222
1/17/2015 14:00,0,0.88736,0.315001111,0.202522222,0,0,0.369836667,13359.21666,-13358.90166,0.315001111,0.369836667,0.369836667,0.202522222,0.202522222,-0.88736
1/17/2015 13:00,0,0.645506944,0.223684722,0.140303056,0,0,0.281519167,13358.90166,-13358.67797,0.223684722,0.281519167,0.281519167,0.140303056,0.140303056,-0.645506944
1/17/2015 12:00,0,0.677576944,0.236005,0.148188889,0,0,0.293383056,13358.67797,-13358.44197,0.236005,0.293383056,0.293383056,0.148188889,0.148188889,-0.677576944
1/17/2015 11:00,0,0.575922222,0.196542222,0.122190556,0,0,0.257189444,13358.44197,-13358.24542,0.196542222,0.257189444,0.257189444,0.122190556,0.122190556,-0.575922222
1/17/2015 10:00,0,2.9182675,1.061494167,0.967864444,0,0,0.888908889,13358.24542,-13357.18393,1.061494167,0.888908889,0.888908889,0.967864444,0.967864444,-2.9182675
1/17/2015 9:00,0,1.006138889,0.338769444,0.396239722,0.004070556,0.001835833,0.271129722,13357.18393,-13356.84516,0.34284,0.271129722,0.271129722,0.396239722,0.398075556,-1.006138889
1/17/2015 8:00,0,-0.035656389,-0.015350556,-0.0109575,0.015350556,0.0109575,-0.009348333,13356.85486,-13356.87021,0,-0.009348333,0.000352778,-0.0109575,0,0.035656389
1/17/2015 7:00,0,-0.026420556,-0.003851389,-0.010793333,0.003851389,0.010793333,-0.011775833,13356.88199,-13356.88584,0,-0.011775833,0,-0.010793333,0,0.026420556
1/17/2015 6:00,0,-0.026944444,-0.003848056,-0.011149167,0.003848056,0.011149167,-0.011947222,13356.89779,-13356.90163,0,-0.011947222,0,-0.011149167,0,0.026944444
1/17/2015 5:00,0,-0.027195556,-0.003841389,-0.011316944,0.003841389,0.011316944,-0.012037222,13356.91367,-13356.91751,0,-0.012037222,0,-0.011316944,0,0.027195556
1/17/2015 4:00,0,-0.0273625,-0.003842778,-0.011425278,0.003842778,0.011425278,-0.012094444,13356.92961,-13356.93345,0,-0.012094444,0,-0.011425278,0,0.0273625
1/17/2015 3:00,0,-0.027252222,-0.003846111,-0.0113625,0.003846111,0.0113625,-0.012043611,13356.94549,-13356.94934,0,-0.012043611,0,-0.0113625,0,0.027252222
1/17/2015 2:00,0,-0.027109722,-0.003836667,-0.011280833,0.003836667,0.011280833,-0.011992222,13356.96133,-13356.96517,0,-0.011992222,0,-0.011280833,0,0.027109722
1/17/2015 1:00,0,-0.027056944,-0.003818611,-0.011268333,0.003818611,0.011268333,-0.01197,13356.97714,-13356.98096,0,-0.01197,0,-0.011268333,0,0.027056944
1/17/2015 0:00,0,-0.027046389,-0.0037975,-0.011246667,0.0037975,0.011246667,-0.012002222,13356.99296,-13356.99676,0,-0.012002222,0,-0.011246667,0,0.027046389
1/16/2015 23:00,0,-0.027104167,-0.003797222,-0.011312222,0.003797222,0.011312222,-0.011994722,13357.00875,-13357.01255,0,-0.011994722,0,-0.011312222,0,0.027104167
1/16/2015 22:00,0,-0.026993333,-0.003791111,-0.011244444,0.003791111,0.011244444,-0.011957778,13357.02451,-13357.0283,0,-0.011957778,0,-0.011244444,0,0.026993333
1/16/2015 21:00,0,-0.026959167,-0.003828611,-0.011227778,0.003828611,0.011227778,-0.011902778,13357.0402,-13357.04403,0,-0.011902778,0,-0.011227778,0,0.026959167
1/16/2015 20:00,0,-0.026718333,-0.0038225,-0.01107,0.0038225,0.01107,-0.011825833,13357.05585,-13357.05968,0,-0.011825833,0,-0.01107,0,0.026718333
1/16/2015 19:00,0,-0.026659167,-0.003820556,-0.011006389,0.003820556,0.011006389,-0.011832222,13357.07151,-13357.07533,0,-0.011832222,0,-0.011006389,0,0.026659167
1/16/2015 18:00,0,-0.035296944,-0.013861111,-0.010943611,0.013861111,0.010943611,-0.010492222,13357.08596,-13357.09982,0,-0.010492222,0.000135833,-0.010943611,0,0.035296944
