"Date & Time","Usage [kW]","Generation [kW]","Grid [kW]","Solar [kW]","Solar+ [kW]","ct11 [kW]","water [kW]","spa [kW]","oven [kW]","car [kW]","Solaredge [kW]","dryer [kW]"
2015-12-25 13:00:00,5.542086667,6.122911111,5.542086667,6.122911111,6.122911111,-0.001947500,1.636756111,-0.008158056,0.004320000,0.002445833,2.394051944,0.359533333
2015-12-25 12:00:00,5.665889444,4.826002500,5.665889444,4.826002500,4.826002500,-0.002151111,1.540188889,-0.008858889,0.004301944,0.002182222,1.873541944,0.205510000
2015-12-25 11:00:00,2.949286389,2.741540556,2.949286389,2.741540556,2.741540556,-0.001142222,0.376952500,-0.004817778,0.004141944,0.002728333,0.975749444,0.283245833
2015-12-25 10:00:00,2.383144167,0.115703056,2.383144167,0.115703056,0.119175278,-0.000977222,0.002037500,-0.003983333,0.004148889,0.002845278,0.051813889,0.288095556
2015-12-25 09:00:00,2.659618056,-0.006686944,2.659618056,-0.006686944,-0.000000000,-0.001017222,0.343340556,-0.003993611,0.004081111,0.002840278,-0.003813611,0.189878056
2015-12-25 08:00:00,2.395552500,-0.006721389,2.395552500,-0.006721389,-0.000000000,-0.000977222,0.001923611,-0.003880833,0.004133333,0.002858056,-0.003823056,0.286194444
2015-12-25 07:00:00,2.804512222,-0.006664722,2.804512222,-0.006664722,-0.000000000,-0.001066667,0.369064167,-0.004126111,0.004170556,0.002959722,-0.003835000,0.289027778
2015-12-25 06:00:00,2.676542778,-0.006754167,2.676542778,-0.006754167,-0.000000000,-0.001016667,0.001984167,0.212659167,0.004155000,0.002888333,-0.003847222,0.291098333
2015-12-25 05:00:00,5.168058889,-0.006765556,5.168058889,-0.006765556,-0.000000000,-0.001423056,0.362544167,2.431518056,0.004084167,0.002580556,-0.003841667,0.291449444
2015-12-25 04:00:00,2.356909444,-0.006926111,2.356909444,-0.006926111,-0.000000000,-0.000967222,0.001861111,-0.003751944,0.004108889,0.002828056,-0.003835556,0.294294722
2015-12-25 03:00:00,2.989536111,-0.007040278,2.989536111,-0.007040278,-0.000000000,-0.001089444,0.424443611,-0.003981111,0.058858611,0.002828889,-0.003831667,0.298358889
2015-12-25 02:00:00,7.481295278,-0.006179722,7.481295278,-0.006179722,-0.000000000,-0.000292500,0.385041667,-0.011451389,0.529048889,3.613976389,-0.003799167,0.305210278
2015-12-25 01:00:00,8.422299444,-0.005900000,8.422299444,-0.005900000,-0.000000000,-0.000066111,0.000787778,0.355662500,0.003821389,5.015209722,-0.003778889,0.224788056
2015-12-25 00:00:00,4.044448611,-0.007059722,4.044448611,-0.007059722,-0.000000000,-0.001262222,0.475280556,0.872072778,0.068238056,0.002915000,-0.003803056,0.180571667
2015-12-24 23:00:00,5.309305278,-0.007025278,5.309305278,-0.007025278,-0.000000000,-0.001464444,1.432912778,-0.004851389,0.749140833,0.003243889,-0.003803333,0.181300556
2015-12-24 22:00:00,7.412305833,-0.006892778,7.412305833,-0.006892778,-0.000000000,-0.001665000,3.364293056,-0.005806667,1.006946111,0.003329722,-0.003780000,0.184360833
2015-12-24 21:00:00,6.096750833,-0.007094167,6.096750833,-0.007094167,-0.000000000,-0.001984167,1.883480833,-0.005789722,0.442933611,0.003079444,-0.003781111,0.222083333
2015-12-24 20:00:00,4.097258333,-0.007562222,4.097258333,-0.007562222,-0.000000000,-0.001530278,0.446178889,-0.005649444,0.004137778,0.002803056,-0.003917500,0.285237778
2015-12-24 19:00:00,4.442215556,0.233581111,4.442215556,0.233581111,0.239104722,-0.001837778,0.526524722,-0.006403333,0.004059722,0.002890833,0.099271389,0.200138333
2015-12-24 18:00:00,7.668728056,2.092911667,7.668728056,2.092911667,2.092911667,-0.002245556,4.257599444,-0.007339167,0.004021944,0.003171944,0.638688889,0.282460556
2015-12-24 17:00:00,7.286895556,2.414187222,7.286895556,2.414187222,2.414187222,-0.002242778,3.802491667,-0.008011944,0.004042778,0.002975278,1.134221667,0.285324167
2015-12-24 16:00:00,2.552814722,4.719729167,2.552814722,4.719729167,4.719729167,-0.000773611,0.413812778,-0.002517778,0.004656944,0.003654167,1.872468611,0.270955278
2015-12-24 15:00:00,2.226813611,5.110013889,2.226813611,5.110013889,5.110013889,-0.000631944,0.446828889,-0.002235556,0.004760278,0.003721111,2.004563056,0.157530000
2015-12-24 14:00:00,1.688772222,5.106579722,1.688772222,5.106579722,5.106579722,-0.000634444,0.001338889,-0.002324722,0.004652222,0.003311111,2.020705000,0.240823889
2015-12-24 13:00:00,2.194161389,4.202034167,2.194161389,4.202034167,4.202034167,-0.000641389,0.455317500,-0.002436389,0.004580556,0.003269167,1.656915000,0.280679167
2015-12-24 12:00:00,2.057160278,2.961182500,2.057160278,2.961182500,2.961182500,-0.000531667,0.604456389,-0.002065833,0.004670833,0.003313611,1.176970833,0.281600833
2015-12-24 11:00:00,4.438135000,0.969729722,4.438135000,0.969729722,0.969729722,-0.000941389,3.228993056,-0.002307222,0.004398056,0.003483889,0.388050000,0.282343333
2015-12-24 10:00:00,1.913040556,0.075341111,1.913040556,0.075341111,0.080941667,-0.000460000,0.386483056,-0.001006389,0.004360000,0.003221389,0.033116667,0.288201389
2015-12-24 09:00:00,1.560671389,-0.007011667,1.560671389,-0.007011667,-0.000000000,-0.000468889,0.000798333,-0.000713333,0.004342222,0.003153333,-0.003857500,0.344384167
2015-12-24 08:00:00,1.453141111,-0.007182500,1.453141111,-0.007182500,-0.000000000,-0.000420278,0.372006389,-0.000863056,0.004411111,0.003166944,-0.003869722,0.285674722
2015-12-24 07:00:00,0.899421111,-0.007268889,0.899421111,-0.007268889,-0.000000000,-0.000288611,0.000778611,-0.000568056,0.004488889,0.003253333,-0.003884444,0.151956944
2015-12-24 06:00:00,2.268289722,-0.007211389,2.268289722,-0.007211389,-0.000000000,-0.000293333,0.381150556,0.216669444,0.004191111,0.003290000,-0.003870000,0.152881111
2015-12-24 05:00:00,4.030375278,-0.007184722,4.030375278,-0.007184722,-0.000000000,-0.000504722,0.000505278,2.134075278,0.004078611,0.003019722,-0.003872778,0.154374444
2015-12-24 04:00:00,2.397542222,-0.007256944,2.397542222,-0.007256944,-0.000000000,-0.000296667,0.388400000,-0.000498611,0.004121944,0.003279167,-0.003865278,0.277958333
2015-12-24 03:00:00,2.068159167,-0.007233611,2.068159167,-0.007233611,-0.000000000,-0.000203333,0.000623333,-0.000322222,0.004096389,0.003209167,-0.003861111,0.279332778
2015-12-24 02:00:00,2.795183889,-0.007426667,2.795183889,-0.007426667,-0.000000000,-0.000485000,0.487323333,-0.001466389,0.004035000,0.003056111,-0.003861667,0.282206667
2015-12-24 01:00:00,7.652013333,-0.006411389,7.652013333,-0.006411389,-0.000000000,-0.000626944,0.535736111,1.238886944,0.004024722,3.246254444,-0.003806389,0.212273889
2015-12-24 00:00:00,5.441308333,-0.007012500,5.441308333,-0.007012500,-0.000000000,-0.001454722,2.888647778,-0.005709167,0.003957778,0.002754722,-0.003764444,0.253187778
2015-12-23 23:00:00,4.029824167,-0.007301389,4.029824167,-0.007301389,-0.000000000,-0.001365556,1.239364167,-0.005666111,0.004251944,0.002798889,-0.003795000,0.283688889
2015-12-23 22:00:00,3.606043333,-0.007370000,3.606043333,-0.007370000,-0.000000000,-0.001383056,0.521986389,-0.005578611,0.004485000,0.002946389,-0.003821389,0.283807222
2015-12-23 21:00:00,6.419617222,-0.007147222,6.419617222,-0.007147222,-0.000000000,-0.001712500,2.621962778,-0.006576667,0.670323611,0.002954444,-0.003788611,0.284747222
2015-12-23 20:00:00,3.553048889,-0.007726944,3.553048889,-0.007726944,-0.000000000,-0.001284444,0.447809167,-0.005250833,0.004068611,0.002854722,-0.003913889,0.284186944
2015-12-23 19:00:00,4.571463611,0.269255278,4.571463611,0.269255278,0.272764722,-0.001708889,0.744099167,-0.006988056,0.003998889,0.002796944,0.177209722,0.287998889
2015-12-23 18:00:00,3.870661944,3.260196944,3.870661944,3.260196944,3.260196944,-0.001624722,0.304058889,-0.006553056,0.004228056,0.002785278,1.026672222,0.300165000
2015-12-23 17:00:00,4.828913333,4.770457222,4.828913333,4.770457222,4.770457222,-0.001716389,1.358104167,-0.006850556,0.004217778,0.002795556,1.526198333,0.255536667
2015-12-23 16:00:00,6.740678611,7.272745278,6.740678611,7.272745278,7.272745278,-0.001971944,3.442210000,-0.006555556,0.004174722,0.003214722,2.823087500,0.157730000
2015-12-23 15:00:00,4.369760278,8.953145556,4.369760278,8.953145556,8.953145556,-0.001504444,0.857710833,-0.006152500,0.004382500,0.003248611,3.512773333,0.207068333
2015-12-23 14:00:00,2.987073889,9.263971667,2.987073889,9.263971667,9.263971667,-0.001292222,0.002268056,-0.004716667,0.004484167,0.003240278,3.626462222,0.287284722
2015-12-23 13:00:00,2.959486667,7.823638056,2.959486667,7.823638056,7.823638056,-0.001177500,0.328081944,-0.004722778,0.004578889,0.003103056,3.047610556,0.286911667
2015-12-23 12:00:00,2.284850556,5.990186944,2.284850556,5.990186944,5.990186944,-0.000608611,0.001973333,-0.003698056,0.004703056,0.002991389,2.312714444,0.291945278
2015-12-23 11:00:00,2.674453333,2.846202778,2.674453333,2.846202778,2.846202778,-0.000320833,0.390780278,-0.001245833,0.004281389,0.003343056,1.024059167,0.170918056
2015-12-23 10:00:00,1.909195556,0.074652778,1.909195556,0.074652778,0.080474167,-0.000253611,0.000834722,-0.000741944,0.004161389,0.003102222,0.034716667,0.159885000
2015-12-23 09:00:00,2.847631667,-0.007069444,2.847631667,-0.007069444,-0.000000000,-0.000470278,0.372001667,-0.000803333,0.004009167,0.003120556,-0.003845833,0.279004722
2015-12-23 08:00:00,2.038155833,-0.007283611,2.038155833,-0.007283611,-0.000000000,-0.000306389,0.000793333,-0.000800278,0.004140000,0.003095833,-0.003854722,0.278050833
2015-12-23 07:00:00,2.021203611,-0.007386389,2.021203611,-0.007386389,-0.000000000,-0.000299722,0.000770556,-0.000808333,0.004193333,0.003201944,-0.003876111,0.282452778
2015-12-23 06:00:00,2.622148611,-0.007318611,2.622148611,-0.007318611,-0.000000000,-0.000396389,0.387588889,0.215964444,0.004122500,0.003135000,-0.003851111,0.288275833
2015-12-23 05:00:00,4.498166111,-0.007318889,4.498166111,-0.007318889,-0.000000000,-0.000701944,0.000728056,2.613082222,0.004121944,0.002845000,-0.003818889,0.188788333
2015-12-23 04:00:00,2.236824444,-0.007398056,2.236824444,-0.007398056,-0.000000000,-0.000326944,0.341321389,-0.000935278,0.004138333,0.003116389,-0.003812778,0.152998611
2015-12-23 03:00:00,1.791639722,-0.007536111,1.791639722,-0.007536111,-0.000000000,-0.000332222,0.001114167,-0.001652222,0.004235556,0.002921111,-0.003808056,0.153644167
2015-12-23 02:00:00,1.889473056,-0.007610000,1.889473056,-0.007610000,-0.000000000,-0.000627222,0.374955278,-0.001892778,0.004316667,0.002975000,-0.003822222,0.221573056
2015-12-23 01:00:00,6.576835000,-0.006607500,6.576835000,-0.006607500,-0.000000000,0.000058056,0.351262222,-0.010354722,0.004137500,4.060389444,-0.003792222,0.281392778
2015-12-23 00:00:00,1.729787500,-0.007401944,1.729787500,-0.007401944,-0.000000000,-0.000606389,0.001037778,-0.001542778,0.004388056,0.003163056,-0.003773611,0.292976111
2015-12-22 23:00:00,1.721803333,-0.007468333,1.721803333,-0.007468333,-0.000000000,-0.000550556,0.416831944,-0.001498889,0.004555556,0.003234722,-0.003787500,0.277877778
2015-12-22 22:00:00,3.040597778,-0.007408889,3.040597778,-0.007408889,-0.000000000,-0.000968056,0.665690556,-0.003841111,0.004416667,0.002960000,-0.003777778,0.351540000
2015-12-22 21:00:00,1.355690556,-0.007503889,1.355690556,-0.007503889,-0.000000000,-0.000461389,0.001236111,-0.002018611,0.004632222,0.003078889,-0.003778333,0.258061111
2015-12-22 20:00:00,2.303301944,-0.009500833,2.303301944,-0.009500833,0.000008056,-0.000657222,0.377407222,0.607705556,0.004539722,0.003145556,-0.004878889,0.196758889
2015-12-22 19:00:00,3.663088333,0.314170833,3.663088333,0.314170833,0.316077500,-0.000902778,0.001859444,0.614632778,0.004545000,0.698898056,0.131313056,0.284131111
2015-12-22 18:00:00,5.116376111,0.831476667,5.116376111,0.831476667,0.831476667,-0.000685556,0.385142500,-0.009055833,0.004553333,2.395007222,0.343427222,0.288345000
2015-12-22 17:00:00,2.347304722,2.164915000,2.347304722,2.164915000,2.164915000,-0.000915000,0.418755278,-0.003360556,0.004656667,0.003194444,0.858613056,0.208433333
2015-12-22 16:00:00,1.815798889,3.095734444,1.815798889,3.095734444,3.095734444,-0.000724722,0.001405278,-0.002525278,0.004735000,0.003410000,1.248119722,0.287653889
2015-12-22 15:00:00,4.836806944,1.878633889,4.836806944,1.878633889,1.878633889,-0.001160278,2.750124444,-0.003667500,0.004421111,0.003406111,0.766175000,0.286151389
2015-12-22 14:00:00,5.547016389,2.887282500,5.547016389,2.887282500,2.887282500,-0.001452500,3.761439167,-0.003875833,0.004370833,0.003354167,1.164783889,0.227010556
2015-12-22 13:00:00,2.948459167,0.933792500,2.948459167,0.933792500,0.933792500,-0.000940833,1.138001944,-0.002936111,0.004448333,0.003171944,0.385996111,0.256722222
2015-12-22 12:00:00,2.309908333,1.593445556,2.309908333,1.593445556,1.593445556,-0.000814444,0.528511944,-0.002605556,0.004558611,0.003279444,0.649746944,0.285413056
2015-12-22 11:00:00,3.560419722,0.650403889,3.560419722,0.650403889,0.650403889,-0.001057222,1.847625556,-0.002933889,0.004419722,0.003295278,0.272023333,0.264318056
2015-12-22 10:00:00,2.997070833,0.016488889,2.997070833,0.016488889,0.025366389,-0.000982778,1.297547222,-0.002682222,0.004500833,0.003017778,0.008908333,0.225731667
2015-12-22 09:00:00,2.028098611,-0.007260833,2.028098611,-0.007260833,-0.000000000,-0.000760278,0.365430278,-0.002402500,0.004280556,0.002910278,-0.003847500,0.282292500
2015-12-22 08:00:00,1.678662778,-0.007454722,1.678662778,-0.007454722,-0.000000000,-0.000697778,0.001218333,-0.002273333,0.004344722,0.002972500,-0.003891389,0.285350278
2015-12-22 07:00:00,1.967421389,-0.007464167,1.967421389,-0.007464167,-0.000000000,-0.000735833,0.356326667,-0.002301111,0.004288056,0.002969722,-0.003842778,0.214153611
2015-12-22 06:00:00,1.895037222,-0.007428889,1.895037222,-0.007428889,-0.000000000,-0.000696389,0.001279167,0.214939444,0.004289444,0.002902500,-0.003810556,0.275988889
2015-12-22 05:00:00,2.566254444,-0.007351389,2.566254444,-0.007351389,-0.000000000,-0.000789444,0.360496389,0.553860833,0.004238333,0.002822500,-0.003854722,0.284856111
2015-12-22 04:00:00,2.003330556,-0.007412222,2.003330556,-0.007412222,-0.000000000,-0.000828611,0.001439444,-0.002930000,0.004259722,0.002858611,-0.003888611,0.288127222
2015-12-22 03:00:00,8.237903611,-0.006615278,8.237903611,-0.006615278,-0.000000000,-0.000356944,0.149805000,1.229191389,0.004043889,4.204877222,-0.003875556,0.284713611
2015-12-22 02:00:00,7.761043333,-0.006658889,7.761043333,-0.006658889,-0.000000000,0.000192778,0.244553056,-0.012765278,0.004110000,5.140978333,-0.003892778,0.285915833
2015-12-22 01:00:00,2.389596667,-0.007505833,2.389596667,-0.007505833,-0.000000000,-0.000819167,0.434003056,-0.003518333,0.004282500,0.002644167,-0.003853889,0.288953056
2015-12-22 00:00:00,2.120950833,-0.007572500,2.120950833,-0.007572500,-0.000000000,-0.000747778,0.001696111,-0.003581111,0.004375000,0.002710278,-0.003842500,0.291811389
2015-12-21 23:00:00,4.019228056,-0.007478056,4.019228056,-0.007478056,-0.000000000,-0.001270278,1.251237500,-0.005228889,0.004519722,0.002819167,-0.003821944,0.295110556
2015-12-21 22:00:00,6.424806944,-0.007301389,6.424806944,-0.007301389,-0.000000000,-0.001756944,3.841141111,-0.006014167,0.004366667,0.002939444,-0.003801111,0.313792778
2015-12-21 21:00:00,3.372319722,-0.007566389,3.372319722,-0.007566389,-0.000000000,-0.000910833,1.619838333,-0.002828611,0.004626111,0.003185833,-0.003850556,0.299472500
2015-12-21 20:00:00,2.006222778,-0.007711944,2.006222778,-0.007711944,-0.000000000,-0.000537500,0.401593333,-0.002155833,0.004408056,0.003081944,-0.003840833,0.299372778
2015-12-21 19:00:00,1.906188889,-0.005196667,1.906188889,-0.005196667,0.004996944,-0.000771111,0.001421389,-0.002580556,0.004606111,0.003275278,-0.000798333,0.369173056
2015-12-21 18:00:00,2.364184167,0.287901944,2.364184167,0.287901944,0.287901944,-0.000844722,0.469916667,-0.003000556,0.004691389,0.003319722,0.123390278,0.247299167
2015-12-21 17:00:00,1.520043056,0.910811389,1.520043056,0.910811389,0.910811389,-0.000457222,0.409851667,-0.000998889,0.004747222,0.003565556,0.373535833,0.290180000
2015-12-21 16:00:00,4.329369722,1.741105556,4.329369722,1.741105556,1.741105556,-0.001053333,3.082902778,-0.002311111,0.004542778,0.003521111,0.703750000,0.299395278
2015-12-21 15:00:00,4.586484167,2.097131667,4.586484167,2.097131667,2.097131667,-0.001005833,2.805466389,-0.002772778,0.328070278,0.003337222,0.845225833,0.302352778
2015-12-21 14:00:00,6.768936389,2.187069444,6.768936389,2.187069444,2.187069444,-0.001318889,4.341190000,-0.004044167,0.598711389,0.003137222,0.884134722,0.311457222
2015-12-21 13:00:00,6.220582500,2.270744722,6.220582500,2.270744722,2.270744722,-0.001407500,4.334211389,-0.003483056,0.004307778,0.003324722,0.921569444,0.313133611
2015-12-21 12:00:00,4.850313611,2.010601667,4.850313611,2.010601667,2.010601667,-0.001114444,3.007268889,-0.002818889,0.004358333,0.003319444,0.813113611,0.290619167
2015-12-21 11:00:00,1.450531111,0.725542222,1.450531111,0.725542222,0.725542222,-0.000459444,0.185289167,-0.001187500,0.004612500,0.003286667,0.301668333,0.252198056
2015-12-21 10:00:00,1.609443889,0.055950556,1.609443889,0.055950556,0.062468056,-0.000505556,0.370512778,-0.001337778,0.004439167,0.003097500,0.026201111,0.227147500
2015-12-21 09:00:00,1.713841389,-0.007153611,1.713841389,-0.007153611,-0.000000000,-0.000473333,0.000801667,-0.000678333,0.004309167,0.003100000,-0.003864722,0.160017778
2015-12-21 08:00:00,1.338651111,-0.007335000,1.338651111,-0.007335000,-0.000000000,-0.000465556,0.367504444,-0.000962500,0.004439167,0.003121944,-0.003894167,0.082211111
2015-12-21 07:00:00,0.973586667,-0.007406944,0.973586667,-0.007406944,-0.000000000,-0.000399722,0.000826667,-0.000894167,0.004491389,0.003152500,-0.003900278,0.158728056
2015-12-21 06:00:00,1.542576667,-0.007352500,1.542576667,-0.007352500,-0.000000000,-0.000476667,0.376043611,0.216321111,0.004431944,0.003122500,-0.003881944,0.133565833
2015-12-21 05:00:00,2.911674167,-0.007359444,2.911674167,-0.007359444,-0.000000000,-0.000695278,0.006861111,1.996285833,0.004423056,0.002863333,-0.003887778,0.108614444
2015-12-21 04:00:00,1.029073889,-0.007464722,1.029073889,-0.007464722,-0.000000000,-0.000374722,0.000801111,-0.000868889,0.004515000,0.003215000,-0.003896111,0.213039167
2015-12-21 03:00:00,1.485713889,-0.007425556,1.485713889,-0.007425556,-0.000000000,-0.000458056,0.396075278,-0.001159722,0.004479444,0.003215278,-0.003889722,0.290068889
2015-12-21 02:00:00,1.992753889,-0.007439722,1.992753889,-0.007439722,-0.000000000,-0.000846944,0.001616111,-0.003256667,0.004296944,0.002843611,-0.003889167,0.214181389
2015-12-21 01:00:00,6.091869722,-0.006608056,6.091869722,-0.006608056,-0.000000000,-0.000516111,0.462523333,-0.010666944,0.004077778,2.899965278,-0.003839167,0.286230556
2015-12-21 00:00:00,7.827793333,-0.006405278,7.827793333,-0.006405278,-0.000000000,-0.001277500,1.726942500,-0.012240000,0.003820833,2.642575556,-0.003800278,0.291311944
2015-12-20 23:00:00,4.739536389,-0.007016667,4.739536389,-0.007016667,-0.000000000,-0.001669722,1.516947778,-0.006692778,0.003917222,0.002574722,-0.003797500,0.291069444
