Date & Time,use [kW],gen [kW],Solar [kW],Solar+ [kW],Grid L1 [kW],Grid L2 [kW],Air Conditioning [kW],Furnace [kW],Water Heater [kW],Grid [kW]
12/24/2015 5:00,0.591669167,-0.004733611,-0.004733611,0,-0.209066667,-0.3826025,-0.000689722,-0.0078625,-0.002480556,0.596402778
12/24/2015 4:00,0.594544722,-0.004741111,-0.004741111,0,-0.20934,-0.385204722,-0.000660833,-0.007878611,-0.002491667,0.599285833
12/24/2015 3:00,0.592293333,-0.004746667,-0.004746667,0,-0.20924,-0.383053333,-0.000662778,-0.007884444,-0.002490278,0.59704
12/24/2015 2:00,0.595281944,-0.004791944,-0.004791944,0,-0.213055556,-0.382226389,-0.000645,-0.007906389,-0.002480278,0.600073888
12/24/2015 1:00,0.580063611,-0.004726389,-0.004726389,0,-0.194784167,-0.385279444,-0.000639444,-0.0079225,-0.002498611,0.58479
12/24/2015 0:00,0.5830975,-0.004731389,-0.004731389,0,-0.197872222,-0.385225278,-0.000602778,-0.007896389,-0.002495556,0.587828889
12/23/2015 23:00,0.750438056,-0.005340278,-0.005340278,0,-0.356113889,-0.394324167,-0.000385,-0.007639444,-0.002447778,0.755778334
12/23/2015 22:00,0.911346944,-0.005897222,-0.005897222,0,-0.515792222,-0.395554722,-0.0001725,-0.007355,-0.002383889,0.917244166
12/23/2015 21:00,0.940475833,-0.005973333,-0.005973333,0,-0.546183611,-0.394292222,-0.000083611,-0.007279444,-0.002348889,0.946449166
12/23/2015 20:00,0.937670833,-0.005929167,-0.005929167,0,-0.542995,-0.394675833,-0.000024444,-0.007272778,-0.002327222,0.9436
12/23/2015 19:00,0.9695175,-0.005915833,-0.005915833,0,-0.544720278,-0.424797222,-0.000019167,-0.007340833,-0.002331389,0.975433333
12/23/2015 18:00,0.883448333,-0.000718889,-0.000718889,0.014715,-0.401619444,-0.467113889,-0.000209444,-0.007532778,-0.002531944,0.884167222
12/23/2015 17:00,0.673066667,0.297153056,0.297153056,0.297153056,-0.078925278,-0.296988333,-0.0001675,-0.007898611,-0.002596111,0.375913611
12/23/2015 16:00,0.592458056,0.8818675,0.8818675,0.8818675,0.246541944,0.0428675,-0.000085556,-0.012803333,-0.002308333,-0.289409444
12/23/2015 15:00,0.625765278,2.123609444,2.123609444,2.123609444,0.841061667,0.6567825,0.000015278,-0.022623611,-0.001664167,-1.497844166
12/23/2015 14:00,0.656663611,3.553074167,3.553074167,3.553074167,1.536383056,1.3600275,0.001131944,-0.028708611,-0.001100278,-2.896410556
12/23/2015 13:00,1.04062,4.306470278,4.306470278,4.306470278,1.631048889,1.634801389,0.001845278,-0.048435278,-0.000511389,-3.265850278
12/23/2015 12:00,1.241356111,4.305678056,4.305678056,4.305678056,1.335901667,1.728420278,0.002208611,-0.072068056,0.000101111,-3.064321945
12/23/2015 11:00,1.299833611,3.833763611,3.833763611,3.833763611,1.223681944,1.310248056,0.001298611,-0.060315278,-0.320623056,-2.53393
12/23/2015 10:00,0.756025556,2.552933889,2.552933889,2.552933889,0.934656667,0.862251667,0.000558889,-0.014866111,-0.001727778,-1.796908333
12/23/2015 9:00,0.727510278,0.994423889,0.994423889,0.994423889,0.162318056,0.104595556,0.000033333,-0.008192778,-0.002185,-0.266913611
12/23/2015 8:00,0.563594444,0.018100833,0.018100833,0.022127222,-0.172759444,-0.368707778,-0.000421389,-0.007730556,-0.002531389,0.545493611
12/23/2015 7:00,0.567732222,-0.004481389,-0.004481389,0,-0.187115556,-0.380616667,-0.000373889,-0.0077325,-0.002572778,0.572213611
12/23/2015 6:00,0.570011667,-0.004543611,-0.004543611,0,-0.189527778,-0.380483889,-0.000357778,-0.0078225,-0.002603333,0.574555278
12/23/2015 5:00,0.571946389,-0.004573056,-0.004573056,0,-0.191264444,-0.380681944,-0.000351944,-0.007886667,-0.0026225,0.576519445
12/23/2015 4:00,0.571811389,-0.004555556,-0.004555556,0,-0.190116389,-0.381695,-0.000346111,-0.007903333,-0.002636389,0.576366945
12/23/2015 3:00,0.575388333,-0.0045925,-0.0045925,0,-0.193970556,-0.381417778,-0.000331389,-0.0079075,-0.002633056,0.579980833
12/23/2015 2:00,0.585328056,-0.004589167,-0.004589167,0,-0.200091944,-0.385236111,-0.000339444,-0.007859167,-0.002626389,0.589917223
12/23/2015 1:00,0.588358056,-0.004513333,-0.004513333,0,-0.200382778,-0.387975278,-0.000345833,-0.007764167,-0.002611111,0.592871389
12/23/2015 0:00,0.726320556,-0.0049825,-0.0049825,0,-0.324395556,-0.401925,-0.000252778,-0.007493889,-0.002504444,0.731303056
12/22/2015 23:00,0.988713056,-0.005963889,-0.005963889,0,-0.5545575,-0.434155556,-0.000104722,-0.007176111,-0.002351944,0.994676945
12/22/2015 22:00,3.0307725,-0.01351,-0.01351,0,-1.5615275,-1.469245,-0.001473611,-0.008190278,-0.002586944,3.0442825
12/22/2015 21:00,3.732102778,-0.016325833,-0.016325833,0,-1.899469444,-1.832633333,-0.001818333,-0.008358611,-0.002594722,3.748428611
12/22/2015 20:00,6.781551944,-0.028005278,-0.028005278,0,-3.286011111,-3.495540833,-0.00424,-0.010273889,-0.003332778,6.809557222
12/22/2015 19:00,0.650372222,-0.004588611,-0.004588611,0,-0.2518575,-0.398514722,-0.000253611,-0.007424722,-0.002520833,0.654960833
12/22/2015 18:00,0.774300556,-0.000651667,-0.000651667,0.0136,-0.259492222,-0.501208333,-0.000408611,-0.007565278,-0.002708333,0.774952223
12/22/2015 17:00,0.804181111,0.281159444,0.281159444,0.281161111,-0.120701944,-0.402318056,-0.000322778,-0.007801944,-0.002681944,0.523021667
12/22/2015 16:00,0.7884225,0.848471667,0.848471667,0.848471667,0.171321667,-0.1112725,-0.000185,-0.008160278,-0.002448889,-0.060049167
12/22/2015 15:00,0.715674444,2.1006925,2.1006925,2.1006925,0.777374167,0.607643889,0.000011667,-0.015823611,-0.0017425,-1.385018056
12/22/2015 14:00,0.661908056,3.540598889,3.540598889,3.540598889,1.533305556,1.345385278,0.001084722,-0.029349444,-0.001175556,-2.878690833
12/22/2015 13:00,0.890231389,4.1707325,4.1707325,4.1707325,1.698650278,1.581850833,0.001776111,-0.059501667,-0.000766667,-3.280501111
12/22/2015 12:00,0.847608056,4.195078611,4.195078611,4.195078611,1.766259722,1.581210833,0.001614722,-0.028484444,-0.000855556,-3.347470555
12/22/2015 11:00,0.772271667,3.814721111,3.814721111,3.814721111,1.631413611,1.411035833,0.00105,-0.0241725,-0.001185833,-3.042449444
12/22/2015 10:00,0.880671667,2.634235556,2.634235556,2.634235556,0.928020556,0.825543333,0.000815278,-0.06881,-0.001805833,-1.753563889
12/22/2015 9:00,1.578022222,1.096061944,1.096061944,1.096061944,-0.3208225,-0.161137778,0.000476111,-0.393331389,-0.602545833,0.481960278
12/22/2015 8:00,1.109575278,0.010398333,0.010398333,0.016452778,-0.688599722,-0.404522778,0.000368333,-0.496593889,-0.061675278,1.099176945
12/22/2015 7:00,0.868750556,-0.005609167,-0.005609167,0,-0.484068611,-0.384681944,-0.000127778,-0.308153056,-0.002415556,0.874359723
12/22/2015 6:00,0.575346667,-0.004595,-0.004595,0,-0.189698889,-0.385647778,-0.000835278,-0.00773,-0.002434167,0.579941667
12/22/2015 5:00,0.580945,-0.004653889,-0.004653889,0,-0.194324444,-0.386620556,-0.000808333,-0.007825556,-0.002458333,0.585598889
12/22/2015 4:00,0.58187,-0.004671389,-0.004671389,0,-0.194451667,-0.387418333,-0.000781944,-0.007858056,-0.002479722,0.586541389
12/22/2015 3:00,0.879403333,-0.005382778,-0.005382778,0,-0.343482778,-0.535920556,-0.000966667,-0.0077525,-0.297981389,0.884786111
12/22/2015 2:00,0.586298056,-0.004698056,-0.004698056,0,-0.197090833,-0.389207222,-0.000696389,-0.007867778,-0.002499722,0.590996112
12/22/2015 1:00,0.753965833,-0.005357778,-0.005357778,0,-0.282124444,-0.471841389,-0.000681389,-0.007961944,-0.002583889,0.759323611
12/22/2015 0:00,4.499381944,-0.019754722,-0.019754722,0,-2.148120278,-2.351261667,-0.00285,-0.009781944,-0.003263333,4.519136666
12/21/2015 23:00,4.686759167,-0.020406667,-0.020406667,0,-2.230545556,-2.456213611,-0.003016389,-0.009680556,-0.003050833,4.707165834
12/21/2015 22:00,0.656223611,-0.004917778,-0.004917778,0,-0.254725278,-0.401498333,-0.000472222,-0.007705833,-0.002509167,0.661141389
12/21/2015 21:00,0.651206111,-0.004820556,-0.004820556,0,-0.253258056,-0.397948056,-0.000414444,-0.007630278,-0.002515,0.656026667
12/21/2015 20:00,0.655551111,-0.004784722,-0.004784722,0,-0.255981389,-0.399569722,-0.000331389,-0.007615,-0.002529444,0.660335833
12/21/2015 19:00,0.655953889,-0.004745833,-0.004745833,0,-0.253833056,-0.402120833,-0.000249444,-0.007558611,-0.002565556,0.660699722
12/21/2015 18:00,2.338733611,0.005863056,0.005863056,0.021173333,-1.0448925,-1.272667778,-0.001464167,-0.008299722,-0.276638889,2.332870555
12/21/2015 17:00,7.195455833,0.346381111,0.346381111,0.346381111,-3.272965556,-3.576109167,-0.004591111,-0.014240833,-0.003475833,6.849074722
12/21/2015 16:00,0.685534444,0.891526667,0.891526667,0.891526667,0.248212778,-0.042220556,-0.0002425,-0.008505,-0.002509722,-0.205992223
12/21/2015 15:00,0.810234167,1.921744722,1.921744722,1.921744722,0.627486389,0.484024167,0.000115278,-0.053750833,-0.001909167,-1.111510555
12/21/2015 14:00,0.894095,1.927059167,1.927059167,1.927059167,0.565351389,0.467612778,0.000166944,-0.043936667,-0.001834167,-1.032964167
12/21/2015 13:00,1.005453889,1.919961944,1.919961944,1.919961944,0.528603611,0.385904444,0.000159722,-0.051320556,-0.256691944,-0.914508055
12/21/2015 12:00,0.913880278,1.407761944,1.407761944,1.407761944,0.399605833,0.094275833,-0.000296667,-0.019769167,-0.002277778,-0.493881666
12/21/2015 11:00,4.253123889,1.066375833,1.066375833,1.066375833,-1.451476111,-1.735271944,-0.002411944,-0.009253056,-0.728638056,3.186748056
12/21/2015 10:00,2.321053611,0.662099167,0.662099167,0.662099167,-0.954574167,-0.704380278,-0.000638889,-0.006732222,-0.920804167,1.658954444
12/21/2015 9:00,1.135242222,0.276488333,0.276488333,0.276488333,-0.431281944,-0.427471944,-0.000453889,-0.007434444,-0.351040833,0.858753889
12/21/2015 8:00,0.596314167,0.003636111,0.003636111,0.008245,-0.201390556,-0.386678611,-0.000454444,-0.007673333,-0.002539167,0.592678056
12/21/2015 7:00,0.8462825,-0.005157222,-0.005157222,0,-0.330183056,-0.516099444,-0.000644722,-0.0075775,-0.247896667,0.851439722
12/21/2015 6:00,0.599657222,-0.004638056,-0.004638056,0,-0.210959444,-0.388697778,-0.000446111,-0.007762778,-0.002564444,0.604295278
12/21/2015 5:00,0.621993333,-0.004743889,-0.004743889,0,-0.232793611,-0.389199722,-0.000437222,-0.007778333,-0.002559167,0.626737222
12/21/2015 4:00,0.636362778,-0.004803889,-0.004803889,0,-0.248183333,-0.388179444,-0.000414167,-0.007774167,-0.002544722,0.641166667
12/21/2015 3:00,0.859768611,-0.005300278,-0.005300278,0,-0.351351667,-0.508416944,-0.000608611,-0.007709444,-0.246724167,0.865068889
12/21/2015 2:00,0.598108889,-0.0046275,-0.0046275,0,-0.210116111,-0.387992778,-0.000451944,-0.007839167,-0.002575278,0.602736389
12/21/2015 1:00,0.594244167,-0.004574722,-0.004574722,0,-0.206461944,-0.387782222,-0.000461944,-0.007842778,-0.002580278,0.598818889
12/21/2015 0:00,0.652997222,-0.004703611,-0.004703611,0,-0.241662778,-0.411334444,-0.000469444,-0.007856667,-0.002568056,0.657700833
12/20/2015 23:00,1.045885,-0.005494444,-0.005494444,0,-0.391618889,-0.654266111,-0.000883056,-0.007745278,-0.298940278,1.051379444
12/20/2015 22:00,0.822579722,-0.005012778,-0.005012778,0,-0.279179167,-0.543400556,-0.000676667,-0.0078275,-0.002687778,0.8275925
12/20/2015 21:00,1.870398611,-0.008158333,-0.008158333,0,-1.099634444,-0.770764167,-0.000449167,-0.006458611,-0.312016944,1.878556944
12/20/2015 20:00,2.323241944,-0.009078611,-0.009078611,0,-1.320871944,-1.00237,-0.000729444,-0.006149722,-0.506261111,2.332320555
12/20/2015 19:00,1.345131944,-0.006193611,-0.006193611,0,-0.537893333,-0.807238611,-0.000845556,-0.007143056,-0.002796389,1.351325555
12/20/2015 18:00,1.657473611,-0.016974444,-0.016974444,0.001722778,-0.684921111,-0.970829722,-0.001123333,-0.007060833,-0.267731111,1.674448055
12/20/2015 17:00,1.295030278,0.089191944,0.089191944,0.090015278,-0.555996667,-0.649018333,-0.000554722,-0.007260556,-0.002651389,1.205838334
12/20/2015 16:00,1.255813889,0.389345,0.389345,0.389345,-0.403980833,-0.462488056,-0.000384722,-0.007339167,-0.002588889,0.866468889
12/20/2015 15:00,1.457304444,0.3748775,0.3748775,0.3748775,-0.4305975,-0.651829444,-0.000829722,-0.007463889,-0.320539722,1.082426944
12/20/2015 14:00,1.292878056,0.597153333,0.597153333,0.597153333,-0.230903889,-0.464820833,-0.000585556,-0.007721667,-0.002594722,0.695724723
12/20/2015 13:00,2.478905,0.834641944,0.834641944,0.834641944,-0.817818056,-0.826445,-0.000994722,-0.006978056,-0.375593889,1.644263056
12/20/2015 12:00,3.726428611,1.521292778,1.521292778,1.521292778,-0.876863056,-1.328272778,-0.002203056,-0.007177778,-0.502151111,2.205135833
12/20/2015 11:00,0.930389444,1.087846111,1.087846111,1.087846111,0.305510278,-0.148053611,-0.000658056,-0.008396389,-0.002678889,-0.157456667
12/20/2015 10:00,0.867973611,0.467208611,0.467208611,0.467208611,-0.182791389,-0.217973611,-0.000202778,-0.127385556,-0.002412222,0.400765
12/20/2015 9:00,1.276536111,0.13416,0.13416,0.13423,-0.6290275,-0.513278611,-0.000116111,-0.333290278,-0.371468056,1.142376111
12/20/2015 8:00,1.024220556,-0.007225,-0.007225,0.00233,-0.624007778,-0.397882778,0.000296944,-0.433955556,-0.025133333,1.031445556
12/20/2015 7:00,0.8855825,-0.005685,-0.005685,0,-0.499905,-0.3856775,-0.000015833,-0.328873889,-0.002438611,0.8912675
12/20/2015 6:00,0.562540833,-0.004544167,-0.004544167,0,-0.176904444,-0.385636389,-0.00083,-0.007780833,-0.002444722,0.567085
12/20/2015 5:00,0.561801389,-0.004552778,-0.004552778,0,-0.177172222,-0.384629167,-0.000836667,-0.007813889,-0.002451111,0.566354167
12/20/2015 4:00,0.563695278,-0.004574167,-0.004574167,0,-0.177739722,-0.385955556,-0.000836667,-0.007837778,-0.002455833,0.568269445
12/20/2015 3:00,0.571739444,-0.004595,-0.004595,0,-0.185194722,-0.386544722,-0.000830833,-0.007801111,-0.002439167,0.576334444
12/20/2015 2:00,0.859883333,-0.005276111,-0.005276111,0,-0.332702778,-0.527180556,-0.001034444,-0.007674444,-0.287695833,0.865159444
12/20/2015 1:00,0.576924167,-0.004669722,-0.004669722,0,-0.190138889,-0.386785278,-0.0008175,-0.007862222,-0.002464167,0.581593889
12/20/2015 0:00,0.609828889,-0.004743333,-0.004743333,0,-0.207611944,-0.402216944,-0.000788889,-0.007807778,-0.002465278,0.614572222
12/19/2015 23:00,0.862486944,-0.005722778,-0.005722778,0,-0.462825556,-0.399661389,-0.000411111,-0.007326667,-0.002406667,0.868209722
12/19/2015 22:00,0.876416667,-0.005764722,-0.005764722,0,-0.479916944,-0.396499722,-0.000360556,-0.007249167,-0.002393333,0.882181389
12/19/2015 21:00,1.473993333,-0.007856944,-0.007856944,0,-0.782447778,-0.691545556,-0.000629722,-0.007491667,-0.002606389,1.481850277
12/19/2015 20:00,6.429799167,-0.026447778,-0.026447778,0,-3.137696389,-3.292102778,-0.004106389,-0.010256389,-0.003149444,6.456246945
12/19/2015 19:00,1.117004444,-0.006530556,-0.006530556,0,-0.459995833,-0.657008611,-0.000886111,-0.010078056,-0.002546944,1.123535
12/19/2015 18:00,0.631581389,0.022154167,0.022154167,0.035269722,-0.147170278,-0.449141389,-0.000719444,-0.007730556,-0.0026025,0.609427222
12/19/2015 17:00,0.570504722,0.394686944,0.394686944,0.394697222,0.067804444,-0.243611944,-0.000495556,-0.008176944,-0.0025825,0.175817778
12/19/2015 16:00,0.582984167,0.949843889,0.949843889,0.949843889,0.338822778,0.028036944,-0.000296667,-0.0085825,-0.002536111,-0.366859722
12/19/2015 15:00,0.603768333,2.107374167,2.107374167,2.107374167,0.901793889,0.601811944,0.000091111,-0.011575556,-0.002241389,-1.503605834
12/19/2015 14:00,0.644770833,3.673074167,3.673074167,3.673074167,1.660548611,1.367754722,0.000897222,-0.018530556,-0.001421389,-3.028303334
12/19/2015 13:00,3.820035833,4.369104167,4.369104167,4.369104167,0.520586389,0.028481944,-0.000435,-0.029030556,-0.000613889,-0.549068334
12/19/2015 12:00,4.141623611,4.332546667,4.332546667,4.332546667,0.400393889,-0.209470833,-0.000840556,-0.023768056,-0.000568333,-0.190923056
12/19/2015 11:00,1.348520833,4.085109722,4.085109722,4.085109722,1.630812778,1.105776111,0.000409444,-0.009956944,-0.001143889,-2.736588889
12/19/2015 10:00,0.890861111,2.834705,2.834705,2.834705,1.013094444,0.930749444,0.001344444,-0.2378825,-0.001586667,-1.943843889
12/19/2015 9:00,1.348075833,1.163071667,1.163071667,1.163071667,-0.301521111,0.116516944,0.001463056,-0.635771389,-0.001832778,0.185004166
12/19/2015 8:00,1.400796389,0.011145556,0.011145556,0.0179625,-0.950138611,-0.432695278,0.000833056,-0.830538611,-0.002412222,1.389650833
12/19/2015 7:00,1.548826389,-0.007764167,-0.007764167,0,-1.116901389,-0.431925,0.001160833,-0.998749444,-0.002435278,1.556590556
12/19/2015 6:00,0.786361389,-0.005269722,-0.005269722,0,-0.401251944,-0.385109444,-0.000448889,-0.280801944,-0.002453611,0.791631111
12/19/2015 5:00,0.52204,-0.004395556,-0.004395556,0,-0.136832778,-0.385207222,-0.001085833,-0.007830278,-0.002482778,0.526435556
12/19/2015 4:00,0.518794722,-0.004400278,-0.004400278,0,-0.137007778,-0.381786944,-0.001086111,-0.007848056,-0.002480556,0.523195
12/19/2015 3:00,0.529705,-0.004510556,-0.004510556,0,-0.151195,-0.37851,-0.001033889,-0.007888611,-0.002476944,0.534215556
12/19/2015 2:00,0.526934722,-0.004465833,-0.004465833,0,-0.1458875,-0.381047222,-0.001064722,-0.007856667,-0.002472778,0.531400555
12/19/2015 1:00,0.536036389,-0.004518889,-0.004518889,0,-0.1505025,-0.385533889,-0.001045833,-0.007868333,-0.0024725,0.540555278
12/19/2015 0:00,0.541006944,-0.004504722,-0.004504722,0,-0.153751389,-0.387255556,-0.00101,-0.007756111,-0.002440278,0.545511666
12/18/2015 23:00,0.819731111,-0.005445556,-0.005445556,0,-0.283376389,-0.536354722,-0.001036944,-0.007847222,-0.002575833,0.825176667
12/18/2015 22:00,4.000260278,-0.017634722,-0.017634722,0,-2.076651944,-1.923608333,-0.001943333,-0.160449167,-0.00275,4.017895
12/18/2015 21:00,7.566921111,-0.031754722,-0.031754722,0,-3.898343889,-3.668577222,-0.003801111,-0.240768611,-0.002800278,7.598675833
12/18/2015 20:00,4.032947222,-0.017741111,-0.017741111,0,-2.009492778,-2.023454444,-0.002189167,-0.219114722,-0.002780278,4.050688333
12/18/2015 19:00,0.647479444,-0.004721944,-0.004721944,0,-0.210344444,-0.437135,-0.000861667,-0.007591944,-0.002464167,0.652201388
12/18/2015 18:00,0.621626667,-0.004273333,-0.004273333,0.010951111,-0.173248611,-0.437426944,-0.000798611,-0.007734167,-0.002506111,0.6259
12/18/2015 17:00,0.603394722,0.282898056,0.282898056,0.282898056,-0.019436111,-0.301060556,-0.000648889,-0.007999167,-0.002529722,0.320496666
12/18/2015 16:00,0.597901667,0.886620278,0.886620278,0.886620278,0.299155556,-0.010436944,-0.000358333,-0.008491111,-0.002548611,-0.288718611
12/18/2015 15:00,0.622519444,2.233310278,2.233310278,2.233310278,0.916615278,0.694175556,0.000380278,-0.021034722,-0.002233611,-1.610790834
12/18/2015 14:00,0.638275833,3.799083611,3.799083611,3.799083611,1.726613889,1.434193889,0.000964722,-0.027504167,-0.001375278,-3.160807778
12/18/2015 13:00,0.661730556,4.5429575,4.5429575,4.5429575,2.085246389,1.795980556,0.001651389,-0.037248611,-0.000926667,-3.881226944
12/18/2015 12:00,1.189521389,4.540315556,4.540315556,4.540315556,1.566988333,1.783805833,0.002010833,-0.064460833,-0.000085,-3.350794167
12/18/2015 11:00,0.668953889,4.198722778,4.198722778,4.198722778,1.9176175,1.612151389,0.001168333,-0.031601667,-0.001017778,-3.529768889
12/18/2015 10:00,0.755804722,2.949678889,2.949678889,2.949678889,1.201307222,0.992566944,0.0008,-0.045465,-0.001713056,-2.193874167
12/18/2015 9:00,1.303301667,1.2849,1.2849,1.2849,-0.263428611,0.245026944,0.001626111,-0.592918889,-0.001651389,0.018401667
12/18/2015 8:00,1.1041125,0.011733611,0.011733611,0.018309167,-0.714753056,-0.371050278,0.000415833,-0.590621944,-0.002369722,1.092378889
12/18/2015 7:00,1.383927222,-0.007199167,-0.007199167,0,-1.00391,-0.380017222,0.000990278,-0.875992222,-0.002375278,1.391126389
12/18/2015 6:00,0.525739167,-0.004266944,-0.004266944,0,-0.138444444,-0.387294722,-0.001079444,-0.007586389,-0.002427778,0.530006111
12/18/2015 5:00,0.536397222,-0.004308611,-0.004308611,0,-0.148223333,-0.388173889,-0.0010625,-0.007604722,-0.002426111,0.540705833
12/18/2015 4:00,0.527445278,-0.004334167,-0.004334167,0,-0.140949722,-0.386495556,-0.001035,-0.007669167,-0.002433333,0.531779445
12/18/2015 3:00,0.533486944,-0.00439,-0.00439,0,-0.146898056,-0.386588889,-0.001011389,-0.007724167,-0.002439722,0.537876944
