"Date & Time","Use [kW]","Gen [kW]","Subpanel [kW]","Solar [kW]"
2015-06-01 05:00,4.561825278,-0.012588889,4.561825278,-0.012588889
2015-06-01 04:00,4.577950556,-0.012585833,4.577950556,-0.012585833
2015-06-01 03:00,3.593306667,-0.012642500,3.593306667,-0.012642500
2015-06-01 02:00,2.592661667,-0.012703056,2.592661667,-0.012703056
2015-06-01 01:00,2.522991944,-0.012576667,2.522991944,-0.012576667
2015-06-01 00:00,2.503995833,-0.012662778,2.503995833,-0.012662778
2015-05-31 23:00,2.501258611,-0.012530556,2.501258611,-0.012530556
2015-05-31 22:00,2.512742222,-0.012518889,2.512742222,-0.012518889
2015-05-31 21:00,2.246799167,-0.012503056,2.246799167,-0.012503056
2015-05-31 20:00,1.873286389,-0.012473056,1.873286389,-0.012473056
2015-05-31 19:00,1.929785833,-0.012357500,1.929785833,-0.012357500
2015-05-31 18:00,1.901347500,-0.012305556,1.901347500,-0.012305556
2015-05-31 17:00,1.879099722,-0.012363611,1.879099722,-0.012363611
2015-05-31 16:00,2.000494167,-0.012205833,2.000494167,-0.012205833
2015-05-31 15:00,2.015772222,-0.012281111,2.015772222,-0.012281111
2015-05-31 14:00,1.933991944,-0.012244167,1.933991944,-0.012244167
2015-05-31 13:00,1.942629722,-0.012198611,1.942629722,-0.012198611
2015-05-31 12:00,2.023954167,-0.012346389,2.023954167,-0.012346389
2015-05-31 11:00,2.018448333,-0.012195833,2.018448333,-0.012195833
2015-05-31 10:00,1.945565833,-0.012274722,1.945565833,-0.012274722
2015-05-31 09:00,2.275464444,-0.012438889,2.275464444,-0.012438889
2015-05-31 08:00,2.573595556,-0.012555833,2.573595556,-0.012555833
2015-05-31 07:00,2.568501111,-0.012595833,2.568501111,-0.012595833
2015-05-31 06:00,2.597402222,-0.012527222,2.597402222,-0.012527222
2015-05-31 05:00,2.588703889,-0.012578333,2.588703889,-0.012578333
2015-05-31 04:00,2.581101389,-0.012553056,2.581101389,-0.012553056
2015-05-31 03:00,2.657141667,-0.012602222,2.657141667,-0.012602222
2015-05-31 02:00,2.638112778,-0.012614722,2.638112778,-0.012614722
2015-05-31 01:00,2.488053333,-0.012600278,2.488053333,-0.012600278
2015-05-31 00:00,2.890838333,-0.012642778,2.890838333,-0.012642778
2015-05-30 23:00,2.431575000,-0.012572500,2.431575000,-0.012572500
2015-05-30 22:00,2.403090833,-0.012347500,2.403090833,-0.012347500
2015-05-30 21:00,2.261848056,-0.012463056,2.261848056,-0.012463056
2015-05-30 20:00,1.841793889,-0.012383889,1.841793889,-0.012383889
2015-05-30 19:00,2.005193333,-0.012395278,2.005193333,-0.012395278
2015-05-30 18:00,1.946581389,-0.012425000,1.946581389,-0.012425000
2015-05-30 17:00,1.936080278,-0.012266389,1.936080278,-0.012266389
2015-05-30 16:00,1.931300000,-0.012213889,1.931300000,-0.012213889
2015-05-30 15:00,1.941174167,-0.012295278,1.941174167,-0.012295278
2015-05-30 14:00,1.948280556,-0.012318056,1.948280556,-0.012318056
2015-05-30 13:00,1.941326944,-0.012198889,1.941326944,-0.012198889
2015-05-30 12:00,1.953331944,-0.012157500,1.953331944,-0.012157500
2015-05-30 11:00,1.953889722,-0.012191944,1.953889722,-0.012191944
2015-05-30 10:00,1.943501389,-0.012265278,1.943501389,-0.012265278
2015-05-30 09:00,2.313377778,-0.012382500,2.313377778,-0.012382500
2015-05-30 08:00,2.580568056,-0.012478056,2.580568056,-0.012478056
2015-05-30 07:00,2.566906667,-0.012551944,2.566906667,-0.012551944
2015-05-30 06:00,2.590668611,-0.012581667,2.590668611,-0.012581667
2015-05-30 05:00,2.573543889,-0.012582778,2.573543889,-0.012582778
2015-05-30 04:00,2.569997222,-0.012585833,2.569997222,-0.012585833
2015-05-30 03:00,2.730097778,-0.012593611,2.730097778,-0.012593611
2015-05-30 02:00,2.707779167,-0.012650000,2.707779167,-0.012650000
2015-05-30 01:00,2.574181667,-0.012642778,2.574181667,-0.012642778
2015-05-30 00:00,2.562116667,-0.012555556,2.562116667,-0.012555556
2015-05-29 23:00,3.389152222,-0.012524167,3.389152222,-0.012524167
2015-05-29 22:00,4.545966667,-0.012448056,4.545966667,-0.012448056
2015-05-29 21:00,4.050726944,-0.012519444,4.050726944,-0.012519444
2015-05-29 20:00,2.374992222,-0.012507222,2.374992222,-0.012507222
2015-05-29 19:00,2.607262778,-0.012467778,2.607262778,-0.012467778
2015-05-29 18:00,2.998968611,-0.012530556,2.998968611,-0.012530556
2015-05-29 17:00,7.061983056,-0.012379722,7.061983056,-0.012379722
2015-05-29 16:00,8.461905556,-0.012186667,8.461905556,-0.012186667
2015-05-29 15:00,8.194857500,-0.012207222,8.194857500,-0.012207222
2015-05-29 14:00,9.015933333,-0.012203611,9.015933333,-0.012203611
2015-05-29 13:00,10.303740556,-0.012214444,10.303740556,-0.012214444
2015-05-29 12:00,10.609356944,-0.012240833,10.609356944,-0.012240833
2015-05-29 11:00,9.491811944,-0.012345000,9.491811944,-0.012345000
2015-05-29 10:00,10.709964167,-0.012309722,10.709964167,-0.012309722
2015-05-29 09:00,7.009042222,-0.012274167,7.009042222,-0.012274167
2015-05-29 08:00,4.954295556,-0.012379722,4.954295556,-0.012379722
2015-05-29 07:00,3.254140556,-0.012624167,3.254140556,-0.012624167
2015-05-29 06:00,2.895009722,-0.012661944,2.895009722,-0.012661944
2015-05-29 05:00,2.894116111,-0.012599167,2.894116111,-0.012599167
2015-05-29 04:00,2.858219167,-0.012569722,2.858219167,-0.012569722
2015-05-29 03:00,2.921477222,-0.012640000,2.921477222,-0.012640000
2015-05-29 02:00,2.986984722,-0.012618333,2.986984722,-0.012618333
2015-05-29 01:00,2.818454444,-0.012786111,2.818454444,-0.012786111
2015-05-29 00:00,2.864517222,-0.012746111,2.864517222,-0.012746111
2015-05-28 23:00,2.874737222,-0.012692222,2.874737222,-0.012692222
2015-05-28 22:00,3.752940556,-0.012751667,3.752940556,-0.012751667
2015-05-28 21:00,5.618492500,-0.012710556,5.618492500,-0.012710556
2015-05-28 20:00,3.664277222,-0.012681944,3.664277222,-0.012681944
2015-05-28 19:00,5.546504167,-0.012547500,5.546504167,-0.012547500
2015-05-28 18:00,6.552543333,-0.012707222,6.552543333,-0.012707222
2015-05-28 17:00,9.359390278,-0.012542222,9.359390278,-0.012542222
2015-05-28 16:00,9.758310278,-0.012389444,9.758310278,-0.012389444
2015-05-28 15:00,9.480531944,-0.012299722,9.480531944,-0.012299722
2015-05-28 14:00,9.447458611,-0.012210833,9.447458611,-0.012210833
2015-05-28 13:00,9.245047778,-0.012217222,9.245047778,-0.012217222
2015-05-28 12:00,9.377368056,-0.012249722,9.377368056,-0.012249722
2015-05-28 11:00,10.758219444,-0.012226667,10.758219444,-0.012226667
2015-05-28 10:00,10.721396111,-0.012248056,10.721396111,-0.012248056
2015-05-28 09:00,6.306798056,-0.012358611,6.306798056,-0.012358611
2015-05-28 08:00,4.770595833,-0.012358333,4.770595833,-0.012358333
2015-05-28 07:00,3.857579722,-0.012435278,3.857579722,-0.012435278
2015-05-28 06:00,3.347685833,-0.012462500,3.347685833,-0.012462500
2015-05-28 05:00,3.332286111,-0.012552222,3.332286111,-0.012552222
2015-05-28 04:00,3.203582778,-0.012753056,3.203582778,-0.012753056
2015-05-28 03:00,2.622046389,-0.012814444,2.622046389,-0.012814444
2015-05-28 02:00,2.532911667,-0.012766389,2.532911667,-0.012766389
2015-05-28 01:00,2.483226667,-0.012663889,2.483226667,-0.012663889
2015-05-28 00:00,2.478826389,-0.012735556,2.478826389,-0.012735556
2015-05-27 23:00,3.958161944,-0.012748611,3.958161944,-0.012748611
2015-05-27 22:00,5.047540278,-0.012655833,5.047540278,-0.012655833
2015-05-27 21:00,2.438745556,-0.012760000,2.438745556,-0.012760000
2015-05-27 20:00,3.308072778,-0.012836667,3.308072778,-0.012836667
2015-05-27 19:00,3.933878333,-0.012761667,3.933878333,-0.012761667
2015-05-27 18:00,5.789771111,-0.012606944,5.789771111,-0.012606944
2015-05-27 17:00,8.825769167,-0.012482222,8.825769167,-0.012482222
2015-05-27 16:00,10.335778611,-0.012327500,10.335778611,-0.012327500
2015-05-27 15:00,9.707428056,-0.012221389,9.707428056,-0.012221389
2015-05-27 14:00,10.028820278,-0.012189722,10.028820278,-0.012189722
2015-05-27 13:00,10.247066389,-0.012190000,10.247066389,-0.012190000
2015-05-27 12:00,10.186364444,-0.012195278,10.186364444,-0.012195278
2015-05-27 11:00,10.580366111,-0.012178056,10.580366111,-0.012178056
2015-05-27 10:00,10.455263333,-0.012173889,10.455263333,-0.012173889
2015-05-27 09:00,6.454948889,-0.012280556,6.454948889,-0.012280556
2015-05-27 08:00,5.342278889,-0.012277500,5.342278889,-0.012277500
2015-05-27 07:00,3.117080000,-0.012433333,3.117080000,-0.012433333
2015-05-27 06:00,2.631080278,-0.012467222,2.631080278,-0.012467222
2015-05-27 05:00,2.570476667,-0.012542778,2.570476667,-0.012542778
2015-05-27 04:00,2.569516111,-0.012545556,2.569516111,-0.012545556
2015-05-27 03:00,2.605255556,-0.012572222,2.605255556,-0.012572222
2015-05-27 02:00,2.691271111,-0.012603611,2.691271111,-0.012603611
2015-05-27 01:00,2.565554444,-0.012575556,2.565554444,-0.012575556
2015-05-27 00:00,2.554130278,-0.012540833,2.554130278,-0.012540833
2015-05-26 23:00,2.642592500,-0.012576667,2.642592500,-0.012576667
2015-05-26 22:00,5.566802222,-0.012411667,5.566802222,-0.012411667
2015-05-26 21:00,3.626139167,-0.012589444,3.626139167,-0.012589444
2015-05-26 20:00,2.329085833,-0.012599444,2.329085833,-0.012599444
2015-05-26 19:00,4.169731389,-0.012572500,4.169731389,-0.012572500
2015-05-26 18:00,6.459723889,-0.012594167,6.459723889,-0.012594167
2015-05-26 17:00,9.248741111,-0.012293889,9.248741111,-0.012293889
2015-05-26 16:00,9.959311944,-0.012213056,9.959311944,-0.012213056
2015-05-26 15:00,8.057586111,-0.012316389,8.057586111,-0.012316389
2015-05-26 14:00,9.547812500,-0.012188611,9.547812500,-0.012188611
2015-05-26 13:00,8.688776389,-0.012154167,8.688776389,-0.012154167
2015-05-26 12:00,8.966561667,-0.012221389,8.966561667,-0.012221389
2015-05-26 11:00,9.250243056,-0.012215000,9.250243056,-0.012215000
2015-05-26 10:00,9.074491667,-0.012181389,9.074491667,-0.012181389
2015-05-26 09:00,5.619728056,-0.012231389,5.619728056,-0.012231389
2015-05-26 08:00,4.663900000,-0.012264444,4.663900000,-0.012264444
2015-05-26 07:00,3.029642222,-0.012528056,3.029642222,-0.012528056
2015-05-26 06:00,2.737563056,-0.012600556,2.737563056,-0.012600556
2015-05-26 05:00,2.734501944,-0.012685000,2.734501944,-0.012685000
2015-05-26 04:00,2.688410278,-0.012661389,2.688410278,-0.012661389
2015-05-26 03:00,2.695485556,-0.012683611,2.695485556,-0.012683611
2015-05-26 02:00,2.701850833,-0.012722778,2.701850833,-0.012722778
2015-05-26 01:00,2.621653889,-0.012681667,2.621653889,-0.012681667
2015-05-26 00:00,2.611539167,-0.012626667,2.611539167,-0.012626667
2015-05-25 23:00,2.578520000,-0.012570833,2.578520000,-0.012570833
2015-05-25 22:00,2.690451667,-0.012493611,2.690451667,-0.012493611
2015-05-25 21:00,2.430575278,-0.012590000,2.430575278,-0.012590000
2015-05-25 20:00,2.180341667,-0.012495000,2.180341667,-0.012495000
2015-05-25 19:00,2.221674167,-0.012438056,2.221674167,-0.012438056
2015-05-25 18:00,1.929369444,-0.012327500,1.929369444,-0.012327500
2015-05-25 17:00,3.086437222,-0.012315278,3.086437222,-0.012315278
2015-05-25 16:00,3.745285000,-0.012286667,3.745285000,-0.012286667
2015-05-25 15:00,3.698918889,-0.012264444,3.698918889,-0.012264444
2015-05-25 14:00,3.655935000,-0.012229444,3.655935000,-0.012229444
2015-05-25 13:00,3.428519167,-0.012192222,3.428519167,-0.012192222
2015-05-25 12:00,3.485715833,-0.012223611,3.485715833,-0.012223611
2015-05-25 11:00,3.274789167,-0.012225000,3.274789167,-0.012225000
2015-05-25 10:00,3.651040000,-0.012258056,3.651040000,-0.012258056
2015-05-25 09:00,3.932046111,-0.012312222,3.932046111,-0.012312222
2015-05-25 08:00,4.076439167,-0.012393889,4.076439167,-0.012393889
2015-05-25 07:00,2.790133889,-0.012550000,2.790133889,-0.012550000
2015-05-25 06:00,2.593796944,-0.012583611,2.593796944,-0.012583611
2015-05-25 05:00,2.551347222,-0.012560000,2.551347222,-0.012560000
2015-05-25 04:00,2.607602222,-0.012553056,2.607602222,-0.012553056
2015-05-25 03:00,2.657456111,-0.012578611,2.657456111,-0.012578611
2015-05-25 02:00,2.650216111,-0.012551111,2.650216111,-0.012551111
2015-05-25 01:00,2.555633611,-0.012610278,2.555633611,-0.012610278
2015-05-25 00:00,2.555225278,-0.012466667,2.555225278,-0.012466667
2015-05-24 23:00,2.549699167,-0.012384444,2.549699167,-0.012384444
2015-05-24 22:00,2.540149722,-0.012456111,2.540149722,-0.012456111
2015-05-24 21:00,2.330741944,-0.012583056,2.330741944,-0.012583056
2015-05-24 20:00,1.932771111,-0.012545556,1.932771111,-0.012545556
2015-05-24 19:00,1.932824444,-0.012600833,1.932824444,-0.012600833
2015-05-24 18:00,2.019896667,-0.012611111,2.019896667,-0.012611111
2015-05-24 17:00,1.931367222,-0.012625000,1.931367222,-0.012625000
2015-05-24 16:00,1.995464444,-0.012465278,1.995464444,-0.012465278
2015-05-24 15:00,2.810575278,-0.012407222,2.810575278,-0.012407222
2015-05-24 14:00,2.560326944,-0.012376944,2.560326944,-0.012376944
2015-05-24 13:00,2.538963889,-0.012465000,2.538963889,-0.012465000
2015-05-24 12:00,2.716593611,-0.012461667,2.716593611,-0.012461667
2015-05-24 11:00,2.598803056,-0.012504444,2.598803056,-0.012504444
2015-05-24 10:00,2.674289722,-0.012569722,2.674289722,-0.012569722
2015-05-24 09:00,3.009463333,-0.012620278,3.009463333,-0.012620278
2015-05-24 08:00,3.326792778,-0.012583056,3.326792778,-0.012583056
2015-05-24 07:00,3.304316389,-0.012533611,3.304316389,-0.012533611
2015-05-24 06:00,3.376483056,-0.012502500,3.376483056,-0.012502500
2015-05-24 05:00,3.401493056,-0.012530833,3.401493056,-0.012530833
2015-05-24 04:00,3.421312222,-0.012476389,3.421312222,-0.012476389
2015-05-24 03:00,3.258942778,-0.012469167,3.258942778,-0.012469167
2015-05-24 02:00,3.246705278,-0.012456111,3.246705278,-0.012456111
2015-05-24 01:00,3.251081944,-0.012407500,3.251081944,-0.012407500
2015-05-24 00:00,3.272688333,-0.012387222,3.272688333,-0.012387222
2015-05-23 23:00,3.218375833,-0.012283056,3.218375833,-0.012283056
2015-05-23 22:00,3.207024722,-0.012275278,3.207024722,-0.012275278
2015-05-23 21:00,3.232000556,-0.012374722,3.232000556,-0.012374722
2015-05-23 20:00,2.986590000,-0.012447500,2.986590000,-0.012447500
2015-05-23 19:00,3.375989722,-0.012469444,3.375989722,-0.012469444
2015-05-23 18:00,3.509117500,-0.012398611,3.509117500,-0.012398611
2015-05-23 17:00,3.496877222,-0.012339722,3.496877222,-0.012339722
2015-05-23 16:00,3.406340278,-0.012341944,3.406340278,-0.012341944
2015-05-23 15:00,3.354885833,-0.012323889,3.354885833,-0.012323889
2015-05-23 14:00,3.444766389,-0.012346111,3.444766389,-0.012346111
2015-05-23 13:00,3.407021667,-0.012389722,3.407021667,-0.012389722
2015-05-23 12:00,3.480446667,-0.012303611,3.480446667,-0.012303611
2015-05-23 11:00,3.596653333,-0.012360556,3.596653333,-0.012360556
2015-05-23 10:00,3.533902222,-0.012429722,3.533902222,-0.012429722
2015-05-23 09:00,3.846406944,-0.012500278,3.846406944,-0.012500278
2015-05-23 08:00,4.140363889,-0.012514167,4.140363889,-0.012514167
2015-05-23 07:00,4.087900556,-0.012559167,4.087900556,-0.012559167
2015-05-23 06:00,4.249964167,-0.012603611,4.249964167,-0.012603611
2015-05-23 05:00,4.192147778,-0.012591667,4.192147778,-0.012591667
2015-05-23 04:00,4.206917222,-0.012588889,4.206917222,-0.012588889
2015-05-23 03:00,4.367621111,-0.012616111,4.367621111,-0.012616111
2015-05-23 02:00,4.380138056,-0.012631389,4.380138056,-0.012631389
2015-05-23 01:00,4.379596389,-0.012587500,4.379596389,-0.012587500
2015-05-23 00:00,4.331796389,-0.012484722,4.331796389,-0.012484722
2015-05-22 23:00,4.315552778,-0.012531944,4.315552778,-0.012531944
2015-05-22 22:00,3.992815000,-0.012517778,3.992815000,-0.012517778
2015-05-22 21:00,3.932641111,-0.012600000,3.932641111,-0.012600000
2015-05-22 20:00,3.728331389,-0.012688889,3.728331389,-0.012688889
2015-05-22 19:00,4.405814722,-0.012599167,4.405814722,-0.012599167
2015-05-22 18:00,5.198855000,-0.012456944,5.198855000,-0.012456944
2015-05-22 17:00,8.168478333,-0.012300833,8.168478333,-0.012300833
2015-05-22 16:00,10.216136389,-0.012206667,10.216136389,-0.012206667
2015-05-22 15:00,9.543661389,-0.012235556,9.543661389,-0.012235556
2015-05-22 14:00,9.972975278,-0.012248056,9.972975278,-0.012248056
2015-05-22 13:00,11.371372222,-0.012284722,11.371372222,-0.012284722
2015-05-22 12:00,11.287059444,-0.012280278,11.287059444,-0.012280278
2015-05-22 11:00,11.093638889,-0.012245278,11.093638889,-0.012245278
2015-05-22 10:00,10.621263333,-0.012276667,10.621263333,-0.012276667
2015-05-22 09:00,5.500028056,-0.012299722,5.500028056,-0.012299722
2015-05-22 08:00,5.754613333,-0.012360556,5.754613333,-0.012360556
2015-05-22 07:00,3.903956944,-0.012443889,3.903956944,-0.012443889
2015-05-22 06:00,3.469120278,-0.012628889,3.469120278,-0.012628889
2015-05-22 05:00,3.367822222,-0.012676944,3.367822222,-0.012676944
2015-05-22 04:00,3.393907778,-0.012652778,3.393907778,-0.012652778
2015-05-22 03:00,3.378731389,-0.012649167,3.378731389,-0.012649167
2015-05-22 02:00,3.514124444,-0.012743611,3.514124444,-0.012743611
2015-05-22 01:00,3.487637500,-0.012675556,3.487637500,-0.012675556
2015-05-22 00:00,3.750231944,-0.012662222,3.750231944,-0.012662222
2015-05-21 23:00,4.024424444,-0.012623333,4.024424444,-0.012623333
2015-05-21 22:00,6.041406111,-0.012529722,6.041406111,-0.012529722
2015-05-21 21:00,4.315954444,-0.012641944,4.315954444,-0.012641944
2015-05-21 20:00,4.314623333,-0.012596111,4.314623333,-0.012596111
2015-05-21 19:00,5.942489167,-0.012595278,5.942489167,-0.012595278
2015-05-21 18:00,7.364317222,-0.012746667,7.364317222,-0.012746667
2015-05-21 17:00,9.953377222,-0.012700000,9.953377222,-0.012700000
2015-05-21 16:00,9.822939167,-0.012524722,9.822939167,-0.012524722
2015-05-21 15:00,9.444373056,-0.012471389,9.444373056,-0.012471389
2015-05-21 14:00,9.939516111,-0.012448333,9.939516111,-0.012448333
2015-05-21 13:00,10.469736389,-0.012428889,10.469736389,-0.012428889
2015-05-21 12:00,10.919858056,-0.012425000,10.919858056,-0.012425000
2015-05-21 11:00,10.517786667,-0.012461667,10.517786667,-0.012461667
2015-05-21 10:00,11.252052778,-0.012511111,11.252052778,-0.012511111
2015-05-21 09:00,7.055023611,-0.012590833,7.055023611,-0.012590833
2015-05-21 08:00,5.894353333,-0.012638611,5.894353333,-0.012638611
2015-05-21 07:00,3.815350833,-0.012923333,3.815350833,-0.012923333
2015-05-21 06:00,3.342894167,-0.012905000,3.342894167,-0.012905000
2015-05-21 05:00,3.482979444,-0.012895000,3.482979444,-0.012895000
2015-05-21 04:00,3.405285833,-0.012888889,3.405285833,-0.012888889
2015-05-21 03:00,3.428505556,-0.012817500,3.428505556,-0.012817500
2015-05-21 02:00,3.670537778,-0.012811111,3.670537778,-0.012811111
2015-05-21 01:00,3.791459444,-0.012723056,3.791459444,-0.012723056
2015-05-21 00:00,3.948617222,-0.012614167,3.948617222,-0.012614167
2015-05-20 23:00,4.994549167,-0.012522222,4.994549167,-0.012522222
2015-05-20 22:00,4.786077222,-0.012450278,4.786077222,-0.012450278
2015-05-20 21:00,3.159541111,-0.012635833,3.159541111,-0.012635833
2015-05-20 20:00,2.892171944,-0.012778889,2.892171944,-0.012778889
2015-05-20 19:00,4.072410000,-0.012831111,4.072410000,-0.012831111
2015-05-20 18:00,6.438798056,-0.012806389,6.438798056,-0.012806389
2015-05-20 17:00,9.415568889,-0.012657222,9.415568889,-0.012657222
2015-05-20 16:00,11.184854167,-0.012694167,11.184854167,-0.012694167
2015-05-20 15:00,10.462817500,-0.012774722,10.462817500,-0.012774722
2015-05-20 14:00,10.434003056,-0.012794722,10.434003056,-0.012794722
2015-05-20 13:00,10.531645278,-0.012652500,10.531645278,-0.012652500
2015-05-20 12:00,9.473615833,-0.012741667,9.473615833,-0.012741667
2015-05-20 11:00,10.052995556,-0.012731111,10.052995556,-0.012731111
2015-05-20 10:00,11.094841944,-0.012643056,11.094841944,-0.012643056
2015-05-20 09:00,7.178401111,-0.012616667,7.178401111,-0.012616667
2015-05-20 08:00,5.958128611,-0.012606111,5.958128611,-0.012606111
2015-05-20 07:00,3.886205278,-0.012666944,3.886205278,-0.012666944
2015-05-20 06:00,3.284279444,-0.012710556,3.284279444,-0.012710556
2015-05-20 05:00,3.274937222,-0.012822778,3.274937222,-0.012822778
2015-05-20 04:00,3.258681667,-0.012822222,3.258681667,-0.012822222
2015-05-20 03:00,3.330510278,-0.012769722,3.330510278,-0.012769722
2015-05-20 02:00,3.585555000,-0.012735278,3.585555000,-0.012735278
2015-05-20 01:00,3.478135833,-0.012484167,3.478135833,-0.012484167
2015-05-20 00:00,3.478614167,-0.012596389,3.478614167,-0.012596389
2015-05-19 23:00,3.610246667,-0.012514444,3.610246667,-0.012514444
2015-05-19 22:00,5.117853889,-0.012375000,5.117853889,-0.012375000
2015-05-19 21:00,4.973159167,-0.012395278,4.973159167,-0.012395278
2015-05-19 20:00,4.136145833,-0.012529444,4.136145833,-0.012529444
2015-05-19 19:00,5.391442222,-0.012565000,5.391442222,-0.012565000
2015-05-19 18:00,5.809574722,-0.012501389,5.809574722,-0.012501389
2015-05-19 17:00,8.246563333,-0.012323611,8.246563333,-0.012323611
2015-05-19 16:00,9.167145278,-0.012307222,9.167145278,-0.012307222
2015-05-19 15:00,9.804372222,-0.012266111,9.804372222,-0.012266111
2015-05-19 14:00,9.527843056,-0.012255556,9.527843056,-0.012255556
2015-05-19 13:00,10.911151389,-0.012353333,10.911151389,-0.012353333
2015-05-19 12:00,10.616693333,-0.012344167,10.616693333,-0.012344167
2015-05-19 11:00,10.323948333,-0.012350000,10.323948333,-0.012350000
2015-05-19 10:00,10.339846111,-0.012315278,10.339846111,-0.012315278
2015-05-19 09:00,6.566287778,-0.012310000,6.566287778,-0.012310000
2015-05-19 08:00,5.910972778,-0.012311944,5.910972778,-0.012311944
2015-05-19 07:00,4.137685556,-0.012324167,4.137685556,-0.012324167
2015-05-19 06:00,4.129406944,-0.012376667,4.129406944,-0.012376667
2015-05-19 05:00,4.163273611,-0.012411667,4.163273611,-0.012411667
2015-05-19 04:00,4.175984167,-0.012362778,4.175984167,-0.012362778
2015-05-19 03:00,4.233403333,-0.012500833,4.233403333,-0.012500833
2015-05-19 02:00,4.281769444,-0.012548889,4.281769444,-0.012548889
2015-05-19 01:00,4.125469722,-0.012440556,4.125469722,-0.012440556
2015-05-19 00:00,4.058323889,-0.012405833,4.058323889,-0.012405833
2015-05-18 23:00,5.528086111,-0.012392500,5.528086111,-0.012392500
2015-05-18 22:00,5.353893333,-0.012342500,5.353893333,-0.012342500
2015-05-18 21:00,3.884016389,-0.012414444,3.884016389,-0.012414444
2015-05-18 20:00,3.454803056,-0.012426667,3.454803056,-0.012426667
2015-05-18 19:00,4.055947222,-0.012498889,4.055947222,-0.012498889
2015-05-18 18:00,5.466170000,-0.012506944,5.466170000,-0.012506944
2015-05-18 17:00,8.803756389,-0.012396389,8.803756389,-0.012396389
2015-05-18 16:00,7.957299722,-0.012471111,7.957299722,-0.012471111
2015-05-18 15:00,7.690233056,-0.012512222,7.690233056,-0.012512222
2015-05-18 14:00,7.353624722,-0.012384444,7.353624722,-0.012384444
2015-05-18 13:00,7.528524167,-0.012453056,7.528524167,-0.012453056
2015-05-18 12:00,8.263996944,-0.012353333,8.263996944,-0.012353333
2015-05-18 11:00,8.896543056,-0.012307500,8.896543056,-0.012307500
2015-05-18 10:00,10.753480833,-0.012245556,10.753480833,-0.012245556
2015-05-18 09:00,6.490815556,-0.012304722,6.490815556,-0.012304722
2015-05-18 08:00,2.856821667,-0.012285833,2.856821667,-0.012285833
2015-05-18 07:00,2.234356667,-0.012532500,2.234356667,-0.012532500
2015-05-18 06:00,1.912502500,-0.012586944,1.912502500,-0.012586944
2015-05-18 05:00,1.914555833,-0.012568611,1.914555833,-0.012568611
2015-05-18 04:00,2.074048889,-0.012566111,2.074048889,-0.012566111
2015-05-18 03:00,2.707660556,-0.012559444,2.707660556,-0.012559444
2015-05-18 02:00,2.738718889,-0.012573056,2.738718889,-0.012573056
2015-05-18 01:00,2.610978611,-0.012592500,2.610978611,-0.012592500
2015-05-18 00:00,2.578873889,-0.012590000,2.578873889,-0.012590000
2015-05-17 23:00,2.588267778,-0.012535556,2.588267778,-0.012535556
2015-05-17 22:00,2.590486944,-0.012472222,2.590486944,-0.012472222
2015-05-17 21:00,2.369919722,-0.012542500,2.369919722,-0.012542500
2015-05-17 20:00,1.956160833,-0.012523611,1.956160833,-0.012523611
2015-05-17 19:00,2.006591111,-0.012568889,2.006591111,-0.012568889
2015-05-17 18:00,2.045101944,-0.012602778,2.045101944,-0.012602778
2015-05-17 17:00,1.966587500,-0.012577500,1.966587500,-0.012577500
2015-05-17 16:00,1.964422222,-0.012619444,1.964422222,-0.012619444
2015-05-17 15:00,1.970633889,-0.012548333,1.970633889,-0.012548333
2015-05-17 14:00,1.974399444,-0.012572778,1.974399444,-0.012572778
2015-05-17 13:00,1.972506667,-0.012608889,1.972506667,-0.012608889
2015-05-17 12:00,1.982271389,-0.012582500,1.982271389,-0.012582500
2015-05-17 11:00,1.977757778,-0.012604444,1.977757778,-0.012604444
2015-05-17 10:00,1.986975000,-0.012545278,1.986975000,-0.012545278
2015-05-17 09:00,2.311251667,-0.012544167,2.311251667,-0.012544167
2015-05-17 08:00,2.622327778,-0.012607500,2.622327778,-0.012607500
2015-05-17 07:00,2.583298889,-0.012643889,2.583298889,-0.012643889
2015-05-17 06:00,2.593463333,-0.012687778,2.593463333,-0.012687778
2015-05-17 05:00,2.590162222,-0.012665000,2.590162222,-0.012665000
2015-05-17 04:00,2.624570556,-0.012591389,2.624570556,-0.012591389
2015-05-17 03:00,2.690024444,-0.012710833,2.690024444,-0.012710833
2015-05-17 02:00,2.720645278,-0.012718889,2.720645278,-0.012718889
2015-05-17 01:00,2.578442778,-0.012717222,2.578442778,-0.012717222
2015-05-17 00:00,2.583542500,-0.012650000,2.583542500,-0.012650000
2015-05-16 23:00,2.589852500,-0.012560556,2.589852500,-0.012560556
2015-05-16 22:00,2.581033333,-0.012529722,2.581033333,-0.012529722
2015-05-16 21:00,2.366884444,-0.012585000,2.366884444,-0.012585000
2015-05-16 20:00,1.963738333,-0.012606389,1.963738333,-0.012606389
2015-05-16 19:00,1.965005000,-0.012551111,1.965005000,-0.012551111
2015-05-16 18:00,1.970851111,-0.012616944,1.970851111,-0.012616944
2015-05-16 17:00,1.977963611,-0.012605000,1.977963611,-0.012605000
2015-05-16 16:00,1.983416111,-0.012563056,1.983416111,-0.012563056
2015-05-16 15:00,1.957350000,-0.012489167,1.957350000,-0.012489167
2015-05-16 14:00,1.967820556,-0.012401667,1.967820556,-0.012401667
2015-05-16 13:00,1.968388611,-0.012370000,1.968388611,-0.012370000
