"Date & Time","Grid","Solar","Load1","Load2"
2015-12-17 17:00,11724.083648333,29942.536769722,1403.599357500,-2004.677815278
2015-12-17 16:00,11723.444229167,29942.539075000,1403.568220556,-2004.496432778
2015-12-17 15:00,11722.597520000,29942.541414722,1403.448913889,-2004.230641111
2015-12-17 14:00,11721.335127222,29942.543810833,1403.338488889,-2003.788778889
2015-12-17 13:00,11720.982209167,29942.546247778,1403.335985000,-2003.706046111
2015-12-17 12:00,11720.641242500,29942.548676389,1403.332745833,-2003.700378611
2015-12-17 11:00,11720.366680278,29942.551174444,1403.329731944,-2003.694809444
2015-12-17 10:00,11720.061448889,29942.553622222,1403.326615556,-2003.689182778
2015-12-17 09:00,11718.811320278,29942.556008611,1403.323400000,-2003.683361111
2015-12-17 08:00,11717.178213056,29942.558266389,1403.320020000,-2003.677551389
2015-12-17 07:00,11715.539817222,29942.560517222,1403.316835000,-2003.671894444
2015-12-17 06:00,11713.882167778,29942.562807222,1403.313845556,-2003.666330556
2015-12-17 05:00,11712.124980556,29942.565158333,1403.311518056,-2003.617458889
2015-12-17 04:00,11710.790918056,29942.567654722,1403.308983611,-2003.482135000
2015-12-17 03:00,11710.132897778,29942.570184444,1403.302425000,-2003.366915000
2015-12-17 02:00,11709.492303056,29942.572712222,1403.259790278,-2003.288176389
2015-12-17 01:00,11707.787950556,29942.575175000,1403.110178611,-2003.165295833
2015-12-17 00:00,11705.371047778,29942.577567778,1403.051433333,-2002.977205278
2015-12-16 23:00,11704.771649444,29942.579866389,1403.049411944,-2002.838709722
2015-12-16 22:00,11704.251532222,29942.598506944,1403.046965556,-2002.742701389
2015-12-16 21:00,11703.473292222,29942.632128611,1403.034503889,-2002.737124167
2015-12-16 20:00,11703.022518889,29942.650265278,1403.031295556,-2002.731439167
2015-12-16 19:00,11701.942032778,29942.655573889,1402.978267500,-2002.725679722
2015-12-16 18:00,11701.546461944,29942.657480556,1402.915778056,-2002.720082778
2015-12-16 17:00,11700.694172500,29942.659715833,1402.828391944,-2002.632979444
2015-12-16 16:00,11700.047495833,29942.661987500,1402.764599722,-2002.431801667
2015-12-16 15:00,11699.326002778,29942.664419722,1402.699009167,-2002.152763056
2015-12-16 14:00,11698.143304722,29942.666891111,1402.590610278,-2001.712338889
2015-12-16 13:00,11697.779587500,29942.669393333,1402.582320833,-2001.629984722
2015-12-16 12:00,11696.975892222,29942.671812222,1402.579289167,-2001.624452222
2015-12-16 11:00,11696.707832500,29942.674145000,1402.576236667,-2001.618911111
2015-12-16 10:00,11696.396865833,29942.676531667,1402.573224722,-2001.613370278
2015-12-16 09:00,11696.093473611,29942.678905000,1402.570083056,-2001.607738056
2015-12-16 08:00,11695.806863333,29942.681177222,1402.566816111,-2001.602059167
2015-12-16 07:00,11695.488830000,29942.683391389,1402.563724444,-2001.596511111
2015-12-16 06:00,11695.202850000,29942.685639167,1402.560618056,-2001.590976944
2015-12-16 05:00,11694.332066944,29942.687934167,1402.553873056,-2001.536595000
2015-12-16 04:00,11693.093519167,29942.690362778,1402.552135556,-2001.390416667
2015-12-16 03:00,11692.408859167,29942.692823889,1402.519393889,-2001.284988333
2015-12-16 02:00,11691.841565833,29942.695306111,1402.390741667,-2001.252426667
2015-12-16 01:00,11690.065818611,29942.697950278,1402.205684167,-2001.246437778
2015-12-16 00:00,11687.983092500,29942.700529444,1402.018455278,-2001.145238333
2015-12-15 23:00,11686.963673889,29942.702947778,1401.934085000,-2001.034884167
2015-12-15 22:00,11686.551139722,29942.705218889,1401.931970278,-2000.895277222
2015-12-15 21:00,11686.039717500,29942.707465556,1401.929340833,-2000.801628889
2015-12-15 20:00,11685.409364444,29942.709753889,1401.920379167,-2000.694316389
2015-12-15 19:00,11684.175411944,29942.712173333,1401.850248611,-2000.626682778
2015-12-15 18:00,11683.054960556,29942.714556667,1401.819887778,-2000.514577500
2015-12-15 17:00,11682.431992222,29942.716939167,1401.808575278,-2000.378324444
2015-12-15 16:00,11681.822738056,29942.719339444,1401.752589444,-2000.246613333
2015-12-15 15:00,11680.996031389,29942.721655556,1401.722065833,-2000.009251944
2015-12-15 14:00,11680.240146389,29942.723955556,1401.721496111,-1999.616882222
2015-12-15 13:00,11679.912077778,29942.726258333,1401.718810278,-1999.534492500
2015-12-15 12:00,11679.661126111,29942.728544722,1401.715798333,-1999.529008056
2015-12-15 11:00,11679.405356944,29942.730776111,1401.712696944,-1999.523475833
2015-12-15 10:00,11679.156248333,29942.732989722,1401.709492500,-1999.517842222
2015-12-15 09:00,11678.893449444,29942.735139444,1401.706166389,-1999.512109444
2015-12-15 08:00,11678.638606667,29942.737285556,1401.703000278,-1999.506505556
2015-12-15 07:00,11678.387656667,29942.739406667,1401.699831111,-1999.500905000
2015-12-15 06:00,11678.121073333,29942.741542500,1401.696518611,-1999.495193333
2015-12-15 05:00,11677.499626667,29942.743750000,1401.693595833,-1999.444253333
2015-12-15 04:00,11676.803165000,29942.746016944,1401.691285833,-1999.350496111
2015-12-15 03:00,11675.810425278,29942.748271667,1401.688624167,-1999.229487222
2015-12-15 02:00,11673.726058889,29942.750466944,1401.638403333,-1999.128988611
2015-12-15 01:00,11671.555059722,29942.752643056,1401.448635556,-1999.091154722
2015-12-15 00:00,11669.336172222,29942.754865000,1401.333728889,-1998.952655278
2015-12-14 23:00,11668.545899167,29942.757353611,1401.269597500,-1998.831024167
2015-12-14 22:00,11668.307663333,29942.596134167,1401.266408611,-1998.798250556
2015-12-14 21:00,11668.657094722,29941.585620278,1401.263737778,-1998.792047500
2015-12-14 20:00,11669.538158333,29940.253746389,1401.258264722,-1998.785773056
2015-12-14 19:00,11670.099379444,29939.133475556,1401.174122778,-1998.779431389
2015-12-14 18:00,11669.951387778,29938.387771111,1401.171166944,-1998.773148611
2015-12-14 17:00,11669.562941667,29938.170909167,1401.169198889,-1998.678925556
2015-12-14 16:00,11668.810503056,29938.157707222,1401.103937778,-1998.461765000
2015-12-14 15:00,11667.912488889,29938.169468611,1401.058355278,-1998.114944167
2015-12-14 14:00,11666.827360278,29938.171753056,1401.057832500,-1997.673850278
2015-12-14 13:00,11666.463764444,29938.174067222,1401.050697778,-1997.591016944
2015-12-14 12:00,11665.820113611,29938.176341389,1401.047634444,-1997.585479444
2015-12-14 11:00,11665.486765833,29938.178539167,1401.044256944,-1997.579714167
2015-12-14 10:00,11665.214800556,29938.180704167,1401.040779444,-1997.573867778
2015-12-14 09:00,11664.931298333,29938.182810556,1401.037525833,-1997.568208333
2015-12-14 08:00,11664.635349167,29938.184936111,1401.034240278,-1997.562499444
2015-12-14 07:00,11663.959765278,29938.187045833,1401.030866389,-1997.556760000
2015-12-14 06:00,11663.649601111,29938.189137500,1401.027479444,-1997.551070000
2015-12-14 05:00,11662.336345278,29938.191349167,1401.024868611,-1997.403220833
2015-12-14 04:00,11658.044812500,29938.193577500,1401.024368889,-1996.961761111
2015-12-14 03:00,11655.103518611,29938.195825000,1401.023761389,-1996.518197778
2015-12-14 02:00,11648.318699167,29938.198116389,1400.981164167,-1996.103561111
2015-12-14 01:00,11648.099010000,29938.200463889,1400.978501111,-1996.070877222
2015-12-14 00:00,11647.915360833,29938.202764167,1400.975736944,-1996.038234167
2015-12-13 23:00,11647.720489722,29938.205140833,1400.972762222,-1996.032845556
2015-12-13 22:00,11647.603607500,29938.102350833,1400.969580278,-1996.027326389
2015-12-13 21:00,11647.720562500,29937.685121389,1400.966903611,-1996.022103056
2015-12-13 20:00,11647.662110000,29937.585372500,1400.963763333,-1996.016619444
2015-12-13 19:00,11647.448351389,29937.608777222,1400.960530833,-1996.011109444
2015-12-13 18:00,11647.259243056,29937.635017500,1400.957260556,-1996.005619722
2015-12-13 17:00,11647.042937500,29937.641064722,1400.954431667,-1995.963512778
2015-12-13 16:00,11646.822428889,29937.643217778,1400.951876389,-1995.877916667
2015-12-13 15:00,11646.557437778,29937.645580556,1400.949173889,-1995.804702222
2015-12-13 14:00,11646.349260556,29937.647903333,1400.946398611,-1995.740621111
2015-12-13 13:00,11646.106509167,29937.650248056,1400.943834444,-1995.667179167
2015-12-13 12:00,11645.881581944,29937.652533333,1400.941088611,-1995.584563611
2015-12-13 11:00,11645.647502500,29937.654798611,1400.937900556,-1995.548534722
2015-12-13 10:00,11645.432069722,29937.657002778,1400.935062500,-1995.473620833
2015-12-13 09:00,11645.188851389,29937.659208333,1400.932331111,-1995.399426667
2015-12-13 08:00,11644.979036111,29937.661401389,1400.929192222,-1995.354535833
2015-12-13 07:00,11644.737213611,29937.663575000,1400.926191944,-1995.293333611
2015-12-13 06:00,11644.523720833,29937.665761667,1400.923290278,-1995.248398611
2015-12-13 05:00,11644.286264167,29937.667932500,1400.920576944,-1995.187925556
2015-12-13 04:00,11644.050578889,29937.670168333,1400.917592500,-1995.155087500
2015-12-13 03:00,11643.798409444,29937.672433056,1400.914935556,-1995.095156111
2015-12-13 02:00,11643.585522778,29937.674731944,1400.912213611,-1995.062350556
2015-12-13 01:00,11643.372661944,29937.677054722,1400.909562500,-1995.018525833
2015-12-13 00:00,11643.127282500,29937.679426667,1400.906812778,-1994.965441667
2015-12-12 23:00,11642.938521667,29937.681758611,1400.904010556,-1994.941960556
2015-12-12 22:00,11642.742466389,29937.684032778,1400.901291667,-1994.909301667
2015-12-12 21:00,11642.562391667,29937.686348056,1400.898526111,-1994.876605556
2015-12-12 20:00,11642.334786111,29937.688660833,1400.895660278,-1994.843990000
2015-12-12 19:00,11642.161790556,29937.690930278,1400.892912778,-1994.811772222
2015-12-12 18:00,11641.961914722,29937.693153611,1400.890349722,-1994.779159444
2015-12-12 17:00,11641.773612500,29937.695499722,1400.887548611,-1994.746545833
2015-12-12 16:00,11641.559180278,29937.697823056,1400.884706111,-1994.713821111
2015-12-12 15:00,11641.373236944,29937.700077778,1400.882013611,-1994.681073333
2015-12-12 14:00,11641.202168889,29937.702273611,1400.879032778,-1994.666343611
2015-12-12 13:00,11641.006255000,29937.704407500,1400.875927778,-1994.642386389
2015-12-12 12:00,11640.800538056,29937.706575278,1400.872933333,-1994.609247500
2015-12-12 11:00,11640.636585833,29937.708760278,1400.869859444,-1994.603714722
2015-12-12 10:00,11640.473287500,29937.710970278,1400.866771389,-1994.598207222
2015-12-12 09:00,11640.281466667,29937.713259167,1400.863514722,-1994.592570556
2015-12-12 08:00,11640.109822778,29937.715546111,1400.860340556,-1994.586958889
2015-12-12 07:00,11639.943618056,29937.717897500,1400.857303056,-1994.581447500
2015-12-12 06:00,11639.743478889,29937.720218889,1400.854009722,-1994.575786389
2015-12-12 05:00,11639.546372778,29937.722635833,1400.850566111,-1994.570008056
2015-12-12 04:00,11639.338663333,29937.725096111,1400.847573889,-1994.564513611
2015-12-12 03:00,11639.145684444,29937.727435833,1400.844400556,-1994.558952500
2015-12-12 02:00,11638.938931944,29937.729709444,1400.841160833,-1994.553355000
2015-12-12 01:00,11638.567288056,29937.731930000,1400.838671667,-1994.548254722
2015-12-12 00:00,11638.382934722,29937.734021111,1400.835626111,-1994.542859722
2015-12-11 23:00,11638.205404167,29937.736051389,1400.832566667,-1994.537432778
2015-12-11 22:00,11638.025927222,29937.732968889,1400.829149722,-1994.531808611
2015-12-11 21:00,11638.113144444,29937.470587222,1400.825795000,-1994.526213889
2015-12-11 20:00,11638.616871389,29936.797732500,1400.822597778,-1994.520685556
2015-12-11 19:00,11639.148457778,29936.100947222,1400.819425833,-1994.515216667
2015-12-11 18:00,11640.275449444,29934.815363889,1400.815960833,-1994.509552778
2015-12-11 17:00,11640.972886667,29933.948710833,1400.812613889,-1994.503948611
2015-12-11 16:00,11641.332479167,29933.426680000,1400.809393333,-1994.498442222
2015-12-11 15:00,11641.288677500,29933.308263056,1400.806217778,-1994.492908889
2015-12-11 14:00,11641.092437778,29933.314250556,1400.802919167,-1994.487333611
2015-12-11 13:00,11640.919942500,29933.316248056,1400.799732778,-1994.481787500
2015-12-11 12:00,11640.755541667,29933.318139444,1400.796692778,-1994.476300833
2015-12-11 11:00,11640.583048333,29933.319986944,1400.793499167,-1994.470748333
2015-12-11 10:00,11640.391884167,29933.321834722,1400.790087500,-1994.465067222
2015-12-11 09:00,11640.221318889,29933.323578056,1400.786909167,-1994.459548611
2015-12-11 08:00,11640.057612778,29933.325291944,1400.783731667,-1994.454083611
2015-12-11 07:00,11639.879098333,29933.327028333,1400.780470278,-1994.448567778
2015-12-11 06:00,11639.671094444,29933.328818333,1400.777104167,-1994.442910278
2015-12-11 05:00,11639.491268889,29933.330707500,1400.773796944,-1994.437291944
2015-12-11 04:00,11639.292078056,29933.332686944,1400.770655556,-1994.431789722
2015-12-11 03:00,11639.070260556,29933.334592500,1400.767364167,-1994.426271389
2015-12-11 02:00,11638.880881667,29933.336470000,1400.764042778,-1994.420729444
2015-12-11 01:00,11638.690112778,29933.338300278,1400.760880556,-1994.415312222
2015-12-11 00:00,11638.501263889,29933.340169722,1400.757700833,-1994.409904167
2015-12-10 23:00,11638.321660000,29933.342064722,1400.754298889,-1994.404346944
2015-12-10 22:00,11638.134848889,29933.347185556,1400.751031944,-1994.398827222
2015-12-10 21:00,11638.088703611,29933.224525000,1400.747763889,-1994.393320833
2015-12-10 20:00,11638.225418056,29932.933640278,1400.744373056,-1994.387695278
2015-12-10 19:00,11638.834176944,29932.116587778,1400.740860833,-1994.381997778
2015-12-10 18:00,11639.518069167,29931.261231111,1400.737561667,-1994.376458333
2015-12-10 17:00,11640.108739722,29930.521416389,1400.734158611,-1994.370803889
2015-12-10 16:00,11640.409366111,29930.027089722,1400.730746111,-1994.365199722
2015-12-10 15:00,11640.392984444,29929.864389167,1400.727346667,-1994.359575278
2015-12-10 14:00,11640.229745833,29929.866450278,1400.724143333,-1994.354099167
2015-12-10 13:00,11640.061042500,29929.868489722,1400.721002500,-1994.348640278
2015-12-10 12:00,11639.871286111,29929.870525278,1400.717610278,-1994.342975833
2015-12-10 11:00,11639.696708889,29929.872449167,1400.714446944,-1994.337450000
2015-12-10 10:00,11639.533898333,29929.874258056,1400.711268889,-1994.331917500
2015-12-10 09:00,11639.361506111,29929.876044167,1400.708007778,-1994.326348611
2015-12-10 08:00,11639.155399444,29929.877840278,1400.704681667,-1994.320761944
2015-12-10 07:00,11638.951351944,29929.879621111,1400.701670278,-1994.315358333
2015-12-10 06:00,11638.639460833,29929.881423333,1400.699130278,-1994.310223056
2015-12-10 05:00,11638.424442778,29929.883216667,1400.695605833,-1994.304507500
2015-12-10 04:00,11638.235690556,29929.885022500,1400.692139722,-1994.298856111
2015-12-10 03:00,11638.028560833,29929.886903333,1400.689036111,-1994.293503611
2015-12-10 02:00,11637.829580556,29929.888791389,1400.685874722,-1994.288143889
2015-12-10 01:00,11637.642209167,29929.890643056,1400.682396667,-1994.282564722
2015-12-10 00:00,11637.441725278,29929.892501111,1400.679287778,-1994.277238056
2015-12-09 23:00,11637.270991667,29929.894310833,1400.676127222,-1994.271868889
2015-12-09 22:00,11637.228214722,29929.779695000,1400.672794444,-1994.266313056
2015-12-09 21:00,11637.344879722,29929.456934444,1400.669308611,-1994.260676667
2015-12-09 20:00,11637.539588611,29929.102171111,1400.666009444,-1994.255136111
2015-12-09 19:00,11637.900496389,29928.585399722,1400.662697500,-1994.249594167
2015-12-09 18:00,11638.333638889,29927.959632500,1400.659347222,-1994.244039722
2015-12-09 17:00,11638.510502500,29927.613699167,1400.655878889,-1994.238437778
2015-12-09 16:00,11638.493096667,29927.457540278,1400.652690000,-1994.233044167
2015-12-09 15:00,11638.460473611,29927.327360278,1400.649507222,-1994.227653333
2015-12-09 14:00,11638.289619444,29927.329228056,1400.646122500,-1994.222073333
2015-12-09 13:00,11638.100788889,29927.331054444,1400.642925833,-1994.216610556
2015-12-09 12:00,11637.944587778,29927.332767500,1400.639776944,-1994.211171944
2015-12-09 11:00,11637.771727500,29927.334476667,1400.636582500,-1994.205699444
2015-12-09 10:00,11637.571421944,29927.336166944,1400.633155556,-1994.200014722
2015-12-09 09:00,11637.424703333,29927.337920833,1400.629905833,-1994.194458889
2015-12-09 08:00,11637.244941944,29927.339938889,1400.626789722,-1994.188944722
2015-12-09 07:00,11637.061404722,29927.341914167,1400.623211389,-1994.183102222
2015-12-09 06:00,11636.872927500,29927.343871944,1400.619666111,-1994.177286389
2015-12-09 05:00,11636.672235278,29927.345724167,1400.616448889,-1994.171751667
2015-12-09 04:00,11636.479166389,29927.347602222,1400.613270000,-1994.166246944
2015-12-09 03:00,11636.275459722,29927.349455278,1400.609878333,-1994.160658889
2015-12-09 02:00,11636.063442500,29927.351329722,1400.606754722,-1994.155251389
2015-12-09 01:00,11635.884661111,29927.353213333,1400.603731111,-1994.149937222
2015-12-09 00:00,11635.668553056,29927.355133333,1400.578885833,-1994.144432500
2015-12-08 23:00,11635.453072222,29927.356995833,1400.575569722,-1994.138924444
2015-12-08 22:00,11635.301889722,29927.340770278,1400.572300000,-1994.133396389
2015-12-08 21:00,11635.529216389,29926.963371111,1400.568912500,-1994.127776389
2015-12-08 20:00,11637.283896667,29925.085583889,1400.565377222,-1994.122089444
