"Date & Time","use [kW]","gen [kW]","Grid [kW]","Solar A [kW]","Solar B [kW]","Wind [kW]"
2015-12-20 19:00:00,6.235127500,-0.006607778,6.241735278,-0.003543333,-0.002739444,-0.000325000
2015-12-20 18:00:00,5.497968889,-0.007223056,5.505191944,-0.003647778,-0.002836389,-0.000738889
2015-12-20 17:00:00,4.785061944,0.155567222,4.629494722,0.070826667,0.085189722,-0.000449167
2015-12-20 16:00:00,4.505132778,0.452860000,4.052272778,0.215600556,0.237891111,-0.000631667
2015-12-20 15:00:00,4.173945278,1.401139444,2.772805833,0.683335278,0.718145278,-0.000341111
2015-12-20 14:00:00,3.910428333,2.363672778,1.546755556,1.159258056,1.203261944,0.001152778
2015-12-20 13:00:00,3.243289167,4.899234167,-1.655945000,2.407759444,2.489741944,0.001732778
2015-12-20 12:00:00,5.450195833,7.173593611,-1.723397778,3.512181667,3.656699722,0.004712222
2015-12-20 11:00:00,9.108349722,6.849334444,2.259015278,3.353885000,3.491880000,0.003569444
2015-12-20 10:00:00,4.662183333,3.384700556,1.277482778,1.686610278,1.697188056,0.000902222
2015-12-20 09:00:00,4.723750833,0.271578611,4.452172222,0.029825556,0.082005833,0.159747222
2015-12-20 08:00:00,5.434725556,0.200724167,5.234001389,-0.003430833,-0.003472500,0.207627500
2015-12-20 07:00:00,4.986722222,0.311627500,4.675094722,-0.003411944,-0.002531944,0.317571389
2015-12-20 06:00:00,5.475465278,0.109005000,5.366460278,-0.003403056,-0.002541944,0.114950000
2015-12-20 05:00:00,4.956013611,0.312784722,4.643228889,-0.003388611,-0.002528333,0.318701667
2015-12-20 04:00:00,5.195662778,-0.007113056,5.202775833,-0.003407222,-0.002516389,-0.001189444
2015-12-20 03:00:00,5.088148611,-0.007015278,5.095163889,-0.003419444,-0.002501389,-0.001094444
2015-12-20 02:00:00,5.104687778,-0.006759444,5.111447222,-0.003416389,-0.002523889,-0.000819167
2015-12-20 01:00:00,5.149236667,-0.006970556,5.156207222,-0.003451389,-0.002551667,-0.000967500
2015-12-20 00:00:00,4.910836111,0.000652222,4.910183889,-0.003495000,-0.002580833,0.006728056
2015-12-19 23:00:00,6.325837778,-0.001347778,6.327185556,-0.003558889,-0.002603611,0.004814722
2015-12-19 22:00:00,6.351570000,-0.007773611,6.359343611,-0.003556944,-0.002618611,-0.001598056
2015-12-19 21:00:00,6.114390278,-0.007833056,6.122223333,-0.003570278,-0.002629167,-0.001633611
2015-12-19 20:00:00,6.346474722,-0.007625000,6.354099722,-0.003655556,-0.002679167,-0.001290278
2015-12-19 19:00:00,6.284522778,-0.007938611,6.292461389,-0.003671111,-0.002654722,-0.001612778
2015-12-19 18:00:00,4.902665833,-0.007770000,4.910435833,-0.003658056,-0.002988611,-0.001123333
2015-12-19 17:00:00,3.542272778,0.280001389,3.262271389,0.152777222,0.128235278,-0.001011111
2015-12-19 16:00:00,3.339214722,1.843847500,1.495367222,0.943155833,0.901060556,-0.000368889
2015-12-19 15:00:00,3.538979167,4.049704722,-0.510725556,2.002530000,2.045734722,0.001440000
2015-12-19 14:00:00,2.914812778,4.212295278,-1.297482500,2.299884444,1.911558611,0.000852222
2015-12-19 13:00:00,2.705431111,5.664195000,-2.958763889,3.395587222,2.267011944,0.001595833
2015-12-19 12:00:00,2.856232500,4.528735000,-1.672502500,2.920149444,1.608690556,-0.000105000
2015-12-19 11:00:00,3.349932222,3.320542222,0.029390000,2.301406111,1.019120000,0.000016111
2015-12-19 10:00:00,3.711453611,1.477304167,2.234149444,1.027746667,0.450866389,-0.001308889
2015-12-19 09:00:00,5.359492778,-0.004998889,5.364491667,-0.000478889,-0.003211389,-0.001308611
2015-12-19 08:00:00,5.104273333,-0.007214167,5.111487500,-0.003344722,-0.002546667,-0.001322778
2015-12-19 07:00:00,5.184028333,-0.007285000,5.191313333,-0.003367222,-0.002510278,-0.001407500
2015-12-19 06:00:00,6.060427222,-0.007243333,6.067670556,-0.003371667,-0.002538611,-0.001333056
2015-12-19 05:00:00,5.918500278,-0.006900556,5.925400833,-0.003389722,-0.002537778,-0.000973056
2015-12-19 04:00:00,6.037543889,-0.007295278,6.044839167,-0.003409167,-0.002541944,-0.001344167
2015-12-19 03:00:00,5.743423889,-0.007243611,5.750667500,-0.003427500,-0.002549167,-0.001266944
2015-12-19 02:00:00,6.342853889,-0.007323611,6.350177500,-0.003430000,-0.002565278,-0.001328333
2015-12-19 01:00:00,6.055413056,-0.007171389,6.062584444,-0.003548056,-0.002565000,-0.001058333
2015-12-19 00:00:00,5.657822222,-0.007321944,5.665144167,-0.003595278,-0.002601944,-0.001124722
2015-12-18 23:00:00,6.710162222,-0.007810556,6.717972778,-0.003549167,-0.002607222,-0.001654167
2015-12-18 22:00:00,7.091437778,-0.007708333,7.099146111,-0.003628056,-0.002706389,-0.001373889
2015-12-18 21:00:00,6.981748611,-0.008063611,6.989812222,-0.003650556,-0.002700278,-0.001712778
2015-12-18 20:00:00,6.793548333,-0.008133611,6.801681944,-0.003699722,-0.002751111,-0.001682778
2015-12-18 19:00:00,7.772386111,-0.007779722,7.780165833,-0.003683611,-0.002775833,-0.001320278
2015-12-18 18:00:00,9.886411944,-0.007715278,9.894127222,-0.003634444,-0.002717222,-0.001363611
2015-12-18 17:00:00,9.386232222,0.160342500,9.225889722,0.124236667,0.036379167,-0.000273333
2015-12-18 16:00:00,9.494246667,1.334710278,8.159536389,0.987085556,0.306618889,0.041005833
2015-12-18 15:00:00,9.701832778,1.709096111,7.992736667,1.251254167,0.255134722,0.202707222
2015-12-18 14:00:00,9.332446944,1.154143056,8.178303889,1.029818333,0.066434167,0.057890556
2015-12-18 13:00:00,9.068148611,1.644866111,7.423282500,0.629546111,0.041485556,0.973834444
2015-12-18 12:00:00,11.374467222,0.392371667,10.982095556,0.204287500,0.021348611,0.166735556
2015-12-18 11:00:00,12.588321667,0.085709167,12.502612500,0.082093333,0.004524722,-0.000908889
2015-12-18 10:00:00,12.550961667,-0.007673611,12.558635278,-0.003584722,-0.002703889,-0.001385000
2015-12-18 09:00:00,10.084955278,-0.008128056,10.093083333,-0.003984167,-0.002718889,-0.001425000
2015-12-18 08:00:00,8.191989722,-0.007490000,8.199479722,-0.003432500,-0.002529444,-0.001528056
2015-12-18 07:00:00,6.412464444,-0.007062222,6.419526667,-0.003483333,-0.002579167,-0.000999722
2015-12-18 06:00:00,6.464828611,-0.007571667,6.472400278,-0.003563056,-0.002678611,-0.001330000
2015-12-18 05:00:00,6.293340556,-0.007665556,6.301006111,-0.003603056,-0.002668056,-0.001394444
2015-12-18 04:00:00,6.381285556,-0.007704722,6.388990278,-0.003616944,-0.002662500,-0.001425278
2015-12-18 03:00:00,6.263521667,-0.007585278,6.271106944,-0.003589167,-0.002629444,-0.001366667
2015-12-18 02:00:00,5.932404444,-0.007497222,5.939901667,-0.003526944,-0.002573333,-0.001396944
2015-12-18 01:00:00,6.076560000,-0.007083056,6.083643056,-0.003529444,-0.002589444,-0.000964167
2015-12-18 00:00:00,6.127029722,-0.007570556,6.134600278,-0.003538889,-0.002593056,-0.001438611
2015-12-17 23:00:00,6.819109167,-0.007866111,6.826975278,-0.003463056,-0.002567778,-0.001835278
2015-12-17 22:00:00,7.419225278,-0.008058611,7.427283889,-0.003486389,-0.002629444,-0.001942778
2015-12-17 21:00:00,6.752660000,-0.008155556,6.760815556,-0.003551944,-0.002680278,-0.001923333
2015-12-17 20:00:00,6.427505278,-0.008020000,6.435525278,-0.003514722,-0.002665833,-0.001839444
2015-12-17 19:00:00,7.003770000,-0.007784167,7.011554167,-0.003625833,-0.002810000,-0.001348333
2015-12-17 18:00:00,7.487090556,-0.008052778,7.495143333,-0.003491111,-0.002639167,-0.001922500
2015-12-17 17:00:00,8.255940556,-0.008190556,8.264131111,-0.004411389,-0.002788889,-0.000990278
2015-12-17 16:00:00,7.902055556,0.026027500,7.876028056,0.027096389,-0.000029722,-0.001039167
2015-12-17 15:00:00,7.645171111,0.088010833,7.557160278,0.072027222,0.017276389,-0.001292778
2015-12-17 14:00:00,11.166046111,0.127870833,11.038175278,0.109719167,0.018437778,-0.000286111
2015-12-17 13:00:00,13.107071667,0.133013333,12.974058333,0.116656944,0.017403056,-0.001046667
2015-12-17 12:00:00,12.979381389,0.098877778,12.880503611,0.078039444,0.022301944,-0.001463611
2015-12-17 11:00:00,15.679491389,0.009151944,15.670339444,0.007957778,0.001235000,-0.000040833
2015-12-17 10:00:00,14.503852500,-0.006390278,14.510242778,-0.003494167,-0.002847222,-0.000048889
2015-12-17 09:00:00,11.644955556,-0.008341667,11.653297222,-0.003618611,-0.003585833,-0.001137222
2015-12-17 08:00:00,7.751983333,-0.007446667,7.759430000,-0.003366389,-0.002557778,-0.001522500
2015-12-17 07:00:00,5.992353889,-0.007408333,5.999762222,-0.003392222,-0.002566111,-0.001450000
2015-12-17 06:00:00,6.243752778,-0.007383611,6.251136389,-0.003323611,-0.002570000,-0.001490000
2015-12-17 05:00:00,5.618823333,-0.007326389,5.626149722,-0.003323056,-0.002578333,-0.001425000
2015-12-17 04:00:00,5.437737222,-0.006734722,5.444471944,-0.003353889,-0.002587500,-0.000793333
2015-12-17 03:00:00,5.376085556,-0.007137778,5.383223333,-0.003501944,-0.002598889,-0.001036944
2015-12-17 02:00:00,5.451676111,0.009919722,5.441756389,-0.003538333,-0.002635000,0.016093056
2015-12-17 01:00:00,5.130816667,0.049841111,5.080975556,-0.003559167,-0.002623056,0.056023333
2015-12-17 00:00:00,5.111338056,0.147997222,4.963340833,-0.003500833,-0.002581944,0.154080000
2015-12-16 23:00:00,6.246023611,0.039987778,6.206035833,-0.003458333,-0.002581111,0.046027222
2015-12-16 22:00:00,6.052885556,-0.006615833,6.059501389,-0.003513333,-0.002661111,-0.000441389
2015-12-16 21:00:00,6.059094444,-0.007119167,6.066213611,-0.003528889,-0.002661667,-0.000928611
2015-12-16 20:00:00,5.747791944,-0.007345278,5.755137222,-0.003639167,-0.002804722,-0.000901389
2015-12-16 19:00:00,8.187454444,-0.006715278,8.194169722,-0.003618611,-0.002730278,-0.000366389
2015-12-16 18:00:00,12.482985833,-0.007025556,12.490011389,-0.003545556,-0.002661389,-0.000818611
2015-12-16 17:00:00,13.266148611,-0.007481944,13.273630556,-0.004363889,-0.002847222,-0.000270833
2015-12-16 16:00:00,11.330591111,-0.007841667,11.338432778,-0.004440278,-0.003356667,-0.000044722
2015-12-16 15:00:00,9.637194722,0.016498056,9.620696667,0.014774167,0.002447778,-0.000723889
2015-12-16 14:00:00,10.136319167,0.057830000,10.078489167,0.040608333,0.017338611,-0.000116944
2015-12-16 13:00:00,10.247988056,0.037195000,10.210793056,0.026094722,0.010927778,0.000172500
2015-12-16 12:00:00,10.131738611,0.003272500,10.128466111,0.005940278,-0.002996667,0.000328889
2015-12-16 11:00:00,11.461837222,0.144646111,11.317191111,-0.003536389,-0.002808611,0.150991111
2015-12-16 10:00:00,10.861541389,0.267809167,10.593732222,-0.003445833,-0.003321111,0.274576111
2015-12-16 09:00:00,10.534758611,0.108970833,10.425787778,-0.003388056,-0.003639167,0.115998056
2015-12-16 08:00:00,7.744505556,-0.007333333,7.751838889,-0.003391944,-0.002572778,-0.001368611
2015-12-16 07:00:00,6.489687778,0.179997222,6.309690556,-0.003387500,-0.002592778,0.185977500
2015-12-16 06:00:00,6.576561389,-0.003048056,6.579609444,-0.003408889,-0.002609167,0.002970000
2015-12-16 05:00:00,6.014615833,0.017956944,5.996658889,-0.003468889,-0.002608889,0.024034722
2015-12-16 04:00:00,6.061231944,-0.007489167,6.068721111,-0.003467500,-0.002593056,-0.001428611
2015-12-16 03:00:00,6.268022222,-0.007311389,6.275333611,-0.003485000,-0.002569722,-0.001256667
2015-12-16 02:00:00,6.597556944,-0.007213611,6.604770556,-0.003491944,-0.002568333,-0.001153333
2015-12-16 01:00:00,6.079583611,-0.007355000,6.086938611,-0.003526667,-0.002606389,-0.001221944
2015-12-16 00:00:00,6.449591111,-0.007222778,6.456813889,-0.003655833,-0.002717778,-0.000849167
2015-12-15 23:00:00,7.167327778,-0.008101111,7.175428889,-0.003648889,-0.002715833,-0.001736389
2015-12-15 22:00:00,6.955966667,-0.007992500,6.963959167,-0.003577500,-0.002622778,-0.001792222
2015-12-15 21:00:00,7.180198611,-0.007970556,7.188169167,-0.003541111,-0.002566667,-0.001862778
2015-12-15 20:00:00,7.881451944,-0.008084167,7.889536111,-0.003590000,-0.002611389,-0.001882778
2015-12-15 19:00:00,7.884664444,-0.007547500,7.892211944,-0.003496667,-0.002517500,-0.001533333
2015-12-15 18:00:00,8.616602500,-0.007675833,8.624278333,-0.003434444,-0.002524444,-0.001716944
2015-12-15 17:00:00,8.204393889,-0.006878889,8.211272778,-0.003442500,-0.002629722,-0.000806667
2015-12-15 16:00:00,9.277564444,-0.007276944,9.284841389,-0.003447500,-0.002618889,-0.001210556
2015-12-15 15:00:00,11.410106389,-0.006015000,11.416121389,-0.003446111,-0.002628333,0.000059444
2015-12-15 14:00:00,11.984310278,-0.007213611,11.991523889,-0.003387500,-0.002607500,-0.001218611
2015-12-15 13:00:00,12.653184167,-0.005121667,12.658305833,-0.003468611,-0.002691111,0.001038056
2015-12-15 12:00:00,12.609401944,0.245353333,12.364048611,-0.003502500,-0.002737500,0.251593333
2015-12-15 11:00:00,11.945809167,0.398230833,11.547578333,-0.003489167,-0.002687222,0.404407222
2015-12-15 10:00:00,11.376593889,0.434794722,10.941799167,-0.003407778,-0.002576944,0.440779444
2015-12-15 09:00:00,9.387408611,0.417037500,8.970371111,-0.003853333,-0.002812500,0.423703333
2015-12-15 08:00:00,7.857738056,-0.006746944,7.864485000,-0.003467222,-0.002542778,-0.000736944
2015-12-15 07:00:00,6.105768611,0.033624167,6.072144444,-0.003460556,-0.002502778,0.039587500
2015-12-15 06:00:00,5.795621389,-0.007055833,5.802677222,-0.003436389,-0.002483056,-0.001136389
2015-12-15 05:00:00,6.174329167,-0.007318056,6.181647222,-0.003383056,-0.002527500,-0.001407500
2015-12-15 04:00:00,5.781187222,-0.007385556,5.788572778,-0.003392222,-0.002583611,-0.001409722
2015-12-15 03:00:00,5.832490833,-0.007243056,5.839733889,-0.003360556,-0.002550000,-0.001332500
2015-12-15 02:00:00,5.696057222,-0.007201944,5.703259167,-0.003345833,-0.002544722,-0.001311389
2015-12-15 01:00:00,6.071423889,-0.006766111,6.078190000,-0.003420000,-0.002534722,-0.000811389
2015-12-15 00:00:00,5.506196111,-0.007240833,5.513436944,-0.003514444,-0.002550278,-0.001176111
2015-12-14 23:00:00,6.638522222,-0.007628333,6.646150556,-0.003425556,-0.002527222,-0.001675556
2015-12-14 22:00:00,7.342244167,-0.007672500,7.349916667,-0.003412222,-0.002498333,-0.001761944
2015-12-14 21:00:00,6.467816111,-0.007820000,6.475636111,-0.003524444,-0.002669167,-0.001626389
2015-12-14 20:00:00,6.760011111,-0.007608333,6.767619444,-0.003546944,-0.002651944,-0.001409444
2015-12-14 19:00:00,6.894359722,-0.007745278,6.902105000,-0.003592500,-0.002672500,-0.001480278
2015-12-14 18:00:00,11.488015000,-0.007405833,11.495420833,-0.003515556,-0.002631944,-0.001258333
2015-12-14 17:00:00,11.491406944,0.315384167,11.176022778,0.148191944,0.168428611,-0.001236389
2015-12-14 16:00:00,10.391558611,2.330913611,8.060645000,1.178813611,1.151945833,0.000154167
2015-12-14 15:00:00,12.025785556,6.503862778,5.521922778,3.335146944,3.166094722,0.002621111
2015-12-14 14:00:00,10.365163333,7.459125000,2.906038333,3.928826111,3.527730556,0.002568333
2015-12-14 13:00:00,11.482678611,4.863297778,6.619380833,1.883091389,2.978053611,0.002152778
2015-12-14 12:00:00,13.466440833,2.160936389,11.305504444,0.707178611,1.453283056,0.000474722
2015-12-14 11:00:00,14.009701667,1.205893333,12.803808333,0.477220833,0.728958889,-0.000286389
2015-12-14 10:00:00,13.752390000,0.554828611,13.197561389,0.246486111,0.309732778,-0.001390278
2015-12-14 09:00:00,11.172012500,0.023745278,11.148267222,0.009761389,0.015457222,-0.001473333
2015-12-14 08:00:00,7.603981111,-0.008648056,7.612629167,-0.003795278,-0.003412778,-0.001440000
2015-12-14 07:00:00,6.154898056,-0.007347778,6.162245833,-0.003390278,-0.002534722,-0.001422778
2015-12-14 06:00:00,5.646508333,-0.007148611,5.653656944,-0.003447778,-0.002465278,-0.001235556
2015-12-14 05:00:00,5.436904444,-0.007081389,5.443985833,-0.003502500,-0.002466944,-0.001111944
2015-12-14 04:00:00,5.681447778,-0.007081389,5.688529167,-0.003522778,-0.002468889,-0.001089722
2015-12-14 03:00:00,6.108276667,-0.006607500,6.114884167,-0.003519167,-0.002463056,-0.000625278
2015-12-14 02:00:00,5.913906111,-0.007134167,5.921040278,-0.003531944,-0.002496944,-0.001105278
2015-12-14 01:00:00,5.481646111,-0.007190833,5.488836944,-0.003533889,-0.002495278,-0.001161667
2015-12-14 00:00:00,5.363304444,-0.007243056,5.370547500,-0.003540278,-0.002534444,-0.001168333
2015-12-13 23:00:00,6.490435833,-0.007895556,6.498331389,-0.003529167,-0.002608889,-0.001757500
2015-12-13 22:00:00,6.348689167,-0.007810000,6.356499167,-0.003548611,-0.002599722,-0.001661667
2015-12-13 21:00:00,6.701192222,-0.007629167,6.708821389,-0.003597778,-0.002648056,-0.001383333
2015-12-13 20:00:00,6.405981944,-0.007998611,6.413980556,-0.003627500,-0.002680556,-0.001690556
2015-12-13 19:00:00,6.340359167,-0.008034444,6.348393611,-0.003613889,-0.002738333,-0.001682222
2015-12-13 18:00:00,6.187009722,-0.007427500,6.194437222,-0.003580556,-0.002713889,-0.001133056
2015-12-13 17:00:00,3.614387500,0.010905556,3.603481944,0.007376389,0.004594167,-0.001065000
2015-12-13 16:00:00,3.867538056,0.237527222,3.630010833,0.118140556,0.120116389,-0.000729722
2015-12-13 15:00:00,3.551062222,0.406536111,3.144526111,0.194433889,0.213162222,-0.001060000
2015-12-13 14:00:00,3.603630000,0.519867222,3.083762778,0.256011389,0.264941389,-0.001085556
2015-12-13 13:00:00,3.951349444,0.364740000,3.586609444,0.173277778,0.192293611,-0.000831389
2015-12-13 12:00:00,4.613205000,0.086357222,4.526847778,0.039189444,0.048713889,-0.001546111
2015-12-13 11:00:00,5.039595556,-0.004618611,5.044214167,-0.002728889,-0.000433889,-0.001455833
2015-12-13 10:00:00,5.941848056,-0.007351667,5.949199722,-0.003550833,-0.002603611,-0.001197222
2015-12-13 09:00:00,6.300792222,-0.009183889,6.309976111,-0.004634167,-0.003788889,-0.000760833
2015-12-13 08:00:00,6.148363611,-0.007439167,6.155802778,-0.003548889,-0.002542500,-0.001347778
2015-12-13 07:00:00,5.777127778,-0.007406944,5.784534722,-0.003568889,-0.002560000,-0.001278056
2015-12-13 06:00:00,5.843080833,-0.007395833,5.850476667,-0.003607778,-0.002560000,-0.001228056
2015-12-13 05:00:00,5.691016111,-0.007411667,5.698427778,-0.003635000,-0.002563333,-0.001213333
2015-12-13 04:00:00,5.540774722,-0.007379167,5.548153889,-0.003624444,-0.002551111,-0.001203611
2015-12-13 03:00:00,6.029484444,-0.006963333,6.036447778,-0.003617222,-0.002550556,-0.000795556
2015-12-13 02:00:00,5.559588889,-0.007260833,5.566849722,-0.003605000,-0.002548056,-0.001107778
2015-12-13 01:00:00,5.994361389,-0.007334722,6.001696111,-0.003594722,-0.002539722,-0.001200278
2015-12-13 00:00:00,5.596976389,-0.007284444,5.604260833,-0.003575833,-0.002546944,-0.001161667
2015-12-12 23:00:00,6.264678333,-0.007949444,6.272627778,-0.003608333,-0.002574444,-0.001766667
2015-12-12 22:00:00,6.224749167,-0.007884167,6.232633333,-0.003591667,-0.002590833,-0.001701667
2015-12-12 21:00:00,6.472903333,-0.008035833,6.480939167,-0.003643611,-0.002649722,-0.001742500
2015-12-12 20:00:00,6.484505556,-0.007677222,6.492182778,-0.003594444,-0.002638333,-0.001444444
2015-12-12 19:00:00,6.252500556,-0.008098611,6.260599167,-0.003571667,-0.002644444,-0.001882500
2015-12-12 18:00:00,5.952793056,-0.007443056,5.960236111,-0.003523056,-0.002627222,-0.001292778
2015-12-12 17:00:00,5.334513889,-0.007458889,5.341972778,-0.003528611,-0.002679722,-0.001250556
2015-12-12 16:00:00,4.650447500,-0.007556389,4.658003889,-0.003553889,-0.002700000,-0.001302500
2015-12-12 15:00:00,4.916319444,-0.007078611,4.923398056,-0.003551111,-0.002703611,-0.000823889
2015-12-12 14:00:00,4.577170556,-0.002117222,4.579287778,-0.001728333,0.001091111,-0.001480000
2015-12-12 13:00:00,4.766596944,0.012618611,4.753978333,0.004795000,0.008901944,-0.001078333
2015-12-12 12:00:00,4.637783611,0.068981111,4.568802500,0.032961667,0.037633611,-0.001614167
