date,tmpf,month,hour,dayofweek,mw2day,mw7day,potential
2020-01-15 16:00:00,53.1,1,16,2,31945.877,35482.599,0.0
2020-01-15 17:00:00,48.9,1,17,2,33780.078,38012.694,0.0
2020-01-15 18:00:00,44.1,1,18,2,33968.825,38433.762,2.851117647063802
2020-01-15 19:00:00,39.0,1,19,2,33551.592,38162.712,176.52158823528953
2020-01-15 20:00:00,43.0,1,20,2,32756.544,37441.545,245.4786470588151
2020-01-15 21:00:00,45.0,1,21,2,31390.851,36141.347,0.0
2020-01-15 22:00:00,46.0,1,22,2,29489.624,34039.774,0.0
2020-01-15 23:00:00,46.0,1,23,2,27794.804,32330.669,0.0
2020-01-16 00:00:00,46.9,1,0,3,26566.964,31162.064,0.0
2020-01-16 01:00:00,46.9,1,1,3,25851.82,30676.551,0.0
2020-01-16 02:00:00,46.9,1,2,3,25546.776,30594.775,0.0
2020-01-16 03:00:00,46.9,1,3,3,25661.55,30848.691,0.0
2020-01-16 04:00:00,46.9,1,4,3,26393.508,31885.059,125.19082352941405
2020-01-16 05:00:00,46.9,1,5,3,28446.474,34226.665,901.404823529414
2020-01-16 06:00:00,46.0,1,6,3,31654.337,37731.791,2203.410294117639
2020-01-16 07:00:00,45.0,1,7,3,33350.72,39308.228,2559.9119411764696
2020-01-16 08:00:00,46.9,1,8,3,33277.227,38468.579,1889.716411764708
2020-01-16 09:00:00,51.1,1,9,3,33182.321,36946.814,1005.2255882352948
2020-01-16 10:00:00,50.0,1,10,3,33066.433,35587.056,605.6095882352965
2020-01-16 11:00:00,48.9,1,11,3,32874.747,34520.678,301.1798823529425
2020-01-16 12:00:00,48.9,1,12,3,32674.579,33755.832,278.3668823529406
2020-01-16 13:00:00,48.0,1,13,3,32567.91,33435.896,565.1547058823562
2020-01-16 14:00:00,48.0,1,14,3,32395.109,33570.488,951.2194117647086
2020-01-16 15:00:00,46.0,1,15,3,32528.001,34424.13,1435.5262352941209
2020-01-16 16:00:00,45.0,1,16,3,33370.682,36086.177,1839.9571176470563
2020-01-16 17:00:00,43.0,1,17,3,34641.49,38446.987,2277.58341176471
2020-01-16 18:00:00,43.0,1,18,3,34444.458,38631.83,2652.949117647062
2020-01-16 19:00:00,42.1,1,19,3,33757.586,38232.115,2809.3955882352893
2020-01-16 20:00:00,39.0,1,20,3,32684.467,37398.369,2867.680647058816
2020-01-16 21:00:00,39.0,1,21,3,31112.178,35935.457,2854.8428823529466
2020-01-16 22:00:00,37.9,1,22,3,28951.676,33706.058,2729.951470588232
2020-01-16 23:00:00,35.1,1,23,3,27053.956,31789.25,2803.763529411761
2020-01-17 00:00:00,35.1,1,0,4,25680.691,30404.838,3692.456764705883
2020-01-17 01:00:00,34.0,1,1,4,24918.452,29689.05,4043.17276470588
2020-01-17 02:00:00,33.1,1,2,4,24601.83,29250.911,4375.954941176467
2020-01-17 03:00:00,32.0,1,3,4,24685.939,29315.709,4913.606529411762
2020-01-17 04:00:00,30.9,1,4,4,25397.444,29985.721,5613.378823529412
2020-01-17 05:00:00,30.0,1,5,4,27462.174,31801.381,6854.820823529415
2020-01-17 06:00:00,28.0,1,6,4,30762.092,34763.347,8416.578294117637
2020-01-17 07:00:00,27.0,1,7,4,32417.217,36248.746,8921.327941176467
2020-01-17 08:00:00,26.1,1,8,4,32002.574,35729.474,7952.289411764708
2020-01-17 09:00:00,27.0,1,9,4,30810.013,34893.185,6481.183588235297
2020-01-17 10:00:00,28.0,1,10,4,29816.91,34098.287,5324.272588235297
2020-01-17 11:00:00,28.9,1,11,4,29040.988,33034.443,4603.81088235294
2020-01-17 12:00:00,30.0,1,12,4,28462.546,32099.652,4058.819882352942
2020-01-17 13:00:00,30.9,1,13,4,28316.692,31392.334,3836.156705882353
2020-01-17 14:00:00,32.0,1,14,4,28325.171,31007.844,3815.122411764707
2020-01-17 15:00:00,33.1,1,15,4,28802.909,31104.14,4173.097235294117
2020-01-17 16:00:00,32.0,1,16,4,30058.776,32039.34,4591.43811764706
2020-01-17 17:00:00,30.0,1,17,4,32431.057,33555.721,5097.042411764705
2020-01-17 18:00:00,28.0,1,18,4,32918.107,33281.93,5288.874117647058
2020-01-17 19:00:00,27.0,1,19,4,32711.906,32467.495,5324.7375882352935
2020-01-17 20:00:00,27.0,1,20,4,32167.457,31543.093,5322.206647058814
2020-01-17 21:00:00,25.0,1,21,4,30663.203,30263.043,5538.140882352942
2020-01-17 22:00:00,24.1,1,22,4,28622.473,28597.362,5687.448470588228
2020-01-17 23:00:00,24.1,1,23,4,26746.021,26778.259,5767.175529411761
2020-01-18 00:00:00,23.0,1,0,5,25346.38,25306.776,6517.469764705882
2020-01-18 01:00:00,21.9,1,1,5,24542.982,24261.329,6499.0697647058805
2020-01-18 02:00:00,21.9,1,2,5,24177.754,23909.497,6530.30594117647
2020-01-18 03:00:00,21.9,1,3,5,24115.534,23439.485,6460.354529411761
2020-01-18 04:00:00,21.9,1,4,5,24733.825,23524.655,6286.557823529412
2020-01-18 05:00:00,23.0,1,5,5,26683.459,24012.689,5810.024823529417
2020-01-18 06:00:00,23.0,1,6,5,29862.797,25114.415,4964.680294117639
2020-01-18 07:00:00,23.0,1,7,5,31516.286,26167.286,5059.3729411764725
2020-01-18 08:00:00,23.0,1,8,5,31349.247,26976.68,5679.937411764709
2020-01-18 09:00:00,23.0,1,9,5,30708.944,27241.238,6288.034588235292
2020-01-18 10:00:00,25.0,1,10,5,30380.097,27394.652,6588.559588235294
2020-01-18 11:00:00,25.0,1,11,5,29954.488,27114.97,7006.406882352938
2020-01-18 12:00:00,26.1,1,12,5,29702.116,26796.46,7256.530882352938
2020-01-18 13:00:00,28.9,1,13,5,29862.948,26739.093,7002.850705882356
2020-01-18 14:00:00,28.9,1,14,5,30191.911,26501.313,6873.258411764706
2020-01-18 15:00:00,28.0,1,15,5,30965.466,26492.291,6549.902235294117
2020-01-18 16:00:00,28.9,1,16,5,32572.993,27304.28,6044.122117647061
2020-01-18 17:00:00,30.0,1,17,5,34983.586,28785.074,5198.863411764709
2020-01-18 18:00:00,32.0,1,18,5,35568.205,28712.686,4365.72511764706
2020-01-18 19:00:00,34.0,1,19,5,35344.78,28120.956,3635.3225882352926
2020-01-18 20:00:00,36.0,1,20,5,34789.659,27314.575,3062.4006470588174
2020-01-18 21:00:00,36.0,1,21,5,33612.999,26338.767,2860.7548823529432
2020-01-18 22:00:00,37.0,1,22,5,31824.504,25136.899,2742.3354705882302
2020-01-18 23:00:00,37.9,1,23,5,30318.647,23729.706,2713.11652941176
2020-01-19 00:00:00,39.0,1,0,6,29239.847,22284.614,2976.8257647058817
2020-01-19 01:00:00,39.9,1,1,6,28794.805,21527.673,2748.6807647058777
2020-01-19 02:00:00,39.9,1,2,6,28731.46,21066.724,2502.595941176467
2020-01-19 03:00:00,39.0,1,3,6,29143.026,20612.518,2273.3215294117617
2020-01-19 04:00:00,39.0,1,4,6,30222.013,20584.291,1906.8098235294128
2020-01-19 05:00:00,39.0,1,5,6,32636.875,20910.325,1254.779823529414
2020-01-19 06:00:00,37.0,1,6,6,36075.965,21681.892,336.77829411764105
2020-01-19 07:00:00,37.0,1,7,6,37877.702,22461.062,63.19994117647002
2020-01-19 08:00:00,36.0,1,8,6,37411.82,23369.342,470.1864117647092
2020-01-19 09:00:00,39.0,1,9,6,36184.902,24091.971,468.7795882352948
2020-01-19 10:00:00,39.9,1,10,6,35098.76,24451.385,0.0
2020-01-19 11:00:00,41.0,1,11,6,34257.119,24377.971,0.0
2020-01-19 12:00:00,42.1,1,12,6,33482.569,24341.764,166.23088235293835
2020-01-19 13:00:00,39.9,1,13,6,33133.95,24301.762,151.67570588235685
2020-01-19 14:00:00,39.9,1,14,6,33055.814,24436.877,554.8824117647091
2020-01-19 15:00:00,39.9,1,15,6,33703.037,25087.393,1208.2452352941218
2020-01-19 16:00:00,37.9,1,16,6,35324.474,26278.018,1682.585117647057
2020-01-19 17:00:00,35.1,1,17,6,37803.045,28606.908,2182.643411764708
2020-01-19 18:00:00,33.1,1,18,6,38204.13,29055.749,2743.251117647058
2020-01-19 19:00:00,32.0,1,19,6,37860.122,28804.629,3023.906588235288
2020-01-19 20:00:00,30.9,1,20,6,37244.185,28203.266,3331.9786470588188
2020-01-19 21:00:00,30.0,1,21,6,36296.297,27113.518,3652.245882352945
2020-01-19 22:00:00,28.9,1,22,6,34782.001,25732.175,4143.472470588233
2020-01-19 23:00:00,28.0,1,23,6,33282.059,24331.269,4457.952529411759
2020-01-20 00:00:00,27.0,1,0,0,32064.86,23379.233,5642.855764705881
2020-01-20 01:00:00,26.1,1,1,0,31250.702,22940.159,6109.33376470588
2020-01-20 02:00:00,27.0,1,2,0,30885.811,22902.95,6453.510941176468
2020-01-20 03:00:00,26.1,1,3,0,30689.774,23213.626,6885.35052941176
2020-01-20 04:00:00,24.1,1,4,0,30895.192,24220.788,7391.815823529414
2020-01-20 05:00:00,24.1,1,5,0,31592.079,26522.165,8076.608823529415
2020-01-20 06:00:00,23.0,1,6,0,32624.067,30035.386,8589.650294117637
2020-01-20 07:00:00,23.0,1,7,0,34015.747,32012.717,8716.936941176471
2020-01-20 08:00:00,24.1,1,8,0,35139.468,32072.936,8255.186411764706
2020-01-20 09:00:00,26.1,1,9,0,35991.753,32033.565,7522.206588235298
2020-01-20 10:00:00,27.0,1,10,0,36363.047,31889.721,6472.4225882352985
2020-01-20 11:00:00,28.9,1,11,0,36659.715,31575.321,5754.581882352941
2020-01-20 12:00:00,30.0,1,12,0,36680.28,31233.671,5258.978882352942
2020-01-20 13:00:00,30.9,1,13,0,36300.644,31030.354,5034.027705882359
2020-01-20 14:00:00,32.0,1,14,0,36113.95,30747.606,4987.240411764709
2020-01-20 15:00:00,32.0,1,15,0,36079.842,30876.094,5335.082235294118
2020-01-20 16:00:00,30.9,1,16,0,36777.158,31945.877,5818.687117647056
2020-01-20 17:00:00,30.0,1,17,0,37904.866,33780.078,6576.705411764706
2020-01-20 18:00:00,28.0,1,18,0,37280.981,33968.825,7048.433117647059
2020-01-20 19:00:00,28.0,1,19,0,36170.707,33551.592,7080.798588235288
2020-01-20 20:00:00,27.0,1,20,0,34984.379,32756.544,6989.12664705882
2020-01-20 21:00:00,26.1,1,21,0,33618.911,31390.851,6832.860882352943
2020-01-20 22:00:00,26.1,1,22,0,31836.888,29489.624,6574.427470588234
2020-01-20 23:00:00,24.1,1,23,0,30228.0,27794.804,6567.023529411759
2020-01-21 00:00:00,23.0,1,0,1,28524.216,26566.964,7469.455764705879
2020-01-21 01:00:00,23.0,1,1,1,27500.313,25851.82,7763.755764705878
2020-01-21 02:00:00,21.9,1,2,1,26858.101,25546.776,8083.172941176468
2020-01-21 03:00:00,21.0,1,3,1,26502.741,25661.55,8495.657529411761
2020-01-21 04:00:00,19.9,1,4,1,26515.444,26393.508,9157.396823529416
2020-01-21 05:00:00,19.9,1,5,1,27036.834,28446.474,10403.60582352942
2020-01-21 06:00:00,19.9,1,6,1,27996.165,31654.337,12008.25329411764
2020-01-21 07:00:00,19.9,1,7,1,29019.574,33350.72,12256.399941176467
2020-01-21 08:00:00,21.0,1,8,1,29929.717,33277.227,10622.489411764704
2020-01-21 09:00:00,24.1,1,9,1,30172.498,33182.321,8470.457588235295
2020-01-21 10:00:00,26.1,1,10,1,29757.876,33066.433,6901.225588235298
2020-01-21 11:00:00,28.9,1,11,1,29478.729,32874.747,5886.366882352944
2020-01-21 12:00:00,30.9,1,12,1,29589.98,32674.579,5216.116882352941
2020-01-21 13:00:00,33.1,1,13,1,29449.469,32567.91,4845.889705882353
2020-01-21 14:00:00,34.0,1,14,1,29795.574,32395.109,4813.186411764706
2020-01-21 15:00:00,34.0,1,15,1,30738.185,32528.001,5234.11323529412
2020-01-21 16:00:00,34.0,1,16,1,32415.621,33370.682,5596.530117647057
2020-01-21 17:00:00,33.1,1,17,1,34888.646,34641.49,6277.837411764704
2020-01-21 18:00:00,32.0,1,18,1,35658.507,34444.458,6792.406117647057
2020-01-21 19:00:00,30.9,1,19,1,35559.291,33757.586,6807.235588235293
2020-01-21 20:00:00,30.9,1,20,1,35253.957,32684.467,6732.62864705882
2020-01-21 21:00:00,28.9,1,21,1,34410.402,31112.178,6483.256882352944
2020-01-21 22:00:00,28.9,1,22,1,33238.025,28951.676,6069.284470588231
2020-01-21 23:00:00,28.0,1,23,1,31972.836,27053.956,5912.977529411757
2020-01-22 00:00:00,27.0,1,0,2,31190.246,25680.691,6866.72876470588
2020-01-22 01:00:00,25.0,1,1,2,30860.966,24918.452,7239.063764705879
2020-01-22 02:00:00,25.0,1,2,2,30809.016,24601.83,7683.262941176468
2020-01-22 03:00:00,24.1,1,3,2,31114.77,24685.939,8051.45652941176
2020-01-22 04:00:00,24.1,1,4,2,32000.45,25397.444,8812.255823529413
2020-01-22 05:00:00,23.0,1,5,2,33858.663,27462.174,10043.990823529412
2020-01-22 06:00:00,23.0,1,6,2,36249.037,30762.092,11692.830294117635
2020-01-22 07:00:00,25.0,1,7,2,37673.311,32417.217,11940.418941176467
2020-01-22 08:00:00,25.0,1,8,2,37714.717,32002.574,10180.25941176471
2020-01-22 09:00:00,27.0,1,9,2,37225.925,30810.013,7609.144588235293
2020-01-22 10:00:00,30.0,1,10,2,36246.91,29816.91,5718.351588235295
2020-01-22 11:00:00,33.1,1,11,2,35407.89,29040.988,4497.422882352941
2020-01-22 12:00:00,33.1,1,12,2,34682.728,28462.546,3578.062882352937
2020-01-22 13:00:00,36.0,1,13,2,34331.821,28316.692,3172.839705882357
2020-01-22 14:00:00,37.0,1,14,2,34227.932,28325.171,2945.340411764708
2020-01-22 15:00:00,37.9,1,15,2,34865.022,28802.909,3207.55423529412
2020-01-22 16:00:00,39.0,1,16,2,36551.723,30058.776,3553.033117647061
2020-01-22 17:00:00,39.0,1,17,2,39282.708,32431.057,4345.993411764706
2020-01-22 18:00:00,35.1,1,18,2,39963.689,32918.107,5067.47511764706
2020-01-22 19:00:00,34.0,1,19,2,39616.183,32711.906,5428.352588235292
2020-01-22 20:00:00,32.0,1,20,2,38911.105,32167.457,5555.66264705882
2020-01-22 21:00:00,30.0,1,21,2,37591.017,30663.203,5484.886882352941
2020-01-22 22:00:00,28.9,1,22,2,35668.98,28622.473,5171.973470588229
2020-01-22 23:00:00,28.9,1,23,2,34081.907,26746.021,5091.63552941176
2020-01-23 00:00:00,28.9,1,0,3,33016.846,25346.38,5971.738764705882
2020-01-23 01:00:00,27.0,1,1,3,32515.388,24542.982,6389.920764705879
2020-01-23 02:00:00,28.0,1,2,3,32438.678,24177.754,6763.421941176468
2020-01-23 03:00:00,27.0,1,3,3,32725.077,24115.534,7308.663529411759
2020-01-23 04:00:00,25.0,1,4,3,33766.031,24733.825,8035.882823529413
2020-01-23 05:00:00,26.1,1,5,3,36185.66,26683.459,9252.281823529418
2020-01-23 06:00:00,26.1,1,6,3,39667.64,29862.797,10835.906294117638
2020-01-23 07:00:00,25.0,1,7,3,41212.774,31516.286,10869.874941176471
2020-01-23 08:00:00,27.0,1,8,3,40082.02,31349.247,9390.90341176471
2020-01-23 09:00:00,30.9,1,9,3,38174.176,30708.944,7422.027588235294
2020-01-23 10:00:00,34.0,1,10,3,36675.713,30380.097,5598.515588235292
2020-01-23 11:00:00,37.9,1,11,3,35539.675,29954.488,4481.739882352944
2020-01-23 12:00:00,39.9,1,12,3,34639.866,29702.116,4027.996882352938
2020-01-23 13:00:00,42.1,1,13,3,34143.683,29862.948,3982.422705882356
2020-01-23 14:00:00,44.1,1,14,3,34053.878,30191.911,3807.506411764705
2020-01-23 15:00:00,44.1,1,15,3,34764.053,30965.466,3830.768235294119
2020-01-23 16:00:00,44.1,1,16,3,36329.566,32572.993,3706.143117647054
2020-01-23 17:00:00,43.0,1,17,3,38983.84,34983.586,3717.363411764709
2020-01-23 18:00:00,41.0,1,18,3,39707.662,35568.205,3769.328117647063
2020-01-23 19:00:00,41.0,1,19,3,39342.62,35344.78,3781.7335882352927
2020-01-23 20:00:00,37.0,1,20,3,38654.607,34789.659,3557.282647058815
2020-01-23 21:00:00,37.9,1,21,3,37241.413,33612.999,3341.893882352946
2020-01-23 22:00:00,37.0,1,22,3,35163.837,31824.504,2991.3774705882315
2020-01-23 23:00:00,37.9,1,23,3,33427.861,30318.647,2832.872529411761
2020-01-24 00:00:00,36.0,1,0,4,32414.119,29239.847,3634.94176470588
2020-01-24 01:00:00,34.0,1,1,4,31990.696,28794.805,3844.928764705881
2020-01-24 02:00:00,33.1,1,2,4,32038.768,28731.46,4065.758941176468
2020-01-24 03:00:00,30.9,1,3,4,32280.876,29143.026,4415.943529411761
2020-01-24 04:00:00,30.9,1,4,4,33420.89,30222.013,4965.099823529414
2020-01-24 05:00:00,30.9,1,5,4,35826.045,32636.875,5889.874823529415
2020-01-24 06:00:00,30.9,1,6,4,39352.217,36075.965,7179.682294117643
2020-01-24 07:00:00,28.0,1,7,4,40896.793,37877.702,7168.10894117647
2020-01-24 08:00:00,32.0,1,8,4,39639.79,37411.82,6094.428411764711
2020-01-24 09:00:00,39.0,1,9,4,37312.863,36184.902,4511.663588235293
2020-01-24 10:00:00,42.1,1,10,4,35492.839,35098.76,2877.892588235296
2020-01-24 11:00:00,46.0,1,11,4,34150.731,34257.119,1795.9028823529409
2020-01-24 12:00:00,51.1,1,12,4,33001.812,33482.569,1306.79288235294
2020-01-24 13:00:00,53.1,1,13,4,32470.633,33133.95,1186.2947058823556
2020-01-24 14:00:00,57.0,1,14,4,32186.032,33055.814,1195.5724117647078
2020-01-24 15:00:00,54.0,1,15,4,32737.494,33703.037,1117.856235294119
2020-01-24 16:00:00,53.1,1,16,4,34286.069,35324.474,858.7901176470587
2020-01-24 17:00:00,50.0,1,17,4,37051.996,37803.045,468.54841176470654
2020-01-24 18:00:00,48.0,1,18,4,37982.731,38204.13,289.33511764706054
2020-01-24 19:00:00,46.0,1,19,4,37963.737,37860.122,0.0
2020-01-24 20:00:00,45.0,1,20,4,37477.641,37244.185,0.0
2020-01-24 21:00:00,43.0,1,21,4,36243.043,36296.297,0.0
2020-01-24 22:00:00,42.1,1,22,4,34266.526,34782.001,9.6804705882314
2020-01-24 23:00:00,42.1,1,23,4,32606.519,33282.059,0.0
2020-01-25 00:00:00,41.0,1,0,5,31519.129,32064.86,738.5627647058827
2020-01-25 01:00:00,41.0,1,1,5,31141.553,31250.702,744.8377647058805
2020-01-25 02:00:00,43.0,1,2,5,31118.927,30885.811,679.6119411764666
2020-01-25 03:00:00,43.0,1,3,5,31538.083,30689.774,643.8315294117601
2020-01-25 04:00:00,44.1,1,4,5,32644.517,30895.192,472.6698235294134
2020-01-25 05:00:00,45.0,1,5,5,35034.336,31592.079,31.74382352941393
2020-01-25 06:00:00,45.0,1,6,5,38495.293,32624.067,0.0
2020-01-25 07:00:00,45.0,1,7,5,39826.249,34015.747,0.0
2020-01-25 08:00:00,46.0,1,8,5,38850.434,35139.468,327.10941176470806
2020-01-25 09:00:00,46.9,1,9,5,37125.746,35991.753,1243.4915882352943
2020-01-25 10:00:00,51.1,1,10,5,35373.003,36363.047,1740.3885882352952
2020-01-25 11:00:00,52.0,1,11,5,34135.048,36659.715,1816.09588235294
2020-01-25 12:00:00,48.9,1,12,5,33451.746,36680.28,1524.8248823529393
2020-01-25 13:00:00,51.1,1,13,5,33280.216,36300.644,838.3767058823541
2020-01-25 14:00:00,50.0,1,14,5,33048.198,36113.95,374.8574117647077
2020-01-25 15:00:00,51.1,1,15,5,33360.708,36079.842,0.0
2020-01-25 16:00:00,50.0,1,16,5,34439.179,36777.158,0.0
2020-01-25 17:00:00,46.9,1,17,5,36423.366,37904.866,0.0
2020-01-25 18:00:00,46.9,1,18,5,36684.584,37280.981,0.0
2020-01-25 19:00:00,46.0,1,19,5,36317.118,36170.707,0.0
2020-01-25 20:00:00,44.1,1,20,5,35479.261,34984.379,0.0
2020-01-25 21:00:00,42.1,1,21,5,34100.05,33618.911,0.0
2020-01-25 22:00:00,39.9,1,22,5,32085.93,31836.888,0.0
2020-01-25 23:00:00,39.0,1,23,5,30347.756,30228.0,0.0
2020-01-26 00:00:00,37.9,1,0,6,29182.332,28524.216,871.6947647058805
2020-01-26 01:00:00,37.9,1,1,6,28596.561,27500.313,1056.8777647058778
2020-01-26 02:00:00,37.9,1,2,6,28421.264,26858.101,1189.6519411764675
2020-01-26 03:00:00,35.1,1,3,6,28645.363,26502.741,1270.0415294117593
2020-01-26 04:00:00,35.1,1,4,6,29573.734,26515.444,1087.3928235294115
2020-01-26 05:00:00,35.1,1,5,6,31671.929,27036.834,626.4248235294144
2020-01-26 06:00:00,36.0,1,6,6,34839.069,27996.165,0.0
2020-01-26 07:00:00,36.0,1,7,6,36124.483,29019.574,0.0
2020-01-26 08:00:00,37.0,1,8,6,35553.959,29929.717,0.0
2020-01-26 09:00:00,39.0,1,9,6,34215.382,30172.498,0.0
2020-01-26 10:00:00,42.1,1,10,6,32652.38,29757.876,0.0
2020-01-26 11:00:00,45.0,1,11,6,31449.211,29478.729,0.0
2020-01-26 12:00:00,45.0,1,12,6,30730.542,29589.98,0.0
2020-01-26 13:00:00,45.0,1,13,6,30484.088,29449.469,0.0
2020-01-26 14:00:00,46.9,1,14,6,30436.264,29795.574,0.0
2020-01-26 15:00:00,46.9,1,15,6,30647.796,30738.185,0.0
2020-01-26 16:00:00,46.0,1,16,6,31591.826,32415.621,0.0
2020-01-26 17:00:00,45.0,1,17,6,33174.551,34888.646,0.0
2020-01-26 18:00:00,44.1,1,18,6,33204.591,35658.507,94.87711764706182
2020-01-26 19:00:00,43.0,1,19,6,32522.441,35559.291,262.0075882352903
2020-01-26 20:00:00,42.1,1,20,6,31756.806,35253.957,224.47364705881773
2020-01-26 21:00:00,39.9,1,21,6,30684.56,34410.402,204.42088235294432
2020-01-26 22:00:00,39.0,1,22,6,29104.233,33238.025,273.34447058823207
2020-01-26 23:00:00,35.1,1,23,6,27503.182,31972.836,416.15152941175984
2020-01-27 00:00:00,36.0,1,0,0,26285.953,31190.246,1423.909764705881
2020-01-27 01:00:00,34.0,1,1,0,25496.47,30860.966,1742.062764705879
2020-01-27 02:00:00,32.0,1,2,0,25035.117,30809.016,1982.830941176468
2020-01-27 03:00:00,37.0,1,3,0,24873.251,31114.77,2315.2035294117595
2020-01-27 04:00:00,37.0,1,4,0,25081.304,32000.45,2926.952823529413
2020-01-27 05:00:00,37.9,1,5,0,25813.798,33858.663,3893.1208235294143
2020-01-27 06:00:00,37.9,1,6,0,26988.155,36249.037,5175.167294117637
2020-01-27 07:00:00,37.9,1,7,0,28370.055,37673.311,5538.609941176466
2020-01-27 08:00:00,37.9,1,8,0,29786.64,37714.717,4849.116411764706
2020-01-27 09:00:00,39.0,1,9,0,30947.21,37225.925,4064.4545882352977
2020-01-27 10:00:00,39.9,1,10,0,31514.876,36246.91,3200.7675882352924
2020-01-27 11:00:00,43.0,1,11,0,31469.404,35407.89,2872.856882352942
2020-01-27 12:00:00,44.1,1,12,0,30948.574,34682.728,3140.3148823529373
2020-01-27 13:00:00,44.1,1,13,0,30136.17,34331.821,3315.827705882355
2020-01-27 14:00:00,44.1,1,14,0,29615.549,34227.932,3147.376411764708
2020-01-27 15:00:00,44.1,1,15,0,29345.586,34865.022,3070.136235294121
2020-01-27 16:00:00,45.0,1,16,0,29834.057,36551.723,2881.3701176470604
2020-01-27 17:00:00,44.1,1,17,0,31284.374,39282.708,2594.842411764708
2020-01-27 18:00:00,43.0,1,18,0,31511.651,39963.689,2693.452117647059
2020-01-27 19:00:00,43.0,1,19,0,31097.742,39616.183,2495.778588235291
2020-01-27 20:00:00,43.0,1,20,0,30620.598,38911.105,2133.6016470588183
2020-01-27 21:00:00,42.1,1,21,0,29832.022,37591.017,1769.176882352942
2020-01-27 22:00:00,42.1,1,22,0,28675.287,35668.98,1222.545470588233
2020-01-27 23:00:00,42.1,1,23,0,27439.008,34081.907,1218.157529411761
2020-01-28 00:00:00,41.0,1,0,1,26419.085,33016.846,2145.1097647058814
2020-01-28 01:00:00,41.0,1,1,1,25808.51,32515.388,2399.699764705878
2020-01-28 02:00:00,39.9,1,2,1,25545.157,32438.678,2318.7899411764665
2020-01-28 03:00:00,39.9,1,3,1,25499.461,32725.077,2313.396529411759
2020-01-28 04:00:00,39.9,1,4,1,25696.027,33766.031,2549.797823529414
2020-01-28 05:00:00,39.0,1,5,1,26408.479,36185.66,3376.766823529415
2020-01-28 06:00:00,39.0,1,6,1,27475.049,39667.64,4764.945294117639
2020-01-28 07:00:00,39.0,1,7,1,28415.816,41212.774,5388.00294117647
2020-01-28 08:00:00,37.9,1,8,1,29177.878,40082.02,4597.152411764706
2020-01-28 09:00:00,39.0,1,9,1,28983.549,38174.176,3659.838588235296
2020-01-28 10:00:00,39.9,1,10,1,28268.246,36675.713,3260.982588235296
2020-01-28 11:00:00,39.9,1,11,1,28265.96,35539.675,3353.961882352938
2020-01-28 12:00:00,39.9,1,12,1,28405.873,34639.866,3581.3208823529385
2020-01-28 13:00:00,41.0,1,13,1,28259.247,34143.683,3794.737705882359
2020-01-28 14:00:00,42.1,1,14,1,28410.158,34053.878,3816.0004117647113
2020-01-28 15:00:00,42.1,1,15,1,29026.132,34764.053,3774.36323529412
2020-01-28 16:00:00,41.0,1,16,1,30345.352,36329.566,3530.9231176470603
2020-01-28 17:00:00,41.0,1,17,1,32385.067,38983.84,3194.3944117647043
2020-01-28 18:00:00,41.0,1,18,1,33010.133,39707.662,3246.6281176470584
2020-01-28 19:00:00,39.9,1,19,1,32797.392,39342.62,3144.4575882352874
2020-01-28 20:00:00,39.0,1,20,1,32146.452,38654.607,2846.125647058816
2020-01-28 21:00:00,39.0,1,21,1,30962.577,37241.413,2501.20288235294
2020-01-28 22:00:00,39.0,1,22,1,29367.897,35163.837,1994.9554705882329
2020-01-28 23:00:00,37.9,1,23,1,27931.035,33427.861,1671.2585294117598
2020-01-29 00:00:00,37.9,1,0,2,26971.3,32414.119,2392.06776470588
2020-01-29 01:00:00,37.0,1,1,2,26493.695,31990.696,2581.8087647058783
2020-01-29 02:00:00,37.0,1,2,2,26338.336,32038.768,2695.3409411764696
2020-01-29 03:00:00,37.0,1,3,2,26544.623,32280.876,2944.02752941176
2020-01-29 04:00:00,37.0,1,4,2,27535.587,33420.89,3456.3788235294123
2020-01-29 05:00:00,37.0,1,5,2,29675.175,35826.045,4401.881823529417
2020-01-29 06:00:00,37.0,1,6,2,32834.554,39352.217,5747.819294117639
2020-01-29 07:00:00,37.0,1,7,2,34494.984,40896.793,6178.049941176469
2020-01-29 08:00:00,37.0,1,8,2,34308.647,39639.79,5550.518411764708
2020-01-29 09:00:00,37.0,1,9,2,33768.173,37312.863,4524.444588235296
2020-01-29 10:00:00,37.9,1,10,2,32975.255,35492.839,3317.3765882352964
2020-01-29 11:00:00,39.0,1,11,2,32526.165,34150.731,2105.9468823529423
2020-01-29 12:00:00,42.1,1,12,2,32564.064,33001.812,1416.0258823529402
2020-01-29 13:00:00,43.0,1,13,2,32613.621,32470.633,1139.567705882357
2020-01-29 14:00:00,43.0,1,14,2,32388.068,32186.032,1022.0824117647098
2020-01-29 15:00:00,44.1,1,15,2,32600.076,32737.494,1263.9542352941207
2020-01-29 16:00:00,44.1,1,16,2,33614.406,34286.069,1480.7371176470588
2020-01-29 17:00:00,41.0,1,17,2,35300.845,37051.996,2024.858411764704
2020-01-29 18:00:00,39.0,1,18,2,35608.708,37982.731,3074.463117647057
2020-01-29 19:00:00,37.9,1,19,2,35031.163,37963.737,3422.476588235288
2020-01-29 20:00:00,37.9,1,20,2,34055.58,37477.641,3623.458647058815
2020-01-29 21:00:00,36.0,1,21,2,32527.333,36243.043,3542.1528823529443
