date,tmp,month,hour,dayofweek,mw_2,mw_7,potential
2015-03-31 22:00:00,25.7,3,22,1,4988.3858900000005,5055.43356,462.35194354891246
2015-03-31 23:00:00,24.2,3,23,1,4480.235017882069,4511.692840960266,282.5600519060936
2015-04-01 00:00:00,22.4,4,0,2,4183.38469016741,4217.815284263695,0.0
2015-04-01 01:00:00,21.1,4,1,2,4019.005934971821,4046.827613823181,0.0
2015-04-01 02:00:00,20.4,4,2,2,3946.921758397907,3973.9449017687552,0.0
2015-04-01 03:00:00,19.8,4,3,2,4023.027020390469,4025.8042798107153,0.0
2015-04-01 04:00:00,19.5,4,4,2,4417.439903361683,4338.693557976587,34.729934553714884
2015-04-01 05:00:00,19.4,4,5,2,5075.157659559638,5048.960233824764,198.4771179777199
2015-04-01 06:00:00,19.4,4,6,2,5386.6480287153045,5319.634901086437,567.8153643145815
2015-04-01 07:00:00,19.4,4,7,2,5343.933506624382,5237.593240376375,666.4787462973982
2015-04-01 08:00:00,19.4,4,8,2,5459.452903943648,5347.123736000625,436.4268141286075
2015-04-01 09:00:00,19.4,4,9,2,5588.169316739959,5511.13876475678,378.3273572177559
2015-04-01 10:00:00,19.4,4,10,2,5691.217415011655,5683.5195973387845,372.5194793745404
2015-04-01 11:00:00,19.1,4,11,2,5777.357565573835,5885.207427957227,415.17597640038366
2015-04-01 12:00:00,18.6,4,12,2,5866.39263192317,6138.271736715769,494.99816867184745
2015-04-01 13:00:00,19.3,4,13,2,5941.885598475279,6387.163714795352,644.7835759695499
2015-04-01 14:00:00,20.9,4,14,2,6056.006420292427,6599.196612470927,820.3134242000206
2015-04-01 15:00:00,22.3,4,15,2,6231.023766222172,6737.483907214794,1043.2971126143966
2015-04-01 16:00:00,23.1,4,16,2,6398.417074254551,6702.097159661329,1144.799412354444
2015-04-01 17:00:00,23.0,4,17,2,6504.940075571686,6556.20337731254,1205.2933534272188
2015-04-01 18:00:00,21.6,4,18,2,6455.306999766475,6458.459364056914,1137.9469946707377
2015-04-01 19:00:00,22.2,4,19,2,6651.958368933696,6590.442402592802,1041.0403075578324
2015-04-01 20:00:00,24.2,4,20,2,6344.215694052988,6324.041091793732,1010.743760840548
2015-04-01 21:00:00,25.1,4,21,2,5737.733126297826,5741.853028637046,892.6941791291483
2015-04-01 22:00:00,25.6,4,22,2,5093.272899999999,5083.042280000001,748.1892507074335
2015-04-01 23:00:00,25.4,4,23,2,4599.19792072486,4624.022011268042,587.2601904703706
2015-04-02 00:00:00,24.1,4,0,3,4311.267345857475,4354.612911300124,0.0
2015-04-02 01:00:00,22.6,4,1,3,4158.622903974113,4216.050516824716,0.0
2015-04-02 02:00:00,21.7,4,2,3,4105.0336293061055,4163.808218362304,0.0
2015-04-02 03:00:00,20.7,4,3,3,4158.841608784473,4190.810214004778,57.5410143196159
2015-04-02 04:00:00,19.6,4,4,3,4501.24850514632,4471.224213047226,124.99593425675994
2015-04-02 05:00:00,19.6,4,5,3,5133.271214352347,4998.286323005712,272.7524957575169
2015-04-02 06:00:00,19.8,4,6,3,5424.897915094492,5181.129287116069,679.8582789940019
2015-04-02 07:00:00,20.0,4,7,3,5350.848002281196,5064.307716747299,768.9576707301621
2015-04-02 08:00:00,19.4,4,8,3,5440.371268453176,5125.765414394366,569.2579430777132
2015-04-02 09:00:00,19.3,4,9,3,5569.381286737189,5165.499576154351,496.63287468190174
2015-04-02 10:00:00,19.1,4,10,3,5694.431916467614,5186.5927919559,498.5857051400308
2015-04-02 11:00:00,19.2,4,11,3,5847.051450280779,5190.862216740235,505.5687002057175
2015-04-02 12:00:00,19.2,4,12,3,6042.336382476748,5194.908945294899,582.0423707873488
2015-04-02 13:00:00,19.5,4,13,3,6191.3698337686,5165.482306268712,783.5260405699373
2015-04-02 14:00:00,19.9,4,14,3,6320.831815269246,5171.020293634844,1020.21071950059
2015-04-02 15:00:00,20.7,4,15,3,6410.326239304638,5224.090727107116,1282.0737946432027
2015-04-02 16:00:00,21.9,4,16,3,6438.598434420508,5269.116786002941,1493.9331601861795
2015-04-02 17:00:00,23.7,4,17,3,6404.01371813164,5299.649420080859,1548.686542348777
2015-04-02 18:00:00,25.3,4,18,3,6357.228033343733,5388.497869071081,1505.3597310391024
2015-04-02 19:00:00,27.0,4,19,3,6581.989931192373,5722.428176226918,1308.6389926576694
2015-04-02 20:00:00,28.0,4,20,3,6304.959811626801,5514.524160153203,1227.9674898677376
2015-04-02 21:00:00,28.1,4,21,3,5741.005917109336,5086.863636913311,1135.160751625358
2015-04-02 22:00:00,27.7,4,22,3,5112.213449999999,4553.24426,983.385188381043
2015-04-02 23:00:00,26.7,4,23,3,4691.831765513876,4145.092545117425,789.3980204703694
2015-04-03 00:00:00,24.8,4,0,4,4463.302605219727,3954.963452414444,82.61313684108791
2015-04-03 01:00:00,23.7,4,1,4,4285.31796622072,3910.765427673596,48.20841911504613
2015-04-03 02:00:00,22.6,4,2,4,4228.527672238067,3937.3089698166073,80.66650186010429
2015-04-03 03:00:00,21.6,4,3,4,4271.412923204993,4087.0050448833126,99.96060391128869
2015-04-03 04:00:00,20.8,4,4,4,4582.195296853871,4540.407129448563,130.58195596582664
2015-04-03 05:00:00,20.0,4,5,4,5302.899844826453,5380.8381531849,193.4672148785912
2015-04-03 06:00:00,19.4,4,6,4,5628.950733600792,5762.032765346905,210.6270071297849
2015-04-03 07:00:00,19.5,4,7,4,5554.32385286425,5573.714866167432,263.6202257583828
2015-04-03 08:00:00,19.7,4,8,4,5665.02935768416,5450.981944081969,303.157853627883
2015-04-03 09:00:00,19.7,4,9,4,5763.73290843062,5363.433734682266,371.9093374828117
2015-04-03 10:00:00,19.7,4,10,4,5848.7091101252645,5295.502964996796,472.4366056840354
2015-04-03 11:00:00,19.8,4,11,4,5942.344048677101,5277.528485683508,564.360638059844
2015-04-03 12:00:00,19.9,4,12,4,6109.160856496414,5308.434355150519,643.7540774684221
2015-04-03 13:00:00,20.4,4,13,4,6285.755269307023,5363.853886741749,730.0155531190248
2015-04-03 14:00:00,21.0,4,14,4,6543.846864213867,5433.57124998004,831.9653742804776
2015-04-03 15:00:00,22.5,4,15,4,6708.040857259044,5533.126713818369,986.6694821640494
2015-04-03 16:00:00,24.0,4,16,4,6842.076609409602,5597.289658715111,1125.9889281910173
2015-04-03 17:00:00,25.3,4,17,4,6793.79825289846,5566.554200163756,1179.434818024678
