MIDATL True,MIDATL LR,MIDATL DT,MIDATL SVR,MIDATL LSTM,MIDATL DNN,MIDATL GRU,SOUTH True,SOUTH LR,SOUTH DT,SOUTH SVR,SOUTH LSTM,SOUTH DNN,SOUTH GRU,WEST True,WEST LR,WEST DT,WEST SVR,WEST LSTM,WEST DNN,WEST GRU
46077.345,43689.105470339884,40123.768,40123.768,44413.55,41684.312,41753.465,14506.321000000002,12691.109159669668,12279.508,12061.678000000002,13459.518,11615.447,14078.384,73375.156,65419.27756547571,72753.18299999999,72753.18299999999,65084.527,57651.04,68455.28
45190.086,44848.315633739054,38419.535,38419.535,44529.18,42578.844,42514.594,14993.437000000002,12867.657955814813,11779.174,11779.174,13741.224,11720.6,14434.511,73295.887,65881.85355358926,61878.141,61987.14599999999,65856.35,57901.594,67856.086
43444.534000000014,45231.8329754118,38419.535,38419.535,43605.055,42768.86,42410.617,15638.776999999998,13693.335525700833,12882.209,13412.003,14359.423,12196.936,14969.906,72316.023,65503.21715532426,64775.587999999996,64775.587999999996,65513.895,57630.723,66901.2
41311.08500000001,44354.67650455814,38419.535,38483.996,41672.945,41814.5,41216.82,16607.139,14583.176384428622,14206.834,14206.834,14646.379,12708.266,15111.799,70518.217,64030.806361296985,71548.5,69631.30900000001,63534.254,56671.195,65081.227
39606.132000000005,42737.078134867304,37473.235,37473.235,41045.027,40279.594,39572.78,16534.09,14628.036386161191,16001.423,16001.423,14231.952,12729.048,14719.386,67746.22600000001,61604.01396204351,53352.41299999999,53352.41299999999,60268.75,55108.938,62286.703
38074.716000000015,41371.35360536173,41594.053,41594.053,40441.24,38881.39,38048.71,15859.248999999998,14156.923500421239,13881.335,13881.335,13606.244,12456.902,14223.098,65047.957,59553.12988881995,53392.723,53392.723,57706.094,53792.094,60013.54
35439.53000000001,38748.426288410585,40926.237,41081.136,38674.71,36433.93,35592.336,14677.662,13327.512243224299,13209.121,13209.121,12546.227,11972.064,13128.53,61282.67400000001,56540.18048464235,65598.09000000001,65598.09000000001,53943.85,51881.35,57203.3
32727.157000000007,35857.60970765378,38223.979,38223.979,35837.684,33795.52,32610.064,13475.283,12406.361253094447,10847.34,10847.34,11396.117,11435.456,11777.829,56523.193,52622.2053280742,53993.21599999999,53993.21599999999,50390.785,49379.152,53087.62
30330.176000000003,32595.33176736112,28646.3,28646.3,31006.97,32198.293,31472.2,12409.166,11304.60843553614,11839.69,12500.237,9716.547,10623.569,9595.361,52078.64599999999,48200.28372208934,51410.685999999994,51410.685999999994,45816.484,44262.016,48450.766
28600.993,30753.648457334883,28111.597,28111.597,29235.926,30453.863,29753.629,11696.002,10742.357081622962,10042.141999999998,10574.012,9352.677,10306.227,9263.351,48753.835,45430.142578708226,56069.652,56069.652,43104.22,43842.652,45687.42
27509.746000000006,29498.016622934047,26412.573,29582.905,28133.875,29449.87,28518.521,11226.136,10376.3469935897,10674.353000000001,10693.385,8937.109,10096.719,8928.77,46195.56200000001,43555.55015488343,51797.037,51797.037,41345.273,42935.39,43575.86
26827.651,28673.400624081052,28121.467000000004,27193.746000000006,27087.43,28662.92,27605.723,10839.595,10167.442327835706,9521.725,9521.725,8866.466,9983.103,8876.782,44549.31200000001,42151.84993415557,41040.43700000001,41040.43700000001,39968.312,41482.727,42289.54
26889.891,28551.415730284418,28121.467000000004,27193.746000000006,27071.008,28500.742,27660.85,10754.49,10163.396435315968,9521.725,9521.725,9008.816,9987.492,8981.072,43761.501,41718.91293753088,41273.569,41273.569,39756.8,41066.08,42049.766
27555.161,29139.601119301005,28640.093,27193.746000000006,27900.45,29073.568,28339.941,10896.004,10394.246359361949,11103.551,11258.175,9242.554,10127.86,9169.134,44458.018,42467.123891603915,41877.059,42124.142,40366.996,42249.656,42856.707
29220.359,30400.157063376835,26412.573,29582.905,29352.242,30012.238,29468.873,11015.664,10460.020168528355,10679.292,10679.292,9552.875,10179.937,9549.433,45782.09400000001,43872.305196711764,51797.037,51797.037,42068.965,43628.625,44217.586
31129.733,32427.688654543716,27619.598999999995,27619.598999999995,31055.816,31491.668,30963.162,10257.409,9794.3522682189,10391.928000000002,10391.928000000002,9648.16,9853.484,9649.593,49193.836,46987.468057225844,46780.231,46780.231,44498.336,44766.195,46610.46
32717.013,34351.814310315174,35076.891,35076.891,32410.7,33171.797,32262.742,9332.372,9190.711177005394,9504.616999999998,9449.518000000002,9795.863,9644.233,9995.559,53685.175,50927.651024111765,47574.158,47574.158,48188.715,47224.406,50499.85
34001.562000000005,36274.803267710566,35599.244999999995,35599.244999999995,33852.695,35034.3,33587.453,9479.37,9464.816416342032,8525.561,8253.813,9971.639,9774.01,10481.173,58407.451,55128.74316871735,51701.175,52465.725,52556.1,50100.21,56515.258
35448.258,38543.518328473314,35701.606,35701.606,35961.938,37210.53,34902.906,10246.152999999998,10379.168658541026,6714.147,6714.147,10300.265,10227.74,10898.208,63216.611,59289.317676438615,59408.792,59231.665,56421.508,52950.695,60225.414
37226.56200000001,40815.6379149049,37473.235,37766.817,38223.28,39297.594,35876.09,11074.346,11255.292255191749,7447.241,6976.64,10821.389,10743.929,11615.281,67506.482,63079.175737352554,71828.23599999999,71828.23599999999,59736.49,55504.504,62901.12
38948.822000000015,43215.496708763894,41329.946,41329.946,40705.668,41500.582,37737.21,12041.319,12390.850041946569,12061.678000000002,12279.508,11846.598,11401.048,12312.797,70787.056,66436.81257530002,67041.36099999999,67041.36099999999,62444.695,57751.133,65154.0
40205.52,44990.58733753982,42693.639,42693.639,41899.266,42953.43,39284.344,12872.759999999998,12926.333666219698,10530.728,10530.728,12683.459,11723.97,12785.547,72520.44,68930.5622217083,66134.88799999999,66502.838,64250.113,59315.688,66846.53
41499.859,45431.220853857325,42693.639,42693.639,42340.812,43196.055,40048.777,13453.850000000002,13373.94804950953,15332.485,15332.485,13487.649,11990.842,13240.657,72712.119,70093.21399683195,67040.19099999999,67040.19099999999,66222.32,60496.59,67793.82
42620.309000000016,44911.78123155875,42693.639,42693.639,42845.844,42660.406,40399.234,14297.728999999998,13718.55354879433,15050.361,15050.361,14080.872,12204.309,13710.116,72282.863,70656.64805680682,67055.366,67055.366,67119.81,60847.305,69172.28
43917.739,44119.804077799665,38419.535,38419.535,43176.97,41878.094,40396.96,15070.371000000005,14097.227367767382,14846.001,14846.001,14523.879,12429.388,14230.031,71855.165,70854.18038337745,67055.366,67055.366,68281.81,60949.133,70611.0
45097.317,43623.962904582026,38419.535,38483.996,42899.25,41363.523,40289.04,15518.895,14576.820677180307,14580.902,14580.902,14871.861,12711.229,14957.9795,70825.87599999999,70860.95597704445,67055.366,67055.366,68848.09,60933.08,70635.42
45177.898,42348.88977506281,37473.235,37473.235,41028.613,40049.617,39133.297,16285.493999999995,15108.416138085307,15703.45,15703.45,15021.259,13010.943,15376.942,69846.425,70050.07305375091,67055.366,67055.366,68234.38,60419.68,69715.016
44066.022,40651.25000910544,41594.053,41594.053,38765.492,38351.72,37433.227,16251.090000000002,15807.430162054921,16804.777,16804.777,14858.244,13387.471,15128.728,67685.946,68355.90349291702,65903.545,65903.545,66358.984,59320.117,67921.266
42627.823,39204.85361091852,39498.241,39147.87700000001,38211.44,36881.156,36076.08,16083.192,15707.098123881806,14258.52,14944.263,14554.813,13322.061,14718.915,64811.189000000006,65823.56193594562,62716.168,62716.168,63691.418,57674.46,65434.51
41297.675,37936.77115035099,39147.87700000001,39147.87700000001,37065.426,35572.574,34975.18,15461.098999999998,15154.630321048195,14183.857,14183.857,14027.935,13006.817,14302.421,62523.14,63489.021680453065,65383.35700000001,66338.541,61082.734,56200.54,63088.367
38451.652,35593.70834663785,37543.482,35638.739,35211.734,33581.918,32838.77,14311.678,14175.226068250411,17130.75,16697.813000000002,13126.03,12446.338,13581.657,58669.866,60118.6228847296,53063.196,53063.196,57122.746,54048.594,59633.586
35443.765,33133.603316500514,35182.915,35182.915,32969.113,31501.244,31076.355,13060.231999999998,13159.033193994725,14451.267,14451.267,12217.056,11863.182,12632.713,54028.178,55874.515523505295,47783.181,60548.425,52554.938,51365.684,54876.39
32851.183,30190.335834934885,28104.867,28104.867,28881.438,29921.771,29063.93,12103.289,11945.402854045471,10953.941,10953.941,10155.823,10990.731,10297.767,50142.52,51002.410848094296,51873.105,51765.82700000001,48083.836,45693.305,49267.676
31140.287000000004,28647.221735694286,31412.765,31412.765,26591.898,28599.03,27566.756,11400.515,11344.928098367558,10672.794,10672.794,9718.895,10652.135,9707.639,47152.995,48060.881528127735,51189.416,51189.416,45109.01,44477.2,46728.516
29917.225,27679.68168648681,24432.525,24399.635,24893.516,27351.473,26329.293,10865.151000000002,10953.213115035749,11032.475,11032.475,9276.501,10428.273,9356.656,44826.593,45812.18103698607,44005.82700000001,44005.82700000001,42811.13,44099.496,44468.082
29165.767000000003,27091.162461436234,22724.821,22724.821,24658.895,26475.314,25877.002,10578.016000000001,10658.11254881814,8576.099999999999,8412.931,9014.384,10262.025,9247.825,43426.921,44380.85729806886,47901.837999999996,47901.837999999996,41808.117,43865.44,43137.008
29143.037999999997,27147.56399141657,25798.41,25798.41,25083.633,26467.334,26110.19,10520.0,10599.467255548654,11038.739,11038.739,9123.897,10235.678,9357.572,42951.532000000014,43754.66528516127,41426.532,40840.959,41210.008,43517.6,42789.434
30014.872000000007,27793.477613643234,23558.018,23558.018,26138.867,27393.836,27064.316,10724.033000000001,10752.278874417343,10669.122,10668.614,9367.327,10332.439,9588.719,43780.35,44428.9346108587,46866.425,46866.425,41855.527,44145.45,43566.01
31510.017000000003,29279.097618300646,29834.812,29260.926,28041.443,29145.676,28660.11,10888.743999999999,10873.263449953853,9983.125999999998,10042.141999999998,9697.681,10415.324,9905.295,45381.352000000006,45703.803656432574,44005.82700000001,44005.82700000001,43174.367,45251.12,44798.918
33448.764,31031.150988308967,28050.905,28050.905,30352.781,30472.941,30519.46,10334.218,10305.219876367812,8049.161999999998,8049.161999999998,9783.448,10111.962,9870.922,48546.027,48827.69382013497,46985.875,46985.875,46793.945,47135.875,47105.22
35422.112,32531.912934194905,35472.969,35472.969,32585.012,31973.828,32240.977,10599.77,9549.337665609071,8976.17,8976.17,9677.129,9773.243,9829.158,52208.696,52820.72788288049,53925.03599999999,55699.415,50757.547,49489.008,52054.22
37199.518,33694.780715821566,36036.771,36036.771,33827.105,33055.297,33462.4,11673.332,9683.282313093443,10436.331000000002,10436.331000000002,9915.397,9845.158,10482.893,56113.807,56968.39936496463,47783.181,47783.181,54939.83,52114.688,57277.617
38929.176999999996,35053.62025563005,37545.266,35970.935,35216.91,34314.938,34329.55,11922.006,10280.765080683968,6714.147,6714.147,10262.0205,10164.921,10920.573,60460.008,61214.86774185223,61996.658,61996.658,58884.74,54804.023,60583.83
40735.175999999985,36674.9296382406,36267.764,36267.764,37287.652,35812.64,35178.523,12375.452,11048.973724673297,7447.241,6976.64,10732.383,10634.572,11411.39,64582.044,65049.71243256414,64614.691,64614.691,62298.734,57236.96,63081.19
42723.929,38253.76472805951,33685.061,35107.179000000004,39524.99,37271.836,36169.703,13078.306000000002,11854.876681281088,13124.584,13124.584,11349.441,11108.562,12043.629,68265.26299999999,68012.61765938433,66490.51999999999,66712.121,65062.61,59102.35,65047.38
44418.273,39322.39546330954,40363.167,40363.167,41144.42,38267.383,37235.02,14242.381000000001,12589.625627694733,12279.508,12061.678000000002,12345.923,11545.129,12562.673,70768.296,69693.71679304141,67040.19099999999,67040.19099999999,66478.805,60184.71,66633.445
45516.93400000001,40440.56115837467,39468.89900000001,38720.415,42514.117,39216.04,38244.547,14266.553000000002,13131.099582282668,13866.641,13866.641,13188.851,11872.091,12925.094,71851.229,70145.15080038265,67040.19099999999,67040.19099999999,67759.234,60481.25,68140.81
46131.003,41323.90736332473,40725.871,39326.79700000001,43445.953,39951.11,38851.61,15202.315,13823.40537721652,12188.791,13032.212,13955.154,12269.075,13470.878,72097.325,70050.48479083847,67055.366,67055.366,68528.234,60433.805,69530.34
46432.912,42380.47430152398,39326.79700000001,38321.809,43960.062,40751.57,39645.617,15405.759999999998,14386.676121234084,13626.46,13626.46,14339.151,12591.89,13811.262,72462.869,69906.81871830547,67055.366,67055.366,68960.94,60352.273,70627.28
46504.289000000004,43331.64112874675,42756.776,42756.776,44114.305,41456.348,40281.43,15829.075,14697.099240816884,14301.162,14301.162,14522.128,12765.605,14242.632,72618.384,69240.71931757091,65825.40400000001,65919.26599999999,69017.91,59922.766,70175.516
45971.68,43427.76266752956,42756.776,42756.776,43565.65,41385.68,40248.543,16166.441,15278.991832165017,13995.898999999998,13995.898999999998,14753.364,13090.054,15040.562,71890.524,68389.59918478482,64489.626,64489.626,68327.9,59381.438,69211.164
44610.631,42502.8494142275,38787.296,38483.996,41559.4,40296.496,39157.652,16298.248999999998,15306.431862879997,13995.898999999998,13995.898999999998,14667.549,13105.669,15280.338,69945.58499999999,66425.5803986777,62257.28,62257.28,66169.125,58115.03,67301.36
43209.877000000015,41222.93448642541,37473.235,37473.235,39223.508,38884.72,37481.133,15998.476000000002,15168.926365350882,14263.462,14188.882,14402.239,13022.332,15136.49,66922.853,63744.26875274284,70523.92400000001,71828.23599999999,63111.68,56371.797,64787.918
41737.64600000001,40099.41947697581,38720.415,38720.415,38961.32,37799.11,36470.39,15305.651000000002,14670.358476765492,13780.251000000002,13780.251000000002,13861.088,12733.327,14640.215,64682.629,61628.11865884675,63928.825,63928.825,60148.75,55026.348,62272.293
38908.599,37622.968539797876,35679.842999999986,35576.528999999995,37172.83,35393.473,34328.99,14116.165,13728.196102134316,13104.935,13104.935,13067.94,12195.053,13985.223,61139.708,58230.31242692603,51667.072,54942.23000000001,55746.06,52879.664,58353.598
35697.195,34971.60648912554,31342.437000000005,31342.437000000005,34656.727,33053.86,31847.766,12991.936000000002,12704.05140652381,11215.084,11215.084,12179.762,11610.004,13093.471,56665.419,54016.74127938059,48505.075999999994,50053.867999999995,51117.08,50211.32,53199.87
33057.201,31899.119063207218,28646.3,28209.157000000007,30548.707,31460.55,30715.104,12049.991000000002,11571.211696415014,10127.353,11364.441,10632.267,10788.546,10901.514,52403.01900000001,49499.32355562206,55100.471,55100.471,47634.08,45611.6,47850.53
31136.84,30366.315594668995,26412.573,29582.905,28265.785,29992.178,28900.588,11349.855,10994.458134210432,10514.432,10514.432,10124.833,10459.293,10299.096,49043.068,46770.33693168175,50851.427,50647.32900000001,44799.273,44396.73,45426.957
29814.119,29299.98888982836,29582.905,29582.905,26712.959,29094.262,27851.543,10871.721999999998,10569.247260212534,9158.13,9158.13,9643.186,10217.93,9708.893,46654.96400000001,44699.47039183383,47901.837999999996,47901.837999999996,42449.727,44012.758,43321.535
28899.632,28666.767426794504,24777.487000000005,24777.487000000005,25969.16,28538.344,27328.695,10601.42,10345.98275819438,10275.247,10275.247,9459.788,10097.472,9525.456,44925.717,43450.49296637456,50122.245,50122.245,41028.54,43190.062,42129.996
28758.911,28664.547265408306,24777.487000000005,24777.487000000005,26253.662,28531.592,27493.588,10575.914,10315.772126848953,10275.247,10275.247,9399.506,10082.426,9354.94,44172.79,43042.94708779377,51797.037,51797.037,40567.125,42900.16,41916.082
29568.774,29421.187875000796,24694.839,24777.487000000005,27342.158,29204.875,28271.623,10865.989,10513.549372839976,10933.887,9886.153,9626.625,10204.398,9625.245,44804.45,43772.36736658593,41426.532,40840.959,41195.453,43667.152,42686.75
31057.357999999997,30789.373367451015,29772.571,29772.571,29611.057,30312.879,29820.686,11011.037,10678.473444284084,10574.012,10574.012,9777.037,10307.521,9976.856,46323.636,45241.294858933245,44005.82700000001,44005.82700000001,42783.234,45021.727,44073.33
33165.657999999996,32570.065925099363,29935.782000000007,28072.336000000007,31487.258,31970.832,31578.498,10640.46,10186.49159581548,11868.788,11868.788,9813.059,10040.188,9985.411,49888.708,48166.461018562506,45542.04,47848.352999999996,46582.01,46837.938,46386.08
35459.921,34338.29257873412,35076.891,35076.891,33578.965,33693.684,33318.293,10791.846999999998,10210.363953128788,9167.512,8864.971,9809.804,10055.138,10344.809,54007.99000000001,51577.054146069524,54802.732,53055.130999999994,50573.453,48684.145,50752.08
