DateTime,Load(MW),Ambient Temperature (C),PV(MW)
1/14/2019 9:00:00 PM,14938.097,3,-0.965
1/14/2019 10:00:00 PM,14259.27,2,-0.812
1/14/2019 11:00:00 PM,13702.923,1,-0.86
1/15/2019 12:00:00 AM,13363.469,0,-0.8220000000000001
1/15/2019 1:00:00 AM,13261.038,0,-0.7609999999999999
1/15/2019 2:00:00 AM,13271.145,0,-0.836
1/15/2019 3:00:00 AM,13429.76,0,-0.938
1/15/2019 4:00:00 AM,13958.608999999999,0,-1.023
1/15/2019 5:00:00 AM,14771.448,-1,-0.856
1/15/2019 6:00:00 AM,15859.863000000001,-1,-0.992
1/15/2019 7:00:00 AM,16399.34,0,2.798
1/15/2019 8:00:00 AM,16085.851,1,51.217
1/15/2019 9:00:00 AM,15205.333999999999,3,130.634
1/15/2019 10:00:00 AM,14268.354,4,178.485
1/15/2019 11:00:00 AM,13558.226,4,264.084
1/15/2019 12:00:00 PM,12973.155,4,302.906
1/15/2019 1:00:00 PM,12621.721000000001,4,322.656
1/15/2019 2:00:00 PM,12580.726,3,275.151
1/15/2019 3:00:00 PM,12541.636999999999,2,225.229
1/15/2019 4:00:00 PM,13107.187,1,73.602
1/15/2019 5:00:00 PM,14249.1,1,1.228
1/15/2019 6:00:00 PM,14806.38,0,-0.7659999999999999
1/15/2019 7:00:00 PM,14901.517,0,-0.812
1/15/2019 8:00:00 PM,14962.431999999999,0,-0.745
1/15/2019 9:00:00 PM,14626.166000000001,0,-0.884
1/15/2019 10:00:00 PM,14144.171999999999,0,-0.833
1/15/2019 11:00:00 PM,13757.768,0,-0.8109999999999999
1/16/2019 12:00:00 AM,13610.331,0,-0.81
1/16/2019 1:00:00 AM,13590.633,-1,-0.775
1/16/2019 2:00:00 AM,13654.393999999998,-1,-0.826
1/16/2019 3:00:00 AM,13884.04,-1,-0.917
1/16/2019 4:00:00 AM,14397.55,-1,-0.965
1/16/2019 5:00:00 AM,15370.561000000002,-1,-0.848
1/16/2019 6:00:00 AM,16519.664,-1,-0.927
1/16/2019 7:00:00 AM,16869.37,0,17.109
1/16/2019 8:00:00 AM,16093.319,1,244.203
1/16/2019 9:00:00 AM,14867.548999999999,2,450.376
1/16/2019 10:00:00 AM,13733.243,3,460.403
1/16/2019 11:00:00 AM,12951.207,4,438.36300000000006
1/16/2019 12:00:00 PM,12334.139,5,426.58099999999996
1/16/2019 1:00:00 PM,11890.489,5,442.283
1/16/2019 2:00:00 PM,11616.332,4,462.289
1/16/2019 3:00:00 PM,11737.632,3,385.12800000000004
1/16/2019 4:00:00 PM,12354.845,3,132.27100000000002
1/16/2019 5:00:00 PM,13485.481000000002,3,1.986
1/16/2019 6:00:00 PM,14007.401000000002,3,-0.767
1/16/2019 7:00:00 PM,14063.148000000001,3,-0.8440000000000001
1/16/2019 8:00:00 PM,14020.706,3,-0.883
1/16/2019 9:00:00 PM,13603.001,3,-0.8540000000000001
1/16/2019 10:00:00 PM,12996.738000000001,2,-0.8340000000000001
1/16/2019 11:00:00 PM,12471.642,2,-0.7759999999999999
1/17/2019 12:00:00 AM,12224.237,2,-0.81
1/17/2019 1:00:00 AM,12111.463,2,-0.8009999999999999
1/17/2019 2:00:00 AM,12163.508,2,-0.755
1/17/2019 3:00:00 AM,12351.288,2,-0.982
1/17/2019 4:00:00 AM,12756.323,2,-0.966
1/17/2019 5:00:00 AM,13609.202,2,-0.768
1/17/2019 6:00:00 AM,14768.81,2,-0.9440000000000001
1/17/2019 7:00:00 AM,15272.181,3,17.09
1/17/2019 8:00:00 AM,14760.973,4,187.33599999999998
1/17/2019 9:00:00 AM,14176.161,5,199.655
1/17/2019 10:00:00 AM,13797.125,5,189.003
1/17/2019 11:00:00 AM,13480.413999999999,6,220.553
1/17/2019 12:00:00 PM,13196.687,6,232.082
1/17/2019 1:00:00 PM,12865.296,7,280.368
1/17/2019 2:00:00 PM,12648.535,7,350.991
1/17/2019 3:00:00 PM,12841.643,7,217.542
1/17/2019 4:00:00 PM,13398.81,7,50.57
1/17/2019 5:00:00 PM,14230.073,8,1.048
1/17/2019 6:00:00 PM,14411.313,8,-0.972
1/17/2019 7:00:00 PM,14319.171999999999,9,-0.777
1/17/2019 8:00:00 PM,14008.873,8,-0.8029999999999999
1/17/2019 9:00:00 PM,13481.817,7,-0.8390000000000001
1/17/2019 10:00:00 PM,12713.694,5,-0.802
1/17/2019 11:00:00 PM,12037.128999999999,4,-0.953
1/18/2019 12:00:00 AM,11654.976999999999,3,-0.767
1/18/2019 1:00:00 AM,11454.371000000001,2,-0.8270000000000001
1/18/2019 2:00:00 AM,11397.482,2,-0.7559999999999999
1/18/2019 3:00:00 AM,11476.839,2,-0.802
1/18/2019 4:00:00 AM,11881.187,2,-0.9670000000000001
1/18/2019 5:00:00 AM,12593.671,1,-0.815
1/18/2019 6:00:00 AM,13703.851,1,-0.847
1/18/2019 7:00:00 AM,14184.514,2,13.190999999999999
1/18/2019 8:00:00 AM,13913.108,3,190.66
1/18/2019 9:00:00 AM,13328.673999999999,5,375.05699999999996
1/18/2019 10:00:00 AM,12771.497,7,385.79900000000004
1/18/2019 11:00:00 AM,12325.303999999998,8,415.99199999999996
1/18/2019 12:00:00 PM,11816.943000000001,9,416.50699999999995
1/18/2019 1:00:00 PM,11493.382,9,392.676
1/18/2019 2:00:00 PM,11251.794,9,346.779
1/18/2019 3:00:00 PM,11223.907,8,283.242
1/18/2019 4:00:00 PM,11522.107,7,101.39399999999999
1/18/2019 5:00:00 PM,12490.806999999999,6,1.6369999999999998
1/18/2019 6:00:00 PM,12908.946000000002,6,-0.8640000000000001
1/18/2019 7:00:00 PM,12700.358999999999,6,-0.8270000000000001
1/18/2019 8:00:00 PM,12602.835,5,-0.833
1/18/2019 9:00:00 PM,12263.731000000002,5,-0.846
1/18/2019 10:00:00 PM,11808.604,4,-0.875
1/18/2019 11:00:00 PM,11280.808,4,-0.81
1/19/2019 12:00:00 AM,10922.582,4,-0.765
1/19/2019 1:00:00 AM,10691.573999999999,4,-0.7879999999999999
1/19/2019 2:00:00 AM,10605.74,4,-0.763
1/19/2019 3:00:00 AM,10605.007,4,-0.762
1/19/2019 4:00:00 AM,10722.325,4,-0.889
1/19/2019 5:00:00 AM,11074.208,3,-0.743
1/19/2019 6:00:00 AM,11494.332,3,-0.895
1/19/2019 7:00:00 AM,12040.018,3,3.656
1/19/2019 8:00:00 AM,12451.066,4,46.395
1/19/2019 9:00:00 AM,12657.355,4,141.67700000000002
1/19/2019 10:00:00 AM,12621.668,4,143.257
1/19/2019 11:00:00 AM,12561.008,4,190.416
1/19/2019 12:00:00 PM,12290.363000000001,3,159.138
1/19/2019 1:00:00 PM,12090.041000000001,3,134.09
1/19/2019 2:00:00 PM,12044.488000000001,2,78.86399999999999
1/19/2019 3:00:00 PM,12162.312,1,65.625
1/19/2019 4:00:00 PM,12386.198999999999,1,27.473000000000003
1/19/2019 5:00:00 PM,12880.447,1,-0.342
1/19/2019 6:00:00 PM,12894.328000000001,1,-0.871
1/19/2019 7:00:00 PM,12677.695,1,-0.79
1/19/2019 8:00:00 PM,12336.543,1,-0.764
1/19/2019 9:00:00 PM,11927.338,1,-0.903
1/19/2019 10:00:00 PM,11308.893999999998,0,-0.741
1/19/2019 11:00:00 PM,10721.468,0,-0.9359999999999999
1/20/2019 12:00:00 AM,10365.658000000001,0,-0.7659999999999999
1/20/2019 1:00:00 AM,10029.87,0,-0.7659999999999999
1/20/2019 2:00:00 AM,9822.966,0,-0.78
1/20/2019 3:00:00 AM,9620.431,0,-0.745
1/20/2019 4:00:00 AM,9591.296,0,-0.82
1/20/2019 5:00:00 AM,9686.255,0,-0.8109999999999999
1/20/2019 6:00:00 AM,10025.69,0,-0.7390000000000001
1/20/2019 7:00:00 AM,10439.497,0,0.8740000000000001
