ept,kw,tmp,month,hour,dayofweek,kw_2,kw_7
2019-10-06 04:00:00,11070.0,60.8,10,4,6,22788.0,16254.0
2019-10-06 05:00:00,10908.0,59.9,10,5,6,23490.0,16038.0
2019-10-06 06:00:00,11070.0,59.7,10,6,6,24840.0,16038.0
2019-10-06 07:00:00,11610.0,59.4,10,7,6,24894.0,16308.0
2019-10-06 08:00:00,12852.0,61.5,10,8,6,25650.0,17928.0
2019-10-06 09:00:00,13338.0,64.6,10,9,6,27378.0,19494.0
2019-10-06 10:00:00,14148.0,72.3,10,10,6,28188.0,20898.0
2019-10-06 11:00:00,15822.0,76.3,10,11,6,29700.0,22140.0
2019-10-06 12:00:00,16470.0,78.1,10,12,6,30942.0,23544.0
2019-10-06 13:00:00,16956.0,79.0,10,13,6,32130.0,24570.0
2019-10-06 14:00:00,17226.0,79.5,10,14,6,32778.0,25488.0
2019-10-06 15:00:00,17010.0,79.2,10,15,6,33264.0,25758.0
2019-10-06 16:00:00,17496.0,81.3,10,16,6,33858.0,26784.0
2019-10-06 17:00:00,17982.0,78.1,10,17,6,33696.0,26676.0
2019-10-06 18:00:00,17766.0,77.5,10,18,6,30024.0,26190.0
2019-10-06 19:00:00,17820.0,72.1,10,19,6,28080.0,25380.0
2019-10-06 20:00:00,17064.0,69.8,10,20,6,25326.0,24462.0
2019-10-06 21:00:00,16470.0,65.5,10,21,6,23166.0,22896.0
2019-10-06 22:00:00,14850.0,62.8,10,22,6,21924.0,21600.0
2019-10-06 23:00:00,13986.0,60.6,10,23,6,19548.0,20790.0
2019-10-07 00:00:00,14310.0,60.8,10,0,0,18036.0,20520.0
2019-10-07 01:00:00,15012.0,59.4,10,1,0,16902.0,20844.0
2019-10-07 02:00:00,14688.0,61.7,10,2,0,15498.0,20304.0
2019-10-07 03:00:00,15174.0,62.4,10,3,0,14796.0,20520.0
2019-10-07 04:00:00,15768.0,62.2,10,4,0,14472.0,20628.0
2019-10-07 05:00:00,17280.0,62.8,10,5,0,14310.0,22140.0
2019-10-07 06:00:00,19224.0,62.6,10,6,0,14148.0,23868.0
2019-10-07 07:00:00,19602.0,62.6,10,7,0,14418.0,24084.0
2019-10-07 08:00:00,19764.0,62.6,10,8,0,14364.0,24516.0
2019-10-07 09:00:00,21222.0,68.9,10,9,0,14202.0,24840.0
2019-10-07 10:00:00,22734.0,73.2,10,10,0,14364.0,26028.0
2019-10-07 11:00:00,24192.0,79.0,10,11,0,14256.0,27702.0
2019-10-07 12:00:00,25542.0,80.1,10,12,0,13662.0,28836.0
2019-10-07 13:00:00,25434.0,82.9,10,13,0,13824.0,30078.0
2019-10-07 14:00:00,26838.0,81.7,10,14,0,14364.0,30348.0
2019-10-07 15:00:00,27486.0,81.5,10,15,0,14364.0,31104.0
2019-10-07 16:00:00,28620.0,83.7,10,16,0,14364.0,31860.0
2019-10-07 17:00:00,28728.0,84.0,10,17,0,14418.0,32130.0
2019-10-07 18:00:00,27378.0,78.8,10,18,0,14472.0,31158.0
2019-10-07 19:00:00,27000.0,75.2,10,19,0,14580.0,30564.0
2019-10-07 20:00:00,24462.0,73.4,10,20,0,14310.0,28350.0
2019-10-07 21:00:00,22734.0,72.0,10,21,0,14202.0,26244.0
2019-10-07 22:00:00,21330.0,68.9,10,22,0,13716.0,24084.0
2019-10-07 23:00:00,19440.0,67.8,10,23,0,12690.0,21276.0
2019-10-08 00:00:00,19548.0,65.8,10,0,1,12042.0,20844.0
2019-10-08 01:00:00,18954.0,66.4,10,1,1,11718.0,20250.0
2019-10-08 02:00:00,18954.0,65.5,10,2,1,11556.0,19602.0
2019-10-08 03:00:00,19224.0,64.6,10,3,1,11232.0,19062.0
2019-10-08 04:00:00,19602.0,64.4,10,4,1,11070.0,19440.0
2019-10-08 05:00:00,20520.0,65.3,10,5,1,10908.0,20142.0
2019-10-08 06:00:00,22086.0,66.4,10,6,1,11070.0,20898.0
2019-10-08 07:00:00,21978.0,67.5,10,7,1,11610.0,21384.0
2019-10-08 08:00:00,21924.0,67.6,10,8,1,12852.0,21924.0
2019-10-08 09:00:00,22032.0,66.2,10,9,1,13338.0,22248.0
2019-10-08 10:00:00,21924.0,64.8,10,10,1,14148.0,22788.0
2019-10-08 11:00:00,21384.0,64.9,10,11,1,15822.0,23976.0
2019-10-08 12:00:00,20898.0,65.7,10,12,1,16470.0,24570.0
2019-10-08 13:00:00,20844.0,64.4,10,13,1,16956.0,25542.0
2019-10-08 14:00:00,20682.0,63.9,10,14,1,17226.0,27054.0
2019-10-08 15:00:00,21222.0,66.0,10,15,1,17010.0,28890.0
2019-10-08 16:00:00,21384.0,63.7,10,16,1,17496.0,30456.0
2019-10-08 17:00:00,21330.0,63.3,10,17,1,17982.0,30348.0
2019-10-08 18:00:00,21330.0,63.7,10,18,1,17766.0,28836.0
2019-10-08 19:00:00,21600.0,63.7,10,19,1,17820.0,27756.0
2019-10-08 20:00:00,20628.0,62.6,10,20,1,17064.0,25812.0
2019-10-08 21:00:00,19656.0,61.7,10,21,1,16470.0,24192.0
2019-10-08 22:00:00,18522.0,61.7,10,22,1,14850.0,22626.0
2019-10-08 23:00:00,16740.0,61.5,10,23,1,13986.0,20790.0
2019-10-09 00:00:00,16362.0,60.8,10,0,2,14310.0,19656.0
2019-10-09 01:00:00,16200.0,60.1,10,1,2,15012.0,19656.0
2019-10-09 02:00:00,16470.0,59.9,10,2,2,14688.0,19602.0
2019-10-09 03:00:00,15984.0,59.7,10,3,2,15174.0,19440.0
2019-10-09 04:00:00,16524.0,59.2,10,4,2,15768.0,19116.0
2019-10-09 05:00:00,17442.0,58.8,10,5,2,17280.0,20520.0
2019-10-09 06:00:00,18954.0,58.1,10,6,2,19224.0,21654.0
2019-10-09 07:00:00,19386.0,58.1,10,7,2,19602.0,21924.0
2019-10-09 08:00:00,19386.0,58.5,10,8,2,19764.0,22734.0
2019-10-09 09:00:00,19116.0,59.5,10,9,2,21222.0,23760.0
2019-10-09 10:00:00,19224.0,61.5,10,10,2,22734.0,25326.0
2019-10-09 11:00:00,19170.0,65.5,10,11,2,24192.0,27162.0
2019-10-09 12:00:00,19440.0,68.7,10,12,2,25542.0,28458.0
2019-10-09 13:00:00,20574.0,71.2,10,13,2,25434.0,30240.0
2019-10-09 14:00:00,20790.0,68.7,10,14,2,26838.0,31968.0
2019-10-09 15:00:00,21060.0,68.2,10,15,2,27486.0,33102.0
2019-10-09 16:00:00,21546.0,68.4,10,16,2,28620.0,34182.0
2019-10-09 17:00:00,22302.0,66.9,10,17,2,28728.0,34128.0
2019-10-09 18:00:00,22194.0,66.2,10,18,2,27378.0,33048.0
2019-10-09 19:00:00,22086.0,65.3,10,19,2,27000.0,32508.0
2019-10-09 20:00:00,20790.0,64.8,10,20,2,24462.0,30024.0
2019-10-09 21:00:00,20304.0,64.8,10,21,2,22734.0,28080.0
2019-10-09 22:00:00,18630.0,64.4,10,22,2,21330.0,26190.0
2019-10-09 23:00:00,17010.0,63.9,10,23,2,19440.0,24354.0
2019-10-10 00:00:00,16416.0,63.1,10,0,3,19548.0,23598.0
2019-10-10 01:00:00,16470.0,62.6,10,1,3,18954.0,22734.0
2019-10-10 02:00:00,16632.0,62.1,10,2,3,18954.0,22086.0
2019-10-10 03:00:00,16686.0,61.7,10,3,3,19224.0,21654.0
2019-10-10 04:00:00,17172.0,61.3,10,4,3,19602.0,21222.0
2019-10-10 05:00:00,17928.0,59.0,10,5,3,20520.0,22086.0
2019-10-10 06:00:00,19332.0,56.3,10,6,3,22086.0,23652.0
2019-10-10 07:00:00,19656.0,56.3,10,7,3,21978.0,23814.0
2019-10-10 08:00:00,19764.0,56.5,10,8,3,21924.0,24462.0
2019-10-10 09:00:00,19656.0,57.9,10,9,3,22032.0,25758.0
2019-10-10 10:00:00,19980.0,59.4,10,10,3,21924.0,27918.0
2019-10-10 11:00:00,19764.0,60.8,10,11,3,21384.0,29862.0
2019-10-10 12:00:00,19926.0,62.2,10,12,3,20898.0,31158.0
2019-10-10 13:00:00,19386.0,63.5,10,13,3,20844.0,32778.0
2019-10-10 14:00:00,19602.0,66.7,10,14,3,20682.0,33534.0
2019-10-10 15:00:00,20736.0,69.8,10,15,3,21222.0,34182.0
2019-10-10 16:00:00,21060.0,72.3,10,16,3,21384.0,35100.0
2019-10-10 17:00:00,21978.0,70.3,10,17,3,21330.0,35100.0
2019-10-10 18:00:00,21762.0,69.8,10,18,3,21330.0,33588.0
2019-10-10 19:00:00,22032.0,63.5,10,19,3,21600.0,32616.0
2019-10-10 20:00:00,20304.0,58.5,10,20,3,20628.0,30780.0
2019-10-10 21:00:00,19062.0,56.8,10,21,3,19656.0,29268.0
2019-10-10 22:00:00,17712.0,55.4,10,22,3,18522.0,27162.0
2019-10-10 23:00:00,16416.0,54.7,10,23,3,16740.0,25326.0
2019-10-11 00:00:00,13446.0,53.6,10,0,4,16362.0,24678.0
2019-10-11 01:00:00,14796.0,53.4,10,1,4,16200.0,24084.0
2019-10-11 02:00:00,16092.0,52.2,10,2,4,16470.0,23490.0
2019-10-11 03:00:00,15660.0,52.0,10,3,4,15984.0,22842.0
2019-10-11 04:00:00,16254.0,52.7,10,4,4,16524.0,22788.0
2019-10-11 05:00:00,17172.0,52.7,10,5,4,17442.0,23490.0
2019-10-11 06:00:00,18630.0,52.5,10,6,4,18954.0,24840.0
2019-10-11 07:00:00,19062.0,51.1,10,7,4,19386.0,24894.0
2019-10-11 08:00:00,18954.0,53.4,10,8,4,19386.0,25650.0
2019-10-11 09:00:00,18792.0,59.9,10,9,4,19116.0,27378.0
2019-10-11 10:00:00,19170.0,64.8,10,10,4,19224.0,28188.0
2019-10-11 11:00:00,19170.0,68.7,10,11,4,19170.0,29700.0
2019-10-11 12:00:00,19386.0,71.4,10,12,4,19440.0,30942.0
2019-10-11 13:00:00,19818.0,74.5,10,13,4,20574.0,32130.0
2019-10-11 14:00:00,20196.0,75.9,10,14,4,20790.0,32778.0
2019-10-11 15:00:00,21114.0,76.6,10,15,4,21060.0,33264.0
2019-10-11 16:00:00,22410.0,77.7,10,16,4,21546.0,33858.0
2019-10-11 17:00:00,22356.0,77.4,10,17,4,22302.0,33696.0
2019-10-11 18:00:00,21168.0,75.4,10,18,4,22194.0,30024.0
2019-10-11 19:00:00,20520.0,66.0,10,19,4,22086.0,28080.0
2019-10-11 20:00:00,18954.0,60.6,10,20,4,20790.0,25326.0
2019-10-11 21:00:00,18198.0,57.6,10,21,4,20304.0,23166.0
2019-10-11 22:00:00,16902.0,55.4,10,22,4,18630.0,21924.0
2019-10-11 23:00:00,15552.0,52.2,10,23,4,17010.0,19548.0
2019-10-12 00:00:00,15228.0,50.9,10,0,5,16416.0,18036.0
2019-10-12 01:00:00,15498.0,49.1,10,1,5,16470.0,16902.0
2019-10-12 02:00:00,15552.0,48.7,10,2,5,16632.0,15498.0
2019-10-12 03:00:00,15282.0,48.2,10,3,5,16686.0,14796.0
2019-10-12 04:00:00,15012.0,46.8,10,4,5,17172.0,14472.0
2019-10-12 05:00:00,15444.0,47.7,10,5,5,17928.0,14310.0
2019-10-12 06:00:00,15606.0,46.9,10,6,5,19332.0,14148.0
2019-10-12 07:00:00,16632.0,47.1,10,7,5,19656.0,14418.0
2019-10-12 08:00:00,17172.0,47.5,10,8,5,19764.0,14364.0
2019-10-12 09:00:00,16848.0,54.7,10,9,5,19656.0,14202.0
2019-10-12 10:00:00,17766.0,65.1,10,10,5,19980.0,14364.0
2019-10-12 11:00:00,18036.0,72.9,10,11,5,19764.0,14256.0
2019-10-12 12:00:00,18738.0,77.7,10,12,5,19926.0,13662.0
2019-10-12 13:00:00,20034.0,80.6,10,13,5,19386.0,13824.0
2019-10-12 14:00:00,20790.0,82.6,10,14,5,19602.0,14364.0
2019-10-12 15:00:00,21816.0,83.3,10,15,5,20736.0,14364.0
2019-10-12 16:00:00,22680.0,83.7,10,16,5,21060.0,14364.0
2019-10-12 17:00:00,22950.0,83.7,10,17,5,21978.0,14418.0
2019-10-12 18:00:00,21114.0,81.3,10,18,5,21762.0,14472.0
2019-10-12 19:00:00,19548.0,72.0,10,19,5,22032.0,14580.0
2019-10-12 20:00:00,18090.0,65.8,10,20,5,20304.0,14310.0
2019-10-12 21:00:00,17280.0,62.6,10,21,5,19062.0,14202.0
2019-10-12 22:00:00,16146.0,64.0,10,22,5,17712.0,13716.0
2019-10-12 23:00:00,14526.0,66.7,10,23,5,16416.0,12690.0
2019-10-13 00:00:00,13230.0,66.2,10,0,6,13446.0,12042.0
2019-10-13 01:00:00,12474.0,65.8,10,1,6,14796.0,11718.0
2019-10-13 02:00:00,12258.0,66.4,10,2,6,16092.0,11556.0
2019-10-13 03:00:00,12204.0,64.0,10,3,6,15660.0,11232.0
2019-10-13 04:00:00,11934.0,62.2,10,4,6,16254.0,11070.0
2019-10-13 05:00:00,11880.0,62.6,10,5,6,17172.0,10908.0
2019-10-13 06:00:00,12204.0,60.4,10,6,6,18630.0,11070.0
2019-10-13 07:00:00,11934.0,58.8,10,7,6,19062.0,11610.0
2019-10-13 08:00:00,12852.0,59.4,10,8,6,18954.0,12852.0
2019-10-13 09:00:00,13500.0,65.7,10,9,6,18792.0,13338.0
2019-10-13 10:00:00,14202.0,72.7,10,10,6,19170.0,14148.0
2019-10-13 11:00:00,15012.0,77.2,10,11,6,19170.0,15822.0
2019-10-13 12:00:00,16578.0,80.4,10,12,6,19386.0,16470.0
2019-10-13 13:00:00,17604.0,80.6,10,13,6,19818.0,16956.0
2019-10-13 14:00:00,17928.0,80.4,10,14,6,20196.0,17226.0
2019-10-13 15:00:00,17550.0,74.8,10,15,6,21114.0,17010.0
2019-10-13 16:00:00,17172.0,69.6,10,16,6,22410.0,17496.0
2019-10-13 17:00:00,16794.0,69.4,10,17,6,22356.0,17982.0
2019-10-13 18:00:00,16848.0,68.0,10,18,6,21168.0,17766.0
2019-10-13 19:00:00,17172.0,66.7,10,19,6,20520.0,17820.0
2019-10-13 20:00:00,17010.0,67.1,10,20,6,18954.0,17064.0
2019-10-13 21:00:00,16794.0,66.6,10,21,6,18198.0,16470.0
2019-10-13 22:00:00,15174.0,67.1,10,22,6,16902.0,14850.0
2019-10-13 23:00:00,14688.0,67.1,10,23,6,15552.0,13986.0
2019-10-14 00:00:00,14796.0,65.8,10,0,0,15228.0,14310.0
2019-10-14 01:00:00,14904.0,64.9,10,1,0,15498.0,15012.0
2019-10-14 02:00:00,14634.0,64.4,10,2,0,15552.0,14688.0
2019-10-14 03:00:00,14850.0,64.4,10,3,0,15282.0,15174.0
2019-10-14 04:00:00,15174.0,64.2,10,4,0,15012.0,15768.0
2019-10-14 05:00:00,16686.0,63.5,10,5,0,15444.0,17280.0
2019-10-14 06:00:00,19062.0,63.9,10,6,0,15606.0,19224.0
2019-10-14 07:00:00,19980.0,63.5,10,7,0,16632.0,19602.0
2019-10-14 08:00:00,19980.0,64.0,10,8,0,17172.0,19764.0
2019-10-14 09:00:00,20304.0,65.5,10,9,0,16848.0,21222.0
2019-10-14 10:00:00,20520.0,66.6,10,10,0,17766.0,22734.0
2019-10-14 11:00:00,21708.0,70.2,10,11,0,18036.0,24192.0
2019-10-14 12:00:00,22086.0,73.4,10,12,0,18738.0,25542.0
2019-10-14 13:00:00,23166.0,73.2,10,13,0,20034.0,25434.0
2019-10-14 14:00:00,24084.0,73.9,10,14,0,20790.0,26838.0
2019-10-14 15:00:00,24516.0,76.1,10,15,0,21816.0,27486.0
2019-10-14 16:00:00,25002.0,77.4,10,16,0,22680.0,28620.0
2019-10-14 17:00:00,25326.0,77.0,10,17,0,22950.0,28728.0
2019-10-14 18:00:00,24786.0,75.2,10,18,0,21114.0,27378.0
2019-10-14 19:00:00,23976.0,63.7,10,19,0,19548.0,27000.0
2019-10-14 20:00:00,21546.0,61.9,10,20,0,18090.0,24462.0
2019-10-14 21:00:00,19818.0,57.6,10,21,0,17280.0,22734.0
2019-10-14 22:00:00,18306.0,55.4,10,22,0,16146.0,21330.0
2019-10-14 23:00:00,16632.0,52.9,10,23,0,14526.0,19440.0
2019-10-15 00:00:00,15714.0,52.5,10,0,1,13230.0,19548.0
2019-10-15 01:00:00,15714.0,50.5,10,1,1,12474.0,18954.0
2019-10-15 02:00:00,15984.0,49.1,10,2,1,12258.0,18954.0
2019-10-15 03:00:00,15822.0,49.3,10,3,1,12204.0,19224.0
2019-10-15 04:00:00,16038.0,49.1,10,4,1,11934.0,19602.0
2019-10-15 05:00:00,17064.0,47.5,10,5,1,11880.0,20520.0
2019-10-15 06:00:00,18522.0,47.7,10,6,1,12204.0,22086.0
2019-10-15 07:00:00,18738.0,48.2,10,7,1,11934.0,21978.0
2019-10-15 08:00:00,18468.0,48.2,10,8,1,12852.0,21924.0
2019-10-15 09:00:00,18144.0,55.6,10,9,1,13500.0,22032.0
2019-10-15 10:00:00,18198.0,60.8,10,10,1,14202.0,21924.0
2019-10-15 11:00:00,18198.0,66.4,10,11,1,15012.0,21384.0
2019-10-15 12:00:00,19278.0,72.7,10,12,1,16578.0,20898.0
2019-10-15 13:00:00,20304.0,76.1,10,13,1,17604.0,20844.0
2019-10-15 14:00:00,20628.0,77.9,10,14,1,17928.0,20682.0
2019-10-15 15:00:00,22518.0,77.5,10,15,1,17550.0,21222.0
2019-10-15 16:00:00,22572.0,77.2,10,16,1,17172.0,21384.0
2019-10-15 17:00:00,21600.0,73.4,10,17,1,16794.0,21330.0
2019-10-15 18:00:00,20844.0,67.8,10,18,1,16848.0,21330.0
2019-10-15 19:00:00,20952.0,61.3,10,19,1,17172.0,21600.0
2019-10-15 20:00:00,19818.0,60.1,10,20,1,17010.0,20628.0
2019-10-15 21:00:00,19170.0,56.5,10,21,1,16794.0,19656.0
2019-10-15 22:00:00,18144.0,56.7,10,22,1,15174.0,18522.0
2019-10-15 23:00:00,16524.0,55.9,10,23,1,14688.0,16740.0
2019-10-16 00:00:00,15714.0,56.1,10,0,2,14796.0,16362.0
2019-10-16 01:00:00,16146.0,56.1,10,1,2,14904.0,16200.0
2019-10-16 02:00:00,16470.0,57.2,10,2,2,14634.0,16470.0
2019-10-16 03:00:00,16146.0,58.1,10,3,2,14850.0,15984.0
2019-10-16 04:00:00,16416.0,58.1,10,4,2,15174.0,16524.0
2019-10-16 05:00:00,17712.0,59.2,10,5,2,16686.0,17442.0
2019-10-16 06:00:00,19656.0,59.9,10,6,2,19062.0,18954.0
2019-10-16 07:00:00,20358.0,60.4,10,7,2,19980.0,19386.0
2019-10-16 08:00:00,20412.0,61.7,10,8,2,19980.0,19386.0
2019-10-16 09:00:00,20736.0,63.5,10,9,2,20304.0,19116.0
2019-10-16 10:00:00,20574.0,64.4,10,10,2,20520.0,19224.0
2019-10-16 11:00:00,20844.0,65.3,10,11,2,21708.0,19170.0
2019-10-16 12:00:00,21708.0,67.5,10,12,2,22086.0,19440.0
2019-10-16 13:00:00,21492.0,68.4,10,13,2,23166.0,20574.0
2019-10-16 14:00:00,22302.0,69.8,10,14,2,24084.0,20790.0
2019-10-16 15:00:00,22464.0,69.8,10,15,2,24516.0,21060.0
2019-10-16 16:00:00,22518.0,69.8,10,16,2,25002.0,21546.0
2019-10-16 17:00:00,21924.0,67.5,10,17,2,25326.0,22302.0
2019-10-16 18:00:00,21114.0,64.9,10,18,2,24786.0,22194.0
2019-10-16 19:00:00,21222.0,62.6,10,19,2,23976.0,22086.0
2019-10-16 20:00:00,19656.0,61.0,10,20,2,21546.0,20790.0
2019-10-16 21:00:00,19116.0,60.8,10,21,2,19818.0,20304.0
2019-10-16 22:00:00,17820.0,57.6,10,22,2,18306.0,18630.0
2019-10-16 23:00:00,16200.0,54.7,10,23,2,16632.0,17010.0
2019-10-17 00:00:00,15714.0,52.3,10,0,3,15714.0,16416.0
2019-10-17 01:00:00,15714.0,52.2,10,1,3,15714.0,16470.0
2019-10-17 02:00:00,16038.0,52.0,10,2,3,15984.0,16632.0
2019-10-17 03:00:00,15768.0,50.9,10,3,3,15822.0,16686.0
2019-10-17 04:00:00,16092.0,49.3,10,4,3,16038.0,17172.0
2019-10-17 05:00:00,17064.0,47.7,10,5,3,17064.0,17928.0
2019-10-17 06:00:00,18900.0,45.7,10,6,3,18522.0,19332.0
2019-10-17 07:00:00,19602.0,44.8,10,7,3,18738.0,19656.0
2019-10-17 08:00:00,19008.0,45.9,10,8,3,18468.0,19764.0
2019-10-17 09:00:00,18144.0,50.2,10,9,3,18144.0,19656.0
2019-10-17 10:00:00,17550.0,54.0,10,10,3,18198.0,19980.0
2019-10-17 11:00:00,17226.0,56.5,10,11,3,18198.0,19764.0
2019-10-17 12:00:00,17118.0,59.0,10,12,3,19278.0,19926.0
2019-10-17 13:00:00,16902.0,61.3,10,13,3,20304.0,19386.0
2019-10-17 14:00:00,17064.0,63.1,10,14,3,20628.0,19602.0
2019-10-17 15:00:00,17280.0,64.4,10,15,3,22518.0,20736.0
2019-10-17 16:00:00,18036.0,64.4,10,16,3,22572.0,21060.0
2019-10-17 17:00:00,19062.0,64.4,10,17,3,21600.0,21978.0
2019-10-17 18:00:00,19548.0,62.2,10,18,3,20844.0,21762.0
2019-10-17 19:00:00,20358.0,57.2,10,19,3,20952.0,22032.0
2019-10-17 20:00:00,19710.0,54.7,10,20,3,19818.0,20304.0
2019-10-17 21:00:00,18792.0,52.3,10,21,3,19170.0,19062.0
2019-10-17 22:00:00,17820.0,49.5,10,22,3,18144.0,17712.0
2019-10-17 23:00:00,16416.0,48.6,10,23,3,16524.0,16416.0
2019-10-18 00:00:00,16038.0,50.0,10,0,4,15714.0,13446.0
2019-10-18 01:00:00,16794.0,50.5,10,1,4,16146.0,14796.0
2019-10-18 02:00:00,17118.0,50.2,10,2,4,16470.0,16092.0
2019-10-18 03:00:00,16848.0,48.2,10,3,4,16146.0,15660.0
2019-10-18 04:00:00,17712.0,45.1,10,4,4,16416.0,16254.0
2019-10-18 05:00:00,18684.0,44.8,10,5,4,17712.0,17172.0
2019-10-18 06:00:00,20412.0,42.3,10,6,4,19656.0,18630.0
2019-10-18 07:00:00,20790.0,40.8,10,7,4,20358.0,19062.0
2019-10-18 08:00:00,20088.0,40.3,10,8,4,20412.0,18954.0
2019-10-18 09:00:00,18738.0,50.0,10,9,4,20736.0,18792.0
2019-10-18 10:00:00,17982.0,55.4,10,10,4,20574.0,19170.0
2019-10-18 11:00:00,17388.0,58.8,10,11,4,20844.0,19170.0
2019-10-18 12:00:00,16632.0,61.2,10,12,4,21708.0,19386.0
2019-10-18 13:00:00,16740.0,62.1,10,13,4,21492.0,19818.0
2019-10-18 14:00:00,17118.0,64.4,10,14,4,22302.0,20196.0
2019-10-18 15:00:00,17010.0,65.1,10,15,4,22464.0,21114.0
2019-10-18 16:00:00,18036.0,65.3,10,16,4,22518.0,22410.0
2019-10-18 17:00:00,18630.0,65.3,10,17,4,21924.0,22356.0
2019-10-18 18:00:00,19062.0,62.4,10,18,4,21114.0,21168.0
2019-10-18 19:00:00,18846.0,52.3,10,19,4,21222.0,20520.0
2019-10-18 20:00:00,18090.0,48.6,10,20,4,19656.0,18954.0
2019-10-18 21:00:00,17766.0,45.3,10,21,4,19116.0,18198.0
2019-10-18 22:00:00,17388.0,45.1,10,22,4,17820.0,16902.0
2019-10-18 23:00:00,16470.0,44.6,10,23,4,16200.0,15552.0
2019-10-19 00:00:00,15120.0,41.7,10,0,5,15714.0,15228.0
2019-10-19 01:00:00,14310.0,41.5,10,1,5,15714.0,15498.0
2019-10-19 02:00:00,14418.0,42.4,10,2,5,16038.0,15552.0
2019-10-19 03:00:00,14418.0,41.7,10,3,5,15768.0,15282.0
2019-10-19 04:00:00,14634.0,40.6,10,4,5,16092.0,15012.0
2019-10-19 05:00:00,14850.0,38.3,10,5,5,17064.0,15444.0
2019-10-19 06:00:00,15390.0,39.0,10,6,5,18900.0,15606.0
2019-10-19 07:00:00,15714.0,39.4,10,7,5,19602.0,16632.0
2019-10-19 08:00:00,15876.0,37.8,10,8,5,19008.0,17172.0
2019-10-19 09:00:00,15120.0,46.2,10,9,5,18144.0,16848.0
2019-10-19 10:00:00,14148.0,54.3,10,10,5,17550.0,17766.0
2019-10-19 11:00:00,13770.0,60.8,10,11,5,17226.0,18036.0
2019-10-19 12:00:00,13068.0,63.1,10,12,5,17118.0,18738.0
2019-10-19 13:00:00,12852.0,66.6,10,13,5,16902.0,20034.0
2019-10-19 14:00:00,12744.0,66.0,10,14,5,17064.0,20790.0
2019-10-19 15:00:00,13176.0,67.3,10,15,5,17280.0,21816.0
2019-10-19 16:00:00,13770.0,65.8,10,16,5,18036.0,22680.0
2019-10-19 17:00:00,13824.0,65.3,10,17,5,19062.0,22950.0
2019-10-19 18:00:00,13716.0,63.7,10,18,5,19548.0,21114.0
2019-10-19 19:00:00,13554.0,61.2,10,19,5,20358.0,19548.0
2019-10-19 20:00:00,13284.0,60.1,10,20,5,19710.0,18090.0
2019-10-19 21:00:00,13068.0,59.5,10,21,5,18792.0,17280.0
2019-10-19 22:00:00,12582.0,58.3,10,22,5,17820.0,16146.0
2019-10-19 23:00:00,11934.0,58.1,10,23,5,16416.0,14526.0
2019-10-20 00:00:00,11610.0,58.3,10,0,6,16038.0,13230.0
2019-10-20 01:00:00,11286.0,59.0,10,1,6,16794.0,12474.0
2019-10-20 02:00:00,11718.0,59.9,10,2,6,17118.0,12258.0
2019-10-20 03:00:00,11556.0,61.0,10,3,6,16848.0,12204.0
2019-10-20 04:00:00,11664.0,63.0,10,4,6,17712.0,11934.0
2019-10-20 05:00:00,12042.0,64.4,10,5,6,18684.0,11880.0
2019-10-20 06:00:00,12744.0,66.9,10,6,6,20412.0,12204.0
2019-10-20 07:00:00,13338.0,68.9,10,7,6,20790.0,11934.0
2019-10-20 08:00:00,14148.0,69.8,10,8,6,20088.0,12852.0
2019-10-20 09:00:00,14958.0,71.6,10,9,6,18738.0,13500.0
2019-10-20 10:00:00,15336.0,71.8,10,10,6,17982.0,14202.0
2019-10-20 11:00:00,15282.0,72.7,10,11,6,17388.0,15012.0
2019-10-20 12:00:00,15444.0,73.4,10,12,6,16632.0,16578.0
2019-10-20 13:00:00,14634.0,68.2,10,13,6,16740.0,17604.0
2019-10-20 14:00:00,13932.0,64.8,10,14,6,17118.0,17928.0
2019-10-20 15:00:00,13338.0,62.6,10,15,6,17010.0,17550.0
2019-10-20 16:00:00,13230.0,61.0,10,16,6,18036.0,17172.0
2019-10-20 17:00:00,13338.0,60.4,10,17,6,18630.0,16794.0
2019-10-20 18:00:00,13878.0,60.4,10,18,6,19062.0,16848.0
2019-10-20 19:00:00,14256.0,59.9,10,19,6,18846.0,17172.0
2019-10-20 20:00:00,14256.0,59.9,10,20,6,18090.0,17010.0
2019-10-20 21:00:00,13716.0,59.2,10,21,6,17766.0,16794.0
2019-10-20 22:00:00,12906.0,59.4,10,22,6,17388.0,15174.0
2019-10-20 23:00:00,12474.0,60.1,10,23,6,16470.0,14688.0
2019-10-21 00:00:00,12960.0,60.3,10,0,0,15120.0,14796.0
2019-10-21 01:00:00,13608.0,59.9,10,1,0,14310.0,14904.0
2019-10-21 02:00:00,13770.0,59.7,10,2,0,14418.0,14634.0
2019-10-21 03:00:00,13716.0,59.0,10,3,0,14418.0,14850.0
2019-10-21 04:00:00,14094.0,58.1,10,4,0,14634.0,15174.0
2019-10-21 05:00:00,15714.0,55.6,10,5,0,14850.0,16686.0
2019-10-21 06:00:00,18036.0,56.7,10,6,0,15390.0,19062.0
2019-10-21 07:00:00,19170.0,57.4,10,7,0,15714.0,19980.0
2019-10-21 08:00:00,18792.0,58.1,10,8,0,15876.0,19980.0
2019-10-21 09:00:00,19008.0,59.4,10,9,0,15120.0,20304.0
2019-10-21 10:00:00,19278.0,59.9,10,10,0,14148.0,20520.0
