date,tmp,month,hour,dayofweek,mw_2,mw_7,poten_2,poten_7
2018-12-26 07:00:00,19.3,12,7,2,10287.047726,10575.597316,304.79536389283567,888.0566468928355
2018-12-26 08:00:00,19.3,12,8,2,10434.791931,10753.964016,460.1404832889893,748.6900732889881
2018-12-26 09:00:00,19.4,12,9,2,10440.612675,10884.808942,435.7200849049896,754.8921699049897
2018-12-26 10:00:00,19.3,12,10,2,10363.044227,10845.0671,333.7385482600039,777.9348152600032
2018-12-26 11:00:00,19.5,12,11,2,10187.328697,10672.53108,220.21644516393823,702.2393181639382
2018-12-26 12:00:00,19.9,12,12,2,10123.025855,10658.002854,67.57155774155763,552.7739407415575
2018-12-26 13:00:00,20.0,12,13,2,10012.365031,10585.502729,0.0,532.6460460654162
2018-12-26 14:00:00,20.1,12,14,2,9933.461482,10541.376716,0.0,490.6292325544309
2018-12-26 15:00:00,20.4,12,15,2,9928.136116,10587.221087,0.0,479.4851982480705
2018-12-26 16:00:00,20.7,12,16,2,10245.895213,10990.579264,0.0,522.7968721111756
2018-12-26 17:00:00,21.1,12,17,2,10268.056203,11347.945408,0.0,535.4296444228221
2018-12-26 18:00:00,21.2,12,18,2,10037.727373,11274.389733,0.0,645.9977207922548
2018-12-26 19:00:00,21.9,12,19,2,9854.017016,11175.669205,0.0,671.4185077119564
2018-12-26 20:00:00,22.2,12,20,2,9658.629585,10885.275987,0.0,722.7202301007674
2018-12-26 21:00:00,22.1,12,21,2,9382.053146,10379.276288,0.0,717.5971131820497
2018-12-26 22:00:00,21.5,12,22,2,9035.216913,9809.762453,0.0,693.3860711676025
2018-12-26 23:00:00,21.1,12,23,2,8674.752421,9450.320349,0.0,655.6307046078437
2018-12-27 00:00:00,21.4,12,0,3,8417.17511,9170.922508,0.0,708.7801512256356
2018-12-27 01:00:00,21.5,12,1,3,8219.786133,9009.450875,0.0,691.2929802801809
2018-12-27 02:00:00,21.5,12,2,3,8114.546447,9022.894092,0.0,671.4287921565265
2018-12-27 03:00:00,21.6,12,3,3,8101.656488,9271.332715,0.0,703.3533703103603
2018-12-27 04:00:00,21.7,12,4,3,8200.936558,9860.787004,0.0,807.6933365894583
2018-12-27 05:00:00,21.8,12,5,3,8369.021856,10733.13668,0.0,990.0086574047892
2018-12-27 06:00:00,21.8,12,6,3,8517.573715,11014.241752,0.0,1282.662769457118
2018-12-27 07:00:00,21.7,12,7,3,8732.839639,11012.62856,0.0,1347.764971892835
2018-12-27 08:00:00,21.8,12,8,3,9069.155094,11054.979559,0.0,1185.7213172889878
2018-12-27 09:00:00,21.7,12,9,3,9337.21921,11076.758311,0.0,1055.9077129049892
2018-12-27 10:00:00,21.5,12,10,3,9500.965163,11031.772828,0.0,969.8841842600032
2018-12-27 11:00:00,21.4,12,11,3,9561.953503,10908.597,0.0,888.9450461639371
2018-12-27 12:00:00,19.2,12,12,3,9546.55816,10873.589174,0.0,788.8398607415565
