ept,netload,tmp,month,hour,dayofweek,mw_2,mw_7
2015-03-14 19:00:00,7435.56,0.589,3,19,5,8787.92,7344.19
2015-03-14 20:00:00,7028.44,0.324,3,20,5,8172.02,6944.71
2015-03-14 21:00:00,6751.14,0.16,3,21,5,7651.06,6663.28
2015-03-14 22:00:00,6479.39,0.057,3,22,5,7248.72,6417.85
2015-03-14 23:00:00,6195.57,-0.013,3,23,5,7018.07,6191.25
2015-03-15 00:00:00,6096.8,-0.056,3,0,6,7059.33,6104.42
2015-03-15 01:00:00,6113.57,-0.071,3,1,6,6951.51,6183.92
2015-03-15 02:00:00,6107.87,-0.07,3,2,6,6832.26,6171.57
2015-03-15 03:00:00,6116.68,-0.102,3,3,6,6937.13,6144.98
2015-03-15 04:00:00,6082.3,-0.125,3,4,6,7360.29,6126.51
2015-03-15 05:00:00,6195.24,0.014,3,5,6,8298.98,6245.69
2015-03-15 06:00:00,6498.09,0.793,3,6,6,8773.29,6603.2
2015-03-15 07:00:00,6903.98,1.921,3,7,6,9018.6,6918.88
2015-03-15 08:00:00,7415.2,3.383,3,8,6,9161.35,7309.57
2015-03-15 09:00:00,7779.82,4.811,3,9,6,9110.62,7533.52
2015-03-15 10:00:00,7763.63,6.008,3,10,6,9141.94,7466.56
2015-03-15 11:00:00,7596.25,6.911,3,11,6,9189.25,7220.29
2015-03-15 12:00:00,7482.02,7.506,3,12,6,9135.63,7078.57
2015-03-15 13:00:00,7548.22,7.722,3,13,6,9039.23,7072.15
2015-03-15 14:00:00,7460.14,7.457,3,14,6,9005.0,7021.21
2015-03-15 15:00:00,7296.13,6.501,3,15,6,8761.18,6893.57
2015-03-15 16:00:00,7263.62,4.574,3,16,6,8762.94,7022.59
2015-03-15 17:00:00,7786.15,3.321,3,17,6,8877.8,7772.21
2015-03-15 18:00:00,7874.1,2.7,3,18,6,8848.1,7834.3
2015-03-15 19:00:00,7618.91,2.185,3,19,6,8458.08,7592.29
2015-03-15 20:00:00,7279.95,1.912,3,20,6,7861.43,7238.47
2015-03-15 21:00:00,7125.42,1.859,3,21,6,7288.44,7096.28
2015-03-15 22:00:00,6822.32,1.647,3,22,6,6926.59,6814.49
2015-03-15 23:00:00,6711.22,1.447,3,23,6,6440.61,6735.43
2015-03-16 00:00:00,6792.91,1.425,3,0,0,6403.4,6830.41
2015-03-16 01:00:00,6650.94,1.385,3,1,0,6341.84,6695.51
2015-03-16 02:00:00,6579.57,1.409,3,2,0,6309.19,6617.53
2015-03-16 03:00:00,6720.39,1.425,3,3,0,6342.8,6757.28
2015-03-16 04:00:00,7212.02,1.392,3,4,0,6364.43,7268.97
2015-03-16 05:00:00,8213.45,1.725,3,5,0,6619.2,8212.2
2015-03-16 06:00:00,8644.11,3.066,3,6,0,6984.66,8735.97
2015-03-16 07:00:00,8814.25,4.874,3,7,0,7376.25,8860.38
2015-03-16 08:00:00,8906.67,6.972,3,8,0,7813.99,8811.97
2015-03-16 09:00:00,8798.68,8.567,3,9,0,8051.44,8693.16
2015-03-16 10:00:00,8817.03,9.569,3,10,0,8017.23,8707.16
2015-03-16 11:00:00,8925.2,10.217,3,11,0,7932.93,8757.97
2015-03-16 12:00:00,8874.44,10.597,3,12,0,7903.08,8683.69
2015-03-16 13:00:00,8788.9,10.761,3,13,0,7771.83,8564.16
2015-03-16 14:00:00,8671.13,10.473,3,14,0,7710.41,8417.05
2015-03-16 15:00:00,8470.47,9.442,3,15,0,7569.73,8222.02
2015-03-16 16:00:00,8487.49,7.552,3,16,0,7491.07,8387.71
2015-03-16 17:00:00,8826.88,6.282,3,17,0,7796.26,8886.2
2015-03-16 18:00:00,8996.26,5.687,3,18,0,7745.16,9020.99
2015-03-16 19:00:00,8722.77,5.13,3,19,0,7435.56,8677.52
2015-03-16 20:00:00,8095.19,4.539,3,20,0,7028.44,8140.47
2015-03-16 21:00:00,7561.13,4.036,3,21,0,6751.14,7628.81
2015-03-16 22:00:00,7147.22,3.577,3,22,0,6479.39,7244.95
2015-03-16 23:00:00,6932.97,3.287,3,23,0,6195.57,7072.29
2015-03-17 00:00:00,6983.13,3.001,3,0,1,6096.8,7107.53
2015-03-17 01:00:00,6826.26,2.566,3,1,1,6113.57,6949.31
2015-03-17 02:00:00,6733.77,2.074,3,2,1,6107.87,6863.12
2015-03-17 03:00:00,6852.72,1.796,3,3,1,6116.68,7019.18
2015-03-17 04:00:00,7289.0,1.564,3,4,1,6082.3,7497.3
2015-03-17 05:00:00,8135.3,1.946,3,5,1,6195.24,8420.37
2015-03-17 06:00:00,8489.23,3.658,3,6,1,6498.09,8799.58
2015-03-17 07:00:00,8617.73,5.875,3,7,1,6903.98,8888.2
2015-03-17 08:00:00,8606.5,8.576,3,8,1,7415.2,8806.75
2015-03-17 09:00:00,8519.34,10.572,3,9,1,7779.82,8627.92
2015-03-17 10:00:00,8571.19,11.905,3,10,1,7763.63,8639.62
2015-03-17 11:00:00,8605.92,12.706,3,11,1,7596.25,8644.35
2015-03-17 12:00:00,8572.77,13.048,3,12,1,7482.02,8545.41
2015-03-17 13:00:00,8419.17,12.931,3,13,1,7548.22,8424.44
2015-03-17 14:00:00,8335.98,12.328,3,14,1,7460.14,8328.02
2015-03-17 15:00:00,8134.72,10.987,3,15,1,7296.13,8161.17
2015-03-17 16:00:00,8222.77,8.035,3,16,1,7263.62,8425.05
2015-03-17 17:00:00,8711.6,5.877,3,17,1,7786.15,8891.67
2015-03-17 18:00:00,8951.33,4.964,3,18,1,7874.1,8973.62
2015-03-17 19:00:00,8595.4,4.034,3,19,1,7618.91,8651.7
2015-03-17 20:00:00,8072.24,3.094,3,20,1,7279.95,8058.09
2015-03-17 21:00:00,7560.44,2.209,3,21,1,7125.42,7503.65
2015-03-17 22:00:00,7150.72,1.384,3,22,1,6822.32,7167.09
2015-03-17 23:00:00,6979.27,0.616,3,23,1,6711.22,6979.54
2015-03-18 00:00:00,6987.79,0.053,3,0,2,6792.91,7040.34
2015-03-18 01:00:00,6784.47,-0.345,3,1,2,6650.94,6869.82
2015-03-18 02:00:00,6693.03,-0.693,3,2,2,6579.57,6796.19
2015-03-18 03:00:00,6851.74,-0.981,3,3,2,6720.39,6922.28
2015-03-18 04:00:00,7320.66,-1.163,3,4,2,7212.02,7369.65
2015-03-18 05:00:00,8192.3,-0.377,3,5,2,8213.45,8345.47
2015-03-18 06:00:00,8647.33,1.98,3,6,2,8644.11,8847.72
2015-03-18 07:00:00,8678.81,4.577,3,7,2,8814.25,9009.74
2015-03-18 08:00:00,8693.32,7.386,3,8,2,8906.67,9122.63
2015-03-18 09:00:00,8575.06,9.27,3,9,2,8798.68,9029.95
2015-03-18 10:00:00,8585.31,10.425,3,10,2,8817.03,9056.45
2015-03-18 11:00:00,8662.25,11.125,3,11,2,8925.2,9168.85
2015-03-18 12:00:00,8566.57,11.425,3,12,2,8874.44,9126.2
2015-03-18 13:00:00,8417.87,11.333,3,13,2,8788.9,9017.03
2015-03-18 14:00:00,8316.55,10.79,3,14,2,8671.13,8964.09
2015-03-18 15:00:00,8075.59,9.525,3,15,2,8470.47,8768.15
2015-03-18 16:00:00,8148.59,6.022,3,16,2,8487.49,8845.57
2015-03-18 17:00:00,8669.93,3.52,3,17,2,8826.88,9062.98
2015-03-18 18:00:00,8938.01,2.517,3,18,2,8996.26,9169.81
2015-03-18 19:00:00,8691.61,1.556,3,19,2,8722.77,8802.06
2015-03-18 20:00:00,8082.91,0.632,3,20,2,8095.19,8230.28
2015-03-18 21:00:00,7570.26,-0.218,3,21,2,7561.13,7671.4
2015-03-18 22:00:00,7175.45,-0.907,3,22,2,7147.22,7297.88
2015-03-18 23:00:00,6976.46,-1.473,3,23,2,6932.97,7096.72
2015-03-19 00:00:00,6996.05,-1.912,3,0,3,6983.13,7123.48
2015-03-19 01:00:00,6837.32,-2.227,3,1,3,6826.26,6943.87
2015-03-19 02:00:00,6722.51,-2.445,3,2,3,6733.77,6804.57
2015-03-19 03:00:00,6863.58,-2.553,3,3,3,6852.72,6936.68
2015-03-19 04:00:00,7313.96,-2.629,3,4,3,7289.0,7385.35
2015-03-19 05:00:00,8248.85,-1.72,3,5,3,8135.3,8301.24
2015-03-19 06:00:00,8611.45,0.867,3,6,3,8489.23,8781.09
2015-03-19 07:00:00,8669.71,3.392,3,7,3,8617.73,8948.97
2015-03-19 08:00:00,8661.11,6.303,3,8,3,8606.5,8973.37
2015-03-19 09:00:00,8505.34,7.968,3,9,3,8519.34,8876.01
2015-03-19 10:00:00,8550.34,9.013,3,10,3,8571.19,8981.18
2015-03-19 11:00:00,8606.18,9.761,3,11,3,8605.92,9108.31
2015-03-19 12:00:00,8559.21,10.165,3,12,3,8572.77,9091.83
2015-03-19 13:00:00,8453.8,10.191,3,13,3,8419.17,9017.44
2015-03-19 14:00:00,8326.32,9.749,3,14,3,8335.98,8992.61
2015-03-19 15:00:00,8135.22,8.587,3,15,3,8134.72,8800.23
2015-03-19 16:00:00,8133.79,5.068,3,16,3,8222.77,8908.87
2015-03-19 17:00:00,8578.85,2.524,3,17,3,8711.6,9063.95
2015-03-19 18:00:00,8903.19,1.579,3,18,3,8951.33,9113.58
2015-03-19 19:00:00,8646.16,0.72,3,19,3,8595.4,8787.92
2015-03-19 20:00:00,8067.69,-0.038,3,20,3,8072.24,8172.02
2015-03-19 21:00:00,7559.96,-0.666,3,21,3,7560.44,7651.06
2015-03-19 22:00:00,7139.85,-1.143,3,22,3,7150.72,7248.72
2015-03-19 23:00:00,6931.76,-1.447,3,23,3,6979.27,7018.07
2015-03-20 00:00:00,6975.35,-1.622,3,0,4,6987.79,7059.33
2015-03-20 01:00:00,6852.72,-1.729,3,1,4,6784.47,6951.51
2015-03-20 02:00:00,6727.59,-1.751,3,2,4,6693.03,6832.26
2015-03-20 03:00:00,6836.6,-1.859,3,3,4,6851.74,6937.13
2015-03-20 04:00:00,7329.25,-2.068,3,4,4,7320.66,7360.29
2015-03-20 05:00:00,8254.13,-1.416,3,5,4,8192.3,8298.98
2015-03-20 06:00:00,8584.55,1.059,3,6,4,8647.33,8773.29
2015-03-20 07:00:00,8614.35,3.433,3,7,4,8678.81,9018.6
2015-03-20 08:00:00,8658.19,6.315,3,8,4,8693.32,9161.35
2015-03-20 09:00:00,8499.71,8.166,3,9,4,8575.06,9110.62
2015-03-20 10:00:00,8586.84,9.328,3,10,4,8585.31,9141.94
2015-03-20 11:00:00,8583.05,10.15,3,11,4,8662.25,9189.25
2015-03-20 12:00:00,8425.05,10.597,3,12,4,8566.57,9135.63
2015-03-20 13:00:00,8320.57,10.677,3,13,4,8417.87,9039.23
2015-03-20 14:00:00,8210.49,10.334,3,14,4,8316.55,9005.0
2015-03-20 15:00:00,8015.72,9.413,3,15,4,8075.59,8761.18
2015-03-20 16:00:00,7978.21,7.12,3,16,4,8148.59,8762.94
2015-03-20 17:00:00,8375.68,5.448,3,17,4,8669.93,8877.8
2015-03-20 18:00:00,8612.57,4.266,3,18,4,8938.01,8848.1
2015-03-20 19:00:00,8318.91,3.128,3,19,4,8691.61,8458.08
2015-03-20 20:00:00,7757.07,2.075,3,20,4,8082.91,7861.43
2015-03-20 21:00:00,7173.38,1.21,3,21,4,7570.26,7288.44
2015-03-20 22:00:00,6790.68,0.544,3,22,4,7175.45,6926.59
2015-03-20 23:00:00,6347.56,0.001,3,23,4,6976.46,6440.61
2015-03-21 00:00:00,6259.85,-0.428,3,0,5,6996.05,6403.4
2015-03-21 01:00:00,6181.44,-0.838,3,1,5,6837.32,6341.84
2015-03-21 02:00:00,6188.97,-1.209,3,2,5,6722.51,6309.19
2015-03-21 03:00:00,6249.0,-1.568,3,3,5,6863.58,6342.8
2015-03-21 04:00:00,6262.75,-1.936,3,4,5,7313.96,6364.43
2015-03-21 05:00:00,6521.91,-1.068,3,5,5,8248.85,6619.2
2015-03-21 06:00:00,6980.25,1.586,3,6,5,8611.45,6984.66
2015-03-21 07:00:00,7221.9,4.043,3,7,5,8669.71,7376.25
2015-03-21 08:00:00,7480.22,7.262,3,8,5,8661.11,7813.99
2015-03-21 09:00:00,7574.02,9.869,3,9,5,8505.34,8051.44
2015-03-21 10:00:00,7467.51,11.211,3,10,5,8550.34,8017.23
2015-03-21 11:00:00,7251.94,11.988,3,11,5,8606.18,7932.93
2015-03-21 12:00:00,7153.57,12.256,3,12,5,8559.21,7903.08
2015-03-21 13:00:00,7016.32,12.048,3,13,5,8453.8,7771.83
2015-03-21 14:00:00,6978.73,11.357,3,14,5,8326.32,7710.41
2015-03-21 15:00:00,6920.67,9.924,3,15,5,8135.22,7569.73
2015-03-21 16:00:00,6963.62,7.279,3,16,5,8133.79,7491.07
2015-03-21 17:00:00,7385.7,5.438,3,17,5,8578.85,7796.26
2015-03-21 18:00:00,7438.74,4.707,3,18,5,8903.19,7745.16
2015-03-21 19:00:00,7156.56,4.037,3,19,5,8646.16,7435.56
2015-03-21 20:00:00,6725.22,3.542,3,20,5,8067.69,7028.44
2015-03-21 21:00:00,6454.53,3.213,3,21,5,7559.96,6751.14
2015-03-21 22:00:00,6138.51,2.911,3,22,5,7139.85,6479.39
2015-03-21 23:00:00,5943.37,2.457,3,23,5,6931.76,6195.57
2015-03-22 00:00:00,5873.22,2.069,3,0,6,6975.35,6096.8
2015-03-22 01:00:00,5901.79,1.845,3,1,6,6852.72,6113.57
2015-03-22 02:00:00,5870.26,1.59,3,2,6,6727.59,6107.87
2015-03-22 03:00:00,5853.94,1.349,3,3,6,6836.6,6116.68
2015-03-22 04:00:00,5797.9,1.014,3,4,6,7329.25,6082.3
2015-03-22 05:00:00,5966.3,0.802,3,5,6,8254.13,6195.24
2015-03-22 06:00:00,6363.98,1.16,3,6,6,8584.55,6498.09
2015-03-22 07:00:00,6810.7,2.026,3,7,6,8614.35,6903.98
2015-03-22 08:00:00,7300.4,3.182,3,8,6,8658.19,7415.2
2015-03-22 09:00:00,7643.72,4.202,3,9,6,8499.71,7779.82
2015-03-22 10:00:00,7647.34,4.917,3,10,6,8586.84,7763.63
2015-03-22 11:00:00,7475.87,5.538,3,11,6,8583.05,7596.25
2015-03-22 12:00:00,7337.22,5.887,3,12,6,8425.05,7482.02
2015-03-22 13:00:00,7381.5,5.848,3,13,6,8320.57,7548.22
2015-03-22 14:00:00,7282.11,5.355,3,14,6,8210.49,7460.14
2015-03-22 15:00:00,7169.61,4.435,3,15,6,8015.72,7296.13
2015-03-22 16:00:00,7091.94,2.67,3,16,6,7978.21,7263.62
2015-03-22 17:00:00,7659.68,0.285,3,17,6,8375.68,7786.15
2015-03-22 18:00:00,7820.05,-0.746,3,18,6,8612.57,7874.1
2015-03-22 19:00:00,7587.76,-1.784,3,19,6,8318.91,7618.91
2015-03-22 20:00:00,7200.94,-2.689,3,20,6,7757.07,7279.95
2015-03-22 21:00:00,7089.19,-3.388,3,21,6,7173.38,7125.42
2015-03-22 22:00:00,6821.32,-3.769,3,22,6,6790.68,6822.32
2015-03-22 23:00:00,6671.87,-3.929,3,23,6,6347.56,6711.22
2015-03-23 00:00:00,6777.56,-4.046,3,0,0,6259.85,6792.91
2015-03-23 01:00:00,6654.84,-4.07,3,1,0,6181.44,6650.94
2015-03-23 02:00:00,6604.97,-3.991,3,2,0,6188.97,6579.57
2015-03-23 03:00:00,6716.89,-3.856,3,3,0,6249.0,6720.39
2015-03-23 04:00:00,7187.21,-3.746,3,4,0,6262.75,7212.02
2015-03-23 05:00:00,8213.47,-2.629,3,5,0,6521.91,8213.45
2015-03-23 06:00:00,8649.78,-0.685,3,6,0,6980.25,8644.11
2015-03-23 07:00:00,8783.28,1.487,3,7,0,7221.9,8814.25
2015-03-23 08:00:00,8787.82,3.197,3,8,0,7480.22,8906.67
2015-03-23 09:00:00,8642.2,4.756,3,9,0,7574.02,8798.68
2015-03-23 10:00:00,8686.16,6.213,3,10,0,7467.51,8817.03
2015-03-23 11:00:00,8726.03,7.442,3,11,0,7251.94,8925.2
2015-03-23 12:00:00,8580.29,8.32,3,12,0,7153.57,8874.44
2015-03-23 13:00:00,8450.69,8.768,3,13,0,7016.32,8788.9
2015-03-23 14:00:00,8342.43,8.722,3,14,0,6978.73,8671.13
2015-03-23 15:00:00,8144.49,8.061,3,15,0,6920.67,8470.47
2015-03-23 16:00:00,8107.56,5.498,3,16,0,6963.62,8487.49
2015-03-23 17:00:00,8560.35,3.165,3,17,0,7385.7,8826.88
2015-03-23 18:00:00,8894.57,2.145,3,18,0,7438.74,8996.26
2015-03-23 19:00:00,8670.92,1.418,3,19,0,7156.56,8722.77
2015-03-23 20:00:00,8072.45,0.952,3,20,0,6725.22,8095.19
2015-03-23 21:00:00,7506.32,0.605,3,21,0,6454.53,7561.13
2015-03-23 22:00:00,7152.0,0.275,3,22,0,6138.51,7147.22
2015-03-23 23:00:00,6922.35,-0.015,3,23,0,5943.37,6932.97
2015-03-24 00:00:00,6984.51,-0.193,3,0,1,5873.22,6983.13
2015-03-24 01:00:00,6808.76,-0.303,3,1,1,5901.79,6826.26
2015-03-24 02:00:00,6741.09,-0.301,3,2,1,5870.26,6733.77
2015-03-24 03:00:00,6876.58,-0.247,3,3,1,5853.94,6852.72
2015-03-24 04:00:00,7292.99,-0.363,3,4,1,5797.9,7289.0
2015-03-24 05:00:00,8223.19,0.206,3,5,1,5966.3,8135.3
2015-03-24 06:00:00,8613.0,2.096,3,6,1,6363.98,8489.23
2015-03-24 07:00:00,8684.96,4.722,3,7,1,6810.7,8617.73
2015-03-24 08:00:00,8654.03,7.608,3,8,1,7300.4,8606.5
2015-03-24 09:00:00,8514.79,9.785,3,9,1,7643.72,8519.34
2015-03-24 10:00:00,8541.19,11.282,3,10,1,7647.34,8571.19
2015-03-24 11:00:00,8566.62,12.227,3,11,1,7475.87,8605.92
2015-03-24 12:00:00,8476.12,12.72,3,12,1,7337.22,8572.77
2015-03-24 13:00:00,8348.28,12.784,3,13,1,7381.5,8419.17
2015-03-24 14:00:00,8286.5,12.393,3,14,1,7282.11,8335.98
2015-03-24 15:00:00,8101.98,11.41,3,15,1,7169.61,8134.72
2015-03-24 16:00:00,8137.18,8.838,3,16,1,7091.94,8222.77
2015-03-24 17:00:00,8524.83,6.779,3,17,1,7659.68,8711.6
2015-03-24 18:00:00,8865.8,6.066,3,18,1,7820.05,8951.33
2015-03-24 19:00:00,8608.69,5.371,3,19,1,7587.76,8595.4
2015-03-24 20:00:00,7969.94,4.693,3,20,1,7200.94,8072.24
2015-03-24 21:00:00,7396.47,4.281,3,21,1,7089.19,7560.44
2015-03-24 22:00:00,7022.85,3.901,3,22,1,6821.32,7150.72
2015-03-24 23:00:00,6814.49,3.445,3,23,1,6671.87,6979.27
2015-03-25 00:00:00,6839.16,2.919,3,0,2,6777.56,6987.79
2015-03-25 01:00:00,6686.35,2.539,3,1,2,6654.84,6784.47
2015-03-25 02:00:00,6626.64,2.1,3,2,2,6604.97,6693.03
2015-03-25 03:00:00,6744.25,1.56,3,3,2,6716.89,6851.74
2015-03-25 04:00:00,7199.47,1.081,3,4,2,7187.21,7320.66
2015-03-25 05:00:00,8099.13,2.063,3,5,2,8213.47,8192.3
2015-03-25 06:00:00,8562.38,4.184,3,6,2,8649.78,8647.33
2015-03-25 07:00:00,8589.53,6.307,3,7,2,8783.28,8678.81
2015-03-25 08:00:00,8589.56,9.027,3,8,2,8787.82,8693.32
2015-03-25 09:00:00,8430.89,11.519,3,9,2,8642.2,8575.06
2015-03-25 10:00:00,8466.17,13.463,3,10,2,8686.16,8585.31
2015-03-25 11:00:00,8497.13,14.582,3,11,2,8726.03,8662.25
2015-03-25 12:00:00,8436.13,14.804,3,12,2,8580.29,8566.57
2015-03-25 13:00:00,8311.09,14.378,3,13,2,8450.69,8417.87
2015-03-25 14:00:00,8246.95,13.508,3,14,2,8342.43,8316.55
2015-03-25 15:00:00,8125.9,12.194,3,15,2,8144.49,8075.59
2015-03-25 16:00:00,8119.76,10.685,3,16,2,8107.56,8148.59
2015-03-25 17:00:00,8511.45,9.567,3,17,2,8560.35,8669.93
2015-03-25 18:00:00,8789.68,9.076,3,18,2,8894.57,8938.01
2015-03-25 19:00:00,8472.09,8.714,3,19,2,8670.92,8691.61
2015-03-25 20:00:00,7859.42,8.412,3,20,2,8072.45,8082.91
2015-03-25 21:00:00,7340.26,8.159,3,21,2,7506.32,7570.26
2015-03-25 22:00:00,6917.44,7.899,3,22,2,7152.0,7175.45
2015-03-25 23:00:00,6702.3,7.673,3,23,2,6922.35,6976.46
2015-03-26 00:00:00,6706.43,7.464,3,0,3,6984.51,6996.05
2015-03-26 01:00:00,6521.76,7.237,3,1,3,6808.76,6837.32
2015-03-26 02:00:00,6454.31,7.015,3,2,3,6741.09,6722.51
2015-03-26 03:00:00,6547.63,6.677,3,3,3,6876.58,6863.58
2015-03-26 04:00:00,6938.23,6.388,3,4,3,7292.99,7313.96
2015-03-26 05:00:00,7892.84,6.506,3,5,3,8223.19,8248.85
2015-03-26 06:00:00,8370.98,7.331,3,6,3,8613.0,8611.45
2015-03-26 07:00:00,8521.97,8.528,3,7,3,8684.96,8669.71
2015-03-26 08:00:00,8587.66,10.073,3,8,3,8654.03,8661.11
2015-03-26 09:00:00,8520.29,11.431,3,9,3,8514.79,8505.34
2015-03-26 10:00:00,8556.03,12.397,3,10,3,8541.19,8550.34
2015-03-26 11:00:00,8653.62,12.835,3,11,3,8566.62,8606.18
2015-03-26 12:00:00,8564.33,12.805,3,12,3,8476.12,8559.21
2015-03-26 13:00:00,8472.88,12.39,3,13,3,8348.28,8453.8
2015-03-26 14:00:00,8436.72,11.719,3,14,3,8286.5,8326.32
2015-03-26 15:00:00,8341.89,10.858,3,15,3,8101.98,8135.22
2015-03-26 16:00:00,8353.75,9.542,3,16,3,8137.18,8133.79
2015-03-26 17:00:00,8523.15,8.385,3,17,3,8524.83,8578.85
2015-03-26 18:00:00,8686.41,7.857,3,18,3,8865.8,8903.19
2015-03-26 19:00:00,8411.75,7.355,3,19,3,8608.69,8646.16
2015-03-26 20:00:00,7821.12,6.891,3,20,3,7969.94,8067.69
2015-03-26 21:00:00,7256.29,6.497,3,21,3,7396.47,7559.96
2015-03-26 22:00:00,6874.34,6.183,3,22,3,7022.85,7139.85
2015-03-26 23:00:00,6634.57,5.866,3,23,3,6814.49,6931.76
2015-03-27 00:00:00,6658.7,5.553,3,0,4,6839.16,6975.35
2015-03-27 01:00:00,6509.73,5.266,3,1,4,6686.35,6852.72
2015-03-27 02:00:00,6382.07,4.97,3,2,4,6626.64,6727.59
2015-03-27 03:00:00,6491.8,4.631,3,3,4,6744.25,6836.6
2015-03-27 04:00:00,6926.37,4.265,3,4,4,7199.47,7329.25
2015-03-27 05:00:00,7935.12,4.114,3,5,4,8099.13,8254.13
2015-03-27 06:00:00,8501.26,4.328,3,6,4,8562.38,8584.55
2015-03-27 07:00:00,8735.88,4.942,3,7,4,8589.53,8614.35
2015-03-27 08:00:00,8759.02,5.957,3,8,4,8589.56,8658.19
2015-03-27 09:00:00,8662.43,7.212,3,9,4,8430.89,8499.71
2015-03-27 10:00:00,8636.51,8.217,3,10,4,8466.17,8586.84
2015-03-27 11:00:00,8722.03,8.817,3,11,4,8497.13,8583.05
2015-03-27 12:00:00,8646.33,8.992,3,12,4,8436.13,8425.05
2015-03-27 13:00:00,8525.64,8.857,3,13,4,8311.09,8320.57
2015-03-27 14:00:00,8445.19,8.431,3,14,4,8246.95,8210.49
2015-03-27 15:00:00,8187.08,7.787,3,15,4,8125.9,8015.72
2015-03-27 16:00:00,8153.3,6.482,3,16,4,8119.76,7978.21
2015-03-27 17:00:00,8317.19,4.756,3,17,4,8511.45,8375.68
2015-03-27 18:00:00,8525.22,4.126,3,18,4,8789.68,8612.57
2015-03-27 19:00:00,8162.2,3.628,3,19,4,8472.09,8318.91
2015-03-27 20:00:00,7541.73,3.092,3,20,4,7859.42,7757.07
2015-03-27 21:00:00,6974.2,2.672,3,21,4,7340.26,7173.38
2015-03-27 22:00:00,6599.62,2.35,3,22,4,6917.44,6790.68
2015-03-27 23:00:00,6217.82,1.99,3,23,4,6702.3,6347.56
2015-03-28 00:00:00,6127.64,1.798,3,0,5,6706.43,6259.85
2015-03-28 01:00:00,6061.39,1.831,3,1,5,6521.76,6181.44
2015-03-28 02:00:00,6029.83,1.745,3,2,5,6454.31,6188.97
2015-03-28 03:00:00,6063.15,1.697,3,3,5,6547.63,6249.0
2015-03-28 04:00:00,6026.56,1.618,3,4,5,6938.23,6262.75
2015-03-28 05:00:00,6347.51,2.197,3,5,5,7892.84,6521.91
2015-03-28 06:00:00,6843.88,3.464,3,6,5,8370.98,6980.25
2015-03-28 07:00:00,7179.21,4.909,3,7,5,8521.97,7221.9
2015-03-28 08:00:00,7535.85,6.379,3,8,5,8587.66,7480.22
2015-03-28 09:00:00,7775.97,7.369,3,9,5,8520.29,7574.02
2015-03-28 10:00:00,7734.5,8.099,3,10,5,8556.03,7467.51
2015-03-28 11:00:00,7595.94,8.639,3,11,5,8653.62,7251.94
2015-03-28 12:00:00,7534.83,8.965,3,12,5,8564.33,7153.57
2015-03-28 13:00:00,7330.29,9.003,3,13,5,8472.88,7016.32
2015-03-28 14:00:00,7278.14,8.664,3,14,5,8436.72,6978.73
2015-03-28 15:00:00,7059.59,8.035,3,15,5,8341.89,6920.67
2015-03-28 16:00:00,6927.85,6.469,3,16,5,8353.75,6963.62
2015-03-28 17:00:00,7255.31,4.27,3,17,5,8523.15,7385.7
2015-03-28 18:00:00,7463.58,3.228,3,18,5,8686.41,7438.74
2015-03-28 19:00:00,7271.83,2.245,3,19,5,8411.75,7156.56
2015-03-28 20:00:00,6863.48,1.623,3,20,5,7821.12,6725.22
2015-03-28 21:00:00,6526.44,1.441,3,21,5,7256.29,6454.53
2015-03-28 22:00:00,6216.0,1.535,3,22,5,6874.34,6138.51
2015-03-28 23:00:00,5948.1,1.58,3,23,5,6634.57,5943.37
2015-03-29 00:00:00,5941.86,1.598,3,0,6,6658.7,5873.22
2015-03-29 01:00:00,6015.99,1.568,3,1,6,6509.73,5901.79
2015-03-29 02:00:00,5955.59,1.494,3,2,6,6382.07,5870.26
2015-03-29 03:00:00,5895.19,1.424,3,3,6,6491.8,5853.94
2015-03-29 04:00:00,5834.79,1.671,3,4,6,6926.37,5797.9
2015-03-29 05:00:00,6004.08,3.189,3,5,6,7935.12,5966.3
2015-03-29 06:00:00,6404.63,4.977,3,6,6,8501.26,6363.98
2015-03-29 07:00:00,6928.06,6.984,3,7,6,8735.88,6810.7
2015-03-29 08:00:00,7329.86,8.636,3,8,6,8759.02,7300.4
2015-03-29 09:00:00,7492.74,9.65,3,9,6,8662.43,7643.72
2015-03-29 10:00:00,7480.05,10.412,3,10,6,8636.51,7647.34
2015-03-29 11:00:00,7408.72,11.111,3,11,6,8722.03,7475.87
2015-03-29 12:00:00,7249.82,11.379,3,12,6,8646.33,7337.22
2015-03-29 13:00:00,7162.72,11.101,3,13,6,8525.64,7381.5
2015-03-29 14:00:00,7039.91,10.375,3,14,6,8445.19,7282.11
2015-03-29 15:00:00,6908.27,9.494,3,15,6,8187.08,7169.61
2015-03-29 16:00:00,7038.16,8.616,3,16,6,8153.3,7091.94
2015-03-29 17:00:00,7335.77,8.06,3,17,6,8317.19,7659.68
2015-03-29 18:00:00,7463.64,7.855,3,18,6,8525.22,7820.05
2015-03-29 19:00:00,7137.05,7.765,3,19,6,8162.2,7587.76
2015-03-29 20:00:00,7007.29,7.717,3,20,6,7541.73,7200.94
2015-03-29 21:00:00,6709.52,7.784,3,21,6,6974.2,7089.19
2015-03-29 22:00:00,6465.12,7.905,3,22,6,6599.62,6821.32
2015-03-29 23:00:00,6552.86,8.018,3,23,6,6217.82,6671.87
2015-03-30 00:00:00,6456.89,8.042,3,0,0,6127.64,6777.56
