date,netload,tmp,month,hour,dayofweek,mw_2,mw_7,potential
2016-06-19 02:00:00,11848.205088382816,24.2,6,2,6,12387.103929396742,11105.490226376212,2181.0939885228127
2016-06-19 03:00:00,11397.324105464648,24.3,6,3,6,12165.744238906327,10901.52542725164,1883.3440194871364
2016-06-19 04:00:00,11126.762253067,23.3,6,4,6,12349.01497052659,10874.314291513538,1502.4603413215082
2016-06-19 05:00:00,10866.812816995647,23.0,6,5,6,12788.99972997457,10875.143544935609,942.2606059228892
2016-06-19 06:00:00,11211.400783985471,22.6,6,6,6,13294.993248452183,11189.304801788638,184.67943664340964
2016-06-19 07:00:00,12259.532144263849,21.8,6,7,6,14317.803511757053,12158.187314694153,26.80249306726
2016-06-19 08:00:00,13628.87390182927,21.6,6,8,6,15445.345073870874,13305.784288629304,349.70984008387313
2016-06-19 09:00:00,15009.544805302372,21.2,6,9,6,16768.76114600557,14318.511724372704,865.5396840650355
2016-06-19 10:00:00,16284.6792624351,20.9,6,10,6,18117.80459249978,15303.25756892295,1312.9769680920017
2016-06-19 11:00:00,17483.55905179513,20.9,6,11,6,19283.053387502485,16425.28843949436,1728.4734016887323
2016-06-19 12:00:00,18454.190501224188,22.5,6,12,6,20414.433094309275,17299.50705228436,2145.125028472552
2016-06-19 13:00:00,19177.022825485048,24.8,6,13,6,21307.23519161785,17972.9471576483,2433.600470523814
2016-06-19 14:00:00,19646.6415809026,26.5,6,14,6,21889.217508198395,18064.4436351589,2686.4406669396667
2016-06-19 15:00:00,19922.594080745526,28.1,6,15,6,22120.339979809472,17364.00848944695,2826.404867371737
2016-06-19 16:00:00,19905.425751451672,29.3,6,16,6,22164.54905251413,16349.214791745911,2917.3970472474066
2016-06-19 17:00:00,19492.7263264336,30.5,6,17,6,21674.097782979003,15469.746116022132,2937.963792276805
2016-06-19 18:00:00,18792.04374958268,31.2,6,18,6,20730.016348891364,14782.00857564598,2856.505683573032
2016-06-19 19:00:00,17912.14062470786,31.5,6,19,6,19609.271618211103,14305.06419924082,2764.1108666317177
2016-06-19 20:00:00,17366.101807898784,31.7,6,20,6,18814.371504432875,14234.286890672838,2459.470458333933
2016-06-19 21:00:00,16109.256813044316,32.1,6,21,6,17389.63705130002,13403.05009057219,2310.018959532932
2016-06-19 22:00:00,14533.391500000003,31.9,6,22,6,15897.532899999997,12261.772399999998,2137.2815462699527
2016-06-19 23:00:00,13243.883676381549,31.5,6,23,6,14405.423968968957,11156.046583160422,1877.526430629632
2016-06-20 00:00:00,12330.19821897706,30.3,6,0,0,13309.042236030176,10508.299223292712,1591.284693332691
2016-06-20 01:00:00,11748.2771683068,28.2,6,1,0,12517.895134431596,10152.764381011852,1476.9784970842577
2016-06-20 02:00:00,11397.197309252202,27.0,6,2,0,11998.859821754122,10011.570977485162,1449.2450883723322
2016-06-20 03:00:00,11346.568400208173,25.8,6,3,0,11702.35639079994,10185.595844051726,1432.3362403565225
2016-06-20 04:00:00,11780.744463239163,25.0,6,4,0,11673.416384176118,10823.410954672712,1451.704636065033
2016-06-20 05:00:00,12383.869659315196,24.2,6,5,0,11686.14910136086,11729.940323472596,1596.242816095053
2016-06-20 06:00:00,13145.411022867893,23.7,6,6,0,12251.08861940336,12303.14763214421,1701.7362789629587
2016-06-20 07:00:00,14228.304201592113,23.6,6,7,0,13612.325715862944,13046.656705054296,1960.8127319496816
2016-06-20 08:00:00,15519.53216260302,23.6,6,8,0,15178.525510300362,14054.708825279196,2318.481897412137
2016-06-20 09:00:00,16952.617473442737,23.5,6,9,0,16755.77933755058,15338.282240944778,2756.1979448387847
2016-06-20 10:00:00,18232.699435315368,23.2,6,10,0,18222.565185407777,16599.57327619945,3256.0496362323665
2016-06-20 11:00:00,19263.6527822001,23.2,6,11,0,19432.6046175074,17674.875876249265,3676.493574569
2016-06-20 12:00:00,20152.361919294144,24.2,6,12,0,20174.15862913828,18567.74308721213,3925.2187588775214
2016-06-20 13:00:00,20799.262307073976,25.9,6,13,0,20697.70843983965,17944.1407398895,4131.77188859377
2016-06-20 14:00:00,21257.999365454165,27.6,6,14,0,21060.223732286475,16834.48497279209,4308.680148528594
2016-06-20 15:00:00,21557.441712977787,28.7,6,15,0,21229.059187834297,16357.236875154784,4437.762651923302
2016-06-20 16:00:00,21568.13979116656,29.5,6,16,0,21117.78113958828,16065.887504873146,4552.244679479667
2016-06-20 17:00:00,21134.387132356464,30.7,6,17,0,20553.601794523245,15918.370280952298,4600.677831991692
2016-06-20 18:00:00,20389.381027105628,30.9,6,18,0,19740.92288053161,15795.391426381962,4498.166489495896
2016-06-20 19:00:00,19460.13420125282,31.6,6,19,0,18893.10606595315,15587.342971110244,4361.448144154665
2016-06-20 20:00:00,18789.866292892504,31.9,6,20,0,18301.513996163936,15471.50490232682,4007.464034878893
2016-06-20 21:00:00,17334.01688022691,32.0,6,21,0,17181.220118221972,14421.935443044262,3733.7834445266526
2016-06-20 22:00:00,15584.3596,32.0,6,22,0,15833.0408,13067.153000000002,3362.041613452548
2016-06-20 23:00:00,14086.6932843765,31.7,6,23,0,14468.310732622644,11844.920508476496,2928.494530629629
2016-06-21 00:00:00,13068.791586989815,29.8,6,0,1,13338.79957831744,11094.00267722425,2434.094301327643
2016-06-21 01:00:00,12410.552522186055,27.5,6,1,1,12480.12606845728,10591.463535116853,2215.571865097012
2016-06-21 02:00:00,12003.60166251873,26.8,6,2,1,11848.205088382816,10368.63132759475,2111.520442251587
2016-06-21 03:00:00,11946.014531802535,26.4,6,3,1,11397.324105464648,10444.95852969226,2038.7405936230496
2016-06-21 04:00:00,12390.836763248102,26.4,6,4,1,11126.762253067,11032.302958617152,2051.150767659396
2016-06-21 05:00:00,12931.30339639837,25.8,6,5,1,10866.812816995647,11806.52923500167,2206.335116103992
2016-06-21 06:00:00,13638.427633540095,25.0,6,6,1,11211.400783985471,12474.040822481536,2249.170016046133
2016-06-21 07:00:00,14742.550573510527,24.6,6,7,1,12259.532144263849,13131.81975695458,2453.8293426218843
2016-06-21 08:00:00,16079.073363983036,24.2,6,8,1,13628.87390182927,13962.21068772357,2832.7282693305515
2016-06-21 09:00:00,17600.191646558236,23.7,6,9,1,15009.544805302372,15072.825376299974,3315.7391462188007
2016-06-21 10:00:00,18995.238013061644,23.3,6,10,1,16284.6792624351,16040.46163230625,3903.623809347866
2016-06-21 11:00:00,20151.808128337743,23.6,6,11,1,17483.55905179513,16840.863289887013,4439.032152315276
2016-06-21 12:00:00,21094.841136126983,24.3,6,12,1,18454.190501224188,17776.791452993984,4813.374105015164
2016-06-21 13:00:00,21708.11194721032,26.4,6,13,1,19177.022825485048,18589.040351149742,5074.251105426609
2016-06-21 14:00:00,22134.25918897483,28.4,6,14,1,19646.6415809026,19343.156210198485,5217.529788664935
2016-06-21 15:00:00,22355.89944504396,29.8,6,15,1,19922.594080745526,19914.97878405388,5314.022475443966
2016-06-21 16:00:00,22229.929507096404,30.9,6,16,1,19905.425751451672,20107.12410174344,5350.702411545837
2016-06-21 17:00:00,21850.530497627125,31.8,6,17,1,19492.7263264336,19942.323345331737,5262.467547921537
2016-06-21 18:00:00,21056.32868526193,31.8,6,18,1,18792.04374958268,19314.7679821743,5214.309854766558
2016-06-21 19:00:00,20068.83821048925,31.8,6,19,1,17912.14062470786,18490.759406946938,5028.395802310968
2016-06-21 20:00:00,19399.775518212275,32.2,6,20,1,17366.101807898784,17858.289938953785,4616.168044115326
2016-06-21 21:00:00,17951.20595877375,32.2,6,21,1,16109.256813044316,16447.952047886145,4343.692669846423
2016-06-21 22:00:00,16262.8392,32.5,6,22,1,14533.391500000003,14801.7769,3979.230691999386
2016-06-21 23:00:00,15006.486542505098,31.8,6,23,1,13243.883676381549,13503.89752651075,3606.974130629629
2016-06-22 00:00:00,14083.077271251705,30.3,6,0,2,12330.19821897706,12711.56881742447,3353.88755945624
2016-06-22 01:00:00,13420.15076011779,27.7,6,1,2,11748.2771683068,12184.15641335389,3229.857549358901
2016-06-22 02:00:00,13011.397217712749,27.5,6,2,2,11397.197309252202,11918.639208339451,3121.118680183321
2016-06-22 03:00:00,12904.638560384035,27.0,6,3,2,11346.568400208173,11832.637408478771,3046.5361488170693
2016-06-22 04:00:00,13302.304298553156,26.8,6,4,2,11780.744463239163,12238.355563314051,3009.774796240896
2016-06-22 05:00:00,13818.963216230048,26.0,6,5,2,12383.869659315196,12851.02958223384,3117.802651409045
2016-06-22 06:00:00,14413.285516757462,25.5,6,6,2,13145.411022867893,13433.948650614557,3136.82983587781
2016-06-22 07:00:00,15400.79740286218,25.0,6,7,2,14228.304201592113,14211.69825931487,3228.6872258392505
2016-06-22 08:00:00,16602.151472467493,24.6,6,8,2,15519.53216260302,15299.6799235934,3490.975098682204
2016-06-22 09:00:00,17981.545518452902,24.3,6,9,2,16952.617473442737,16569.188771849964,3838.817254703257
2016-06-22 10:00:00,19277.2671369148,24.0,6,10,2,18232.699435315368,17859.458721169038,4284.977681242532
2016-06-22 11:00:00,20361.85986504972,24.0,6,11,2,19263.6527822001,19011.13078808883,4721.061276168433
2016-06-22 12:00:00,21292.20844776997,24.8,6,12,2,20152.361919294144,20041.50472394067,5023.425841727139
2016-06-22 13:00:00,21919.7485875466,26.2,6,13,2,20799.262307073976,20909.18973971106,5271.618417069594
2016-06-22 14:00:00,22261.000917428475,27.6,6,14,2,21257.999365454165,21478.156961273457,5429.16642900122
2016-06-22 15:00:00,22423.409482778225,28.5,6,15,2,21557.441712977787,21915.26602758742,5440.764203897612
2016-06-22 16:00:00,22282.20891707076,29.9,6,16,2,21568.13979116656,21981.38647818341,5418.212449280105
