date,netload,tmpf,month,hour,dayofweek,kw2day,kw7day,potential,poten_2,poten_7
2019-01-18 12:00:00,18090,55.9,1,12,4,19116,21006,3777.1578947368416,4803.157894736842,6693.157894736842
2019-01-18 13:00:00,17928,57.4,1,13,4,18684,20412,4155.157894736842,4911.157894736842,6639.157894736842
2019-01-18 14:00:00,18576,57.4,1,14,4,18954,20142,5078.842105263158,5456.842105263158,6644.842105263158
2019-01-18 15:00:00,18360,59.2,1,15,4,19710,20790,4450.736842105263,5800.736842105263,6880.736842105263
2019-01-18 16:00:00,18954,59.0,1,16,4,21114,22518,4035.78947368421,6195.78947368421,7599.78947368421
2019-01-18 17:00:00,20304,55.4,1,17,4,23328,25218,3879.473684210527,6903.473684210527,8793.473684210527
2019-01-18 18:00:00,21924,48.6,1,18,4,24948,26622,4547.36842105263,7571.36842105263,9245.36842105263
2019-01-18 19:00:00,22248,45.3,1,19,4,25164,27108,4644.0,7560.0,9504.0
2019-01-18 20:00:00,22032,43.0,1,20,4,25272,27756,4226.21052631579,7466.21052631579,9950.21052631579
2019-01-18 21:00:00,21924,41.0,1,21,4,25002,27648,4251.78947368421,7329.78947368421,9975.78947368421
2019-01-18 22:00:00,21600,40.8,1,22,4,24192,27378,4359.78947368421,6951.78947368421,10137.78947368421
2019-01-18 23:00:00,21006,39.7,1,23,4,23220,26568,3970.42105263158,6184.42105263158,9532.42105263158
2019-01-19 00:00:00,21276,38.5,1,0,5,23544,25596,4905.4736842105285,7173.4736842105285,9225.473684210529
2019-01-19 01:00:00,21384,37.6,1,1,5,24246,24840,5277.78947368421,8139.78947368421,8733.78947368421
2019-01-19 02:00:00,21438,43.3,1,2,5,24408,23922,5377.263157894737,8347.263157894737,7861.263157894737
2019-01-19 03:00:00,21438,43.9,1,3,5,24300,24138,5394.315789473683,8256.315789473683,8094.315789473683
2019-01-19 04:00:00,21222,44.1,1,4,5,25596,24408,5013.4736842105285,9387.473684210529,8199.473684210529
2019-01-19 05:00:00,21438,44.2,1,5,5,27162,24138,5007.78947368421,10731.78947368421,7707.78947368421
2019-01-19 06:00:00,21654,43.0,1,6,5,28728,24030,4825.894736842107,11899.894736842109,7201.894736842107
2019-01-19 07:00:00,23058,42.8,1,7,5,28620,24030,5786.526315789473,11348.526315789471,6758.526315789473
2019-01-19 08:00:00,23490,43.2,1,8,5,27864,24138,6306.63157894737,10680.63157894737,6954.63157894737
2019-01-19 09:00:00,22896,44.1,1,9,5,25434,23274,6687.4736842105285,9225.473684210529,7065.4736842105285
2019-01-19 10:00:00,21330,46.8,1,10,5,23436,22896,5976.947368421052,8082.947368421052,7542.947368421052
2019-01-19 11:00:00,21438,52.7,1,11,5,22788,21978,6704.526315789472,8054.526315789471,7244.526315789471
2019-01-19 12:00:00,20412,52.9,1,12,5,22032,21222,6099.157894736842,7719.157894736842,6909.157894736842
2019-01-19 13:00:00,19386,52.9,1,13,5,21492,20898,5613.157894736842,7719.157894736842,7125.157894736842
2019-01-19 14:00:00,18792,54.5,1,14,5,19980,21168,5294.842105263158,6482.842105263158,7670.842105263158
2019-01-19 15:00:00,18954,58.1,1,15,5,19710,20412,5044.736842105263,5800.736842105263,6502.736842105263
2019-01-19 16:00:00,19494,59.9,1,16,5,21924,20682,4575.78947368421,7005.78947368421,5763.78947368421
2019-01-19 17:00:00,19872,58.1,1,17,5,24246,21546,3447.4736842105267,7821.473684210527,5121.473684210527
2019-01-19 18:00:00,19278,57.2,1,18,5,25272,21492,1901.3684210526296,7895.36842105263,4115.36842105263
2019-01-19 19:00:00,18576,56.7,1,19,5,24948,21384,972.0,7344.0,3780.0
2019-01-19 20:00:00,18144,56.3,1,20,5,23976,20790,338.21052631579005,6170.21052631579,2984.21052631579
2019-01-19 21:00:00,17388,56.8,1,21,5,22842,20574,0.0,5169.78947368421,2901.78947368421
2019-01-19 22:00:00,16578,57.2,1,22,5,21114,19818,0.0,3873.78947368421,2577.78947368421
2019-01-19 23:00:00,15606,57.6,1,23,5,20196,18738,0.0,3160.42105263158,1702.42105263158
2019-01-20 00:00:00,14796,58.3,1,0,6,19710,18306,0.0,3339.4736842105285,1935.4736842105283
2019-01-20 01:00:00,13824,59.2,1,1,6,20520,18252,0.0,4413.78947368421,2145.78947368421
2019-01-20 02:00:00,13662,61.9,1,2,6,21114,18144,0.0,5053.263157894737,2083.2631578947367
2019-01-20 03:00:00,13716,61.7,1,3,6,20682,18414,0.0,4638.315789473683,2370.3157894736837
2019-01-20 04:00:00,13662,62.6,1,4,6,21006,18792,0.0,4797.4736842105285,2583.4736842105285
2019-01-20 05:00:00,13554,59.4,1,5,6,22518,18846,0.0,6087.78947368421,2415.78947368421
2019-01-20 06:00:00,13716,59.2,1,6,6,24030,18792,0.0,7201.894736842107,1963.8947368421068
2019-01-20 07:00:00,14418,58.1,1,7,6,24300,19440,0.0,7028.526315789473,2168.5263157894733
2019-01-20 08:00:00,15336,55.6,1,8,6,23490,19926,0.0,6306.63157894737,2742.63157894737
2019-01-20 09:00:00,14958,55.8,1,9,6,21060,20898,0.0,4851.4736842105285,4689.4736842105285
2019-01-20 10:00:00,14958,57.2,1,10,6,19548,20952,0.0,4194.947368421052,5598.947368421052
2019-01-20 11:00:00,15336,57.2,1,11,6,19170,20790,602.5263157894715,4436.526315789472,6056.526315789472
2019-01-20 12:00:00,15876,57.2,1,12,6,18090,19926,1563.1578947368416,3777.1578947368416,5613.157894736842
2019-01-20 13:00:00,15822,49.5,1,13,6,17928,18792,2049.1578947368416,4155.157894736842,5019.157894736842
2019-01-20 14:00:00,14958,49.1,1,14,6,18576,18954,1460.8421052631584,5078.842105263158,5456.842105263158
2019-01-20 15:00:00,14634,49.8,1,15,6,18360,19386,724.7368421052633,4450.736842105263,5476.736842105263
2019-01-20 16:00:00,15984,48.2,1,16,6,18954,19764,1065.78947368421,4035.78947368421,4845.78947368421
2019-01-20 17:00:00,18468,45.5,1,17,6,20304,20790,2043.4736842105267,3879.473684210527,4365.473684210527
2019-01-20 18:00:00,20358,40.6,1,18,6,21924,21546,2981.36842105263,4547.36842105263,4169.36842105263
2019-01-20 19:00:00,21276,37.8,1,19,6,22248,21978,3672.0,4644.0,4374.0
2019-01-20 20:00:00,22194,35.6,1,20,6,22032,21870,4388.21052631579,4226.21052631579,4064.21052631579
2019-01-20 21:00:00,22302,33.8,1,21,6,21924,21654,4629.78947368421,4251.78947368421,3981.78947368421
2019-01-20 22:00:00,22572,32.9,1,22,6,21600,20682,5331.78947368421,4359.78947368421,3441.78947368421
2019-01-20 23:00:00,22734,31.1,1,23,6,21006,20520,5698.42105263158,3970.42105263158,3484.42105263158
2019-01-21 00:00:00,23382,29.3,1,0,0,21276,21276,7011.4736842105285,4905.4736842105285,4905.4736842105285
2019-01-21 01:00:00,24786,27.5,1,1,0,21384,21978,8679.78947368421,5277.78947368421,5871.78947368421
2019-01-21 02:00:00,25326,26.6,1,2,0,21438,21870,9265.263157894737,5377.263157894737,5809.263157894737
2019-01-21 03:00:00,24786,25.5,1,3,0,21438,22410,8742.315789473683,5394.315789473683,6366.315789473683
2019-01-21 04:00:00,27540,23.9,1,4,0,21222,23976,11331.473684210529,5013.4736842105285,7767.473684210528
2019-01-21 05:00:00,29808,22.6,1,5,0,21438,25326,13377.78947368421,5007.78947368421,8895.78947368421
2019-01-21 06:00:00,32022,21.6,1,6,0,21654,27594,15193.894736842109,4825.894736842107,10765.894736842109
2019-01-21 07:00:00,32616,20.7,1,7,0,23058,27918,15344.526315789471,5786.526315789473,10646.526315789471
2019-01-21 08:00:00,31752,20.3,1,8,0,23490,27378,14568.63157894737,6306.63157894737,10194.63157894737
2019-01-21 09:00:00,30510,21.6,1,9,0,22896,27486,14301.473684210529,6687.4736842105285,11277.473684210529
2019-01-21 10:00:00,28998,23.0,1,10,0,21330,27054,13644.947368421052,5976.947368421052,11700.947368421052
2019-01-21 11:00:00,28134,24.8,1,11,0,21438,26946,13400.526315789471,6704.526315789472,12212.526315789471
2019-01-21 12:00:00,26676,27.0,1,12,0,20412,25542,12363.157894736842,6099.157894736842,11229.157894736842
2019-01-21 13:00:00,26082,28.8,1,13,0,19386,25218,12309.157894736842,5613.157894736842,11445.157894736842
2019-01-21 14:00:00,25704,29.3,1,14,0,18792,24840,12206.842105263158,5294.842105263158,11342.842105263158
2019-01-21 15:00:00,26406,30.0,1,15,0,18954,25650,12496.736842105263,5044.736842105263,11740.736842105263
2019-01-21 16:00:00,28620,30.4,1,16,0,19494,26892,13701.78947368421,4575.78947368421,11973.78947368421
2019-01-21 17:00:00,31536,29.3,1,17,0,19872,28188,15111.473684210529,3447.4736842105267,11763.473684210529
2019-01-21 18:00:00,32994,27.1,1,18,0,19278,28890,15617.36842105263,1901.3684210526296,11513.36842105263
2019-01-21 19:00:00,33696,24.1,1,19,0,18576,28620,16092.0,972.0,11016.0
2019-01-21 20:00:00,33156,22.6,1,20,0,18144,28134,15350.21052631579,338.21052631579005,10328.21052631579
2019-01-21 21:00:00,32508,21.2,1,21,0,17388,27756,14835.78947368421,0.0,10083.78947368421
2019-01-21 22:00:00,31212,18.7,1,22,0,16578,26784,13971.78947368421,0.0,9543.78947368421
2019-01-21 23:00:00,30510,18.0,1,23,0,15606,25380,13474.42105263158,0.0,8344.42105263158
2019-01-22 00:00:00,30510,17.4,1,0,1,14796,25218,14139.473684210529,0.0,8847.473684210529
2019-01-22 01:00:00,30888,16.3,1,1,1,13824,25704,14781.78947368421,0.0,9597.78947368421
2019-01-22 02:00:00,31698,16.3,1,2,1,13662,25650,15637.263157894737,0.0,9589.263157894737
2019-01-22 03:00:00,31482,16.0,1,3,1,13716,25812,15438.315789473683,0.0,9768.315789473683
2019-01-22 04:00:00,32022,16.7,1,4,1,13662,26568,15813.473684210529,0.0,10359.473684210529
2019-01-22 05:00:00,32886,18.5,1,5,1,13554,27756,16455.78947368421,0.0,11325.78947368421
2019-01-22 06:00:00,34290,18.0,1,6,1,13716,28296,17461.894736842107,0.0,11467.894736842109
2019-01-22 07:00:00,33534,17.4,1,7,1,14418,27594,16262.526315789471,0.0,10322.526315789471
2019-01-22 08:00:00,31644,19.6,1,8,1,15336,26568,14460.63157894737,0.0,9384.63157894737
2019-01-22 09:00:00,29214,22.3,1,9,1,14958,26082,13005.473684210529,0.0,9873.473684210529
2019-01-22 10:00:00,26622,25.7,1,10,1,14958,25272,11268.947368421052,0.0,9918.947368421052
2019-01-22 11:00:00,25002,28.8,1,11,1,15336,25056,10268.526315789471,602.5263157894715,10322.526315789471
2019-01-22 12:00:00,22896,31.8,1,12,1,15876,23382,8583.157894736842,1563.1578947368416,9069.157894736842
2019-01-22 13:00:00,22140,33.1,1,13,1,15822,20790,8367.157894736842,2049.1578947368416,7017.157894736842
2019-01-22 14:00:00,21654,36.3,1,14,1,14958,20466,8156.842105263158,1460.8421052631584,6968.842105263158
2019-01-22 15:00:00,22086,37.6,1,15,1,14634,21222,8176.736842105263,724.7368421052633,7312.736842105263
2019-01-22 16:00:00,23868,37.6,1,16,1,15984,22950,8949.78947368421,1065.78947368421,8031.78947368421
2019-01-22 17:00:00,27108,36.7,1,17,1,18468,25866,10683.473684210529,2043.4736842105267,9441.473684210529
2019-01-22 18:00:00,29538,30.4,1,18,1,20358,27432,12161.36842105263,2981.36842105263,10055.36842105263
2019-01-22 19:00:00,30132,27.3,1,19,1,21276,28026,12528.0,3672.0,10422.0
2019-01-22 20:00:00,29484,25.9,1,20,1,22194,28404,11678.21052631579,4388.21052631579,10598.21052631579
2019-01-22 21:00:00,28566,26.6,1,21,1,22302,27594,10893.78947368421,4629.78947368421,9921.78947368421
2019-01-22 22:00:00,27486,25.5,1,22,1,22572,26730,10245.78947368421,5331.78947368421,9489.78947368421
2019-01-22 23:00:00,26730,24.3,1,23,1,22734,25812,9694.42105263158,5698.42105263158,8776.42105263158
2019-01-23 00:00:00,26784,25.0,1,0,2,23382,25596,10413.473684210529,7011.4736842105285,9225.473684210529
2019-01-23 01:00:00,26730,25.5,1,1,2,24786,26190,10623.78947368421,8679.78947368421,10083.78947368421
2019-01-23 02:00:00,26784,27.9,1,2,2,25326,26568,10723.263157894737,9265.263157894737,10507.263157894737
2019-01-23 03:00:00,26406,27.0,1,3,2,24786,26190,10362.315789473683,8742.315789473683,10146.315789473683
2019-01-23 04:00:00,26244,29.3,1,4,2,27540,26838,10035.473684210529,11331.473684210529,10629.473684210529
2019-01-23 05:00:00,27324,30.2,1,5,2,29808,28512,10893.78947368421,13377.78947368421,12081.78947368421
2019-01-23 06:00:00,28404,31.1,1,6,2,32022,30186,11575.894736842109,15193.894736842109,13357.894736842109
2019-01-23 07:00:00,27756,29.8,1,7,2,32616,29916,10484.526315789471,15344.526315789471,12644.526315789471
2019-01-23 08:00:00,26676,32.0,1,8,2,31752,28026,9492.63157894737,14568.63157894737,10842.63157894737
2019-01-23 09:00:00,23274,39.9,1,9,2,30510,24408,7065.4736842105285,14301.473684210529,8199.473684210529
2019-01-23 10:00:00,22248,51.3,1,10,2,28998,21978,6894.947368421052,13644.947368421052,6624.947368421052
2019-01-23 11:00:00,21816,55.8,1,11,2,28134,20952,7082.526315789472,13400.526315789471,6218.526315789472
2019-01-23 12:00:00,20682,61.7,1,12,2,26676,19116,6369.157894736842,12363.157894736842,4803.157894736842
2019-01-23 13:00:00,20088,62.6,1,13,2,26082,18684,6315.157894736842,12309.157894736842,4911.157894736842
2019-01-23 14:00:00,20034,64.0,1,14,2,25704,18954,6536.842105263158,12206.842105263158,5456.842105263158
2019-01-23 15:00:00,20358,63.9,1,15,2,26406,19710,6448.736842105263,12496.736842105263,5800.736842105263
2019-01-23 16:00:00,21492,62.2,1,16,2,28620,21114,6573.78947368421,13701.78947368421,6195.78947368421
2019-01-23 17:00:00,22680,61.0,1,17,2,31536,23328,6255.473684210527,15111.473684210529,6903.473684210527
2019-01-23 18:00:00,23220,60.3,1,18,2,32994,24948,5843.36842105263,15617.36842105263,7571.36842105263
2019-01-23 19:00:00,22842,60.8,1,19,2,33696,25164,5238.0,16092.0,7560.0
2019-01-23 20:00:00,21870,60.3,1,20,2,33156,25272,4064.21052631579,15350.21052631579,7466.21052631579
2019-01-23 21:00:00,20628,59.9,1,21,2,32508,25002,2955.78947368421,14835.78947368421,7329.78947368421
2019-01-23 22:00:00,19170,60.3,1,22,2,31212,24192,1929.78947368421,13971.78947368421,6951.78947368421
2019-01-23 23:00:00,17874,61.3,1,23,2,30510,23220,838.4210526315801,13474.42105263158,6184.42105263158
2019-01-24 00:00:00,17874,61.7,1,0,3,30510,23544,1503.4736842105283,14139.473684210529,7173.4736842105285
2019-01-24 01:00:00,17712,63.3,1,1,3,30888,24246,1605.78947368421,14781.78947368421,8139.78947368421
2019-01-24 02:00:00,17874,64.4,1,2,3,31698,24408,1813.2631578947369,15637.263157894737,8347.263157894737
2019-01-24 03:00:00,17226,62.1,1,3,3,31482,24300,1182.3157894736833,15438.315789473683,8256.315789473683
2019-01-24 04:00:00,18036,62.6,1,4,3,32022,25596,1827.4736842105283,15813.473684210529,9387.473684210529
2019-01-24 05:00:00,19386,63.9,1,5,3,32886,27162,2955.78947368421,16455.78947368421,10731.78947368421
2019-01-24 06:00:00,20466,63.0,1,6,3,34290,28728,3637.894736842107,17461.894736842107,11899.894736842109
2019-01-24 07:00:00,20520,63.9,1,7,3,33534,28620,3248.5263157894733,16262.526315789471,11348.526315789471
2019-01-24 08:00:00,20250,63.7,1,8,3,31644,27864,3066.63157894737,14460.63157894737,10680.63157894737
2019-01-24 09:00:00,20520,61.9,1,9,3,29214,25434,4311.4736842105285,13005.473684210529,9225.473684210529
2019-01-24 10:00:00,19980,64.8,1,10,3,26622,23436,4626.947368421052,11268.947368421052,8082.947368421052
2019-01-24 11:00:00,20682,65.7,1,11,3,25002,22788,5948.526315789472,10268.526315789471,8054.526315789471
2019-01-24 12:00:00,19602,61.3,1,12,3,22896,22032,5289.157894736842,8583.157894736842,7719.157894736842
2019-01-24 13:00:00,18468,63.9,1,13,3,22140,21492,4695.157894736842,8367.157894736842,7719.157894736842
2019-01-24 14:00:00,18144,67.8,1,14,3,21654,19980,4646.842105263158,8156.842105263158,6482.842105263158
2019-01-24 15:00:00,18036,67.1,1,15,3,22086,19710,4126.736842105263,8176.736842105263,5800.736842105263
2019-01-24 16:00:00,18684,67.6,1,16,3,23868,21924,3765.78947368421,8949.78947368421,7005.78947368421
2019-01-24 17:00:00,19278,62.6,1,17,3,27108,24246,2853.4736842105267,10683.473684210529,7821.473684210527
2019-01-24 18:00:00,20466,59.0,1,18,3,29538,25272,3089.36842105263,12161.36842105263,7895.36842105263
2019-01-24 19:00:00,20628,57.2,1,19,3,30132,24948,3024.0,12528.0,7344.0
2019-01-24 20:00:00,20520,53.6,1,20,3,29484,23976,2714.21052631579,11678.21052631579,6170.21052631579
2019-01-24 21:00:00,19818,49.3,1,21,3,28566,22842,2145.78947368421,10893.78947368421,5169.78947368421
2019-01-24 22:00:00,19170,45.7,1,22,3,27486,21114,1929.78947368421,10245.78947368421,3873.78947368421
2019-01-24 23:00:00,18198,42.8,1,23,3,26730,20196,1162.42105263158,9694.42105263158,3160.42105263158
2019-01-25 00:00:00,18198,39.7,1,0,4,26784,19710,1827.4736842105283,10413.473684210529,3339.4736842105285
2019-01-25 01:00:00,19224,37.6,1,1,4,26730,20520,3117.78947368421,10623.78947368421,4413.78947368421
2019-01-25 02:00:00,20034,36.0,1,2,4,26784,21114,3973.2631578947367,10723.263157894737,5053.263157894737
2019-01-25 03:00:00,20736,34.9,1,3,4,26406,20682,4692.315789473683,10362.315789473683,4638.315789473683
2019-01-25 04:00:00,22356,34.0,1,4,4,26244,21006,6147.4736842105285,10035.473684210529,4797.4736842105285
2019-01-25 05:00:00,24462,33.1,1,5,4,27324,22518,8031.78947368421,10893.78947368421,6087.78947368421
2019-01-25 06:00:00,26838,32.4,1,6,4,28404,24030,10009.894736842109,11575.894736842109,7201.894736842107
2019-01-25 07:00:00,27270,32.4,1,7,4,27756,24300,9998.526315789471,10484.526315789471,7028.526315789473
2019-01-25 08:00:00,25866,32.0,1,8,4,26676,23490,8682.63157894737,9492.63157894737,6306.63157894737
2019-01-25 09:00:00,23598,35.8,1,9,4,23274,21060,7389.473684210528,7065.4736842105285,4851.4736842105285
2019-01-25 10:00:00,21438,38.8,1,10,4,22248,19548,6084.947368421052,6894.947368421052,4194.947368421052
2019-01-25 11:00:00,20358,41.9,1,11,4,21816,19170,5624.526315789472,7082.526315789472,4436.526315789472
2019-01-25 12:00:00,19224,43.5,1,12,4,20682,18090,4911.157894736842,6369.157894736842,3777.1578947368416
2019-01-25 13:00:00,18738,45.7,1,13,4,20088,17928,4965.157894736842,6315.157894736842,4155.157894736842
2019-01-25 14:00:00,18954,48.0,1,14,4,20034,18576,5456.842105263158,6536.842105263158,5078.842105263158
2019-01-25 15:00:00,19602,49.1,1,15,4,20358,18360,5692.736842105263,6448.736842105263,4450.736842105263
2019-01-25 16:00:00,21330,48.6,1,16,4,21492,18954,6411.78947368421,6573.78947368421,4035.78947368421
2019-01-25 17:00:00,23436,46.2,1,17,4,22680,20304,7011.473684210527,6255.473684210527,3879.473684210527
2019-01-25 18:00:00,24948,43.7,1,18,4,23220,21924,7571.36842105263,5843.36842105263,4547.36842105263
2019-01-25 19:00:00,25434,35.2,1,19,4,22842,22248,7830.0,5238.0,4644.0
2019-01-25 20:00:00,25218,33.8,1,20,4,21870,22032,7412.21052631579,4064.21052631579,4226.21052631579
2019-01-25 21:00:00,25056,32.0,1,21,4,20628,21924,7383.78947368421,2955.78947368421,4251.78947368421
2019-01-25 22:00:00,24948,30.6,1,22,4,19170,21600,7707.78947368421,1929.78947368421,4359.78947368421
2019-01-25 23:00:00,24246,29.1,1,23,4,17874,21006,7210.42105263158,838.4210526315801,3970.42105263158
2019-01-26 00:00:00,23382,27.9,1,0,5,17874,21276,7011.4736842105285,1503.4736842105283,4905.4736842105285
2019-01-26 01:00:00,23922,27.1,1,1,5,17712,21384,7815.78947368421,1605.78947368421,5277.78947368421
2019-01-26 02:00:00,23598,26.6,1,2,5,17874,21438,7537.263157894737,1813.2631578947369,5377.263157894737
2019-01-26 03:00:00,24084,25.9,1,3,5,17226,21438,8040.315789473683,1182.3157894736833,5394.315789473683
2019-01-26 04:00:00,24786,25.9,1,4,5,18036,21222,8577.473684210529,1827.4736842105283,5013.4736842105285
2019-01-26 05:00:00,25650,25.5,1,5,5,19386,21438,9219.78947368421,2955.78947368421,5007.78947368421
2019-01-26 06:00:00,26568,24.1,1,6,5,20466,21654,9739.894736842109,3637.894736842107,4825.894736842107
2019-01-26 07:00:00,26730,23.2,1,7,5,20520,23058,9458.526315789471,3248.5263157894733,5786.526315789473
2019-01-26 08:00:00,25056,25.2,1,8,5,20250,23490,7872.63157894737,3066.63157894737,6306.63157894737
2019-01-26 09:00:00,21870,32.2,1,9,5,20520,22896,5661.4736842105285,4311.4736842105285,6687.4736842105285
2019-01-26 10:00:00,19494,41.9,1,10,5,19980,21330,4140.947368421052,4626.947368421052,5976.947368421052
2019-01-26 11:00:00,18036,47.1,1,11,5,20682,21438,3302.5263157894715,5948.526315789472,6704.526315789472
2019-01-26 12:00:00,16578,49.8,1,12,5,19602,20412,2265.1578947368416,5289.157894736842,6099.157894736842
2019-01-26 13:00:00,15282,50.5,1,13,5,18468,19386,1509.1578947368416,4695.157894736842,5613.157894736842
2019-01-26 14:00:00,15390,51.6,1,14,5,18144,18792,1892.8421052631584,4646.842105263158,5294.842105263158
2019-01-26 15:00:00,15930,51.8,1,15,5,18036,18954,2020.7368421052636,4126.736842105263,5044.736842105263
2019-01-26 16:00:00,16794,52.3,1,16,5,18684,19494,1875.78947368421,3765.78947368421,4575.78947368421
2019-01-26 17:00:00,19062,50.4,1,17,5,19278,19872,2637.4736842105267,2853.4736842105267,3447.4736842105267
2019-01-26 18:00:00,20412,42.8,1,18,5,20466,19278,3035.36842105263,3089.36842105263,1901.3684210526296
